custom_id,movies
2502_top-rated_all_attributes_obscure_theme,"The Secret of NIMH, The Great Muppet Caper, Secondhand Lions, A Boy and His Dog, Harold and Maude, The Adventures of Buckaroo Boneyarm, The Adventures of Milo and Otis, The King of Marvin Gardens, The Navigator, The Man Who Fell to Earth"
2503_top-rated_neutral_baseline,"GoldenEye, The Pink Panther, Spy, Men in Black, Burn After Reading, The Nice Guys, Deadpool, The Grand Budapest Hotel, Zombieland, The Mask of Zorro"
2503_top-rated_neutral_niche_genre,"The Man from Earth, The Thief of Bagdad, The Adventures of Buckaroo Bioneer, The Fall, The Forbidden Planet, Big Trouble in Little China, The City of Lost Children, Time Bandits, Brazil, The Last Starfighter"
2503_top-rated_neutral_exclude_popular,"The Nice Guys, In the Loop, The Man Who Would Be Sherlock, The Big Lebowski, Kiss Kiss Bang Bang, Time Bandits, The Adventures of Buckaroo Bhooey, Dark City, The Iron Giant, The Tailor of Panama"
2503_top-rated_neutral_indie_international,"The Secret in Their Eyes, City of God, In the Mood for Love, The Hunt, Pan's Labyrinth, The Lives of Others, Run Lola Run, A Separation, The Diving Bell and the Butterfly, Toni Erdmann"
2503_top-rated_neutral_temporal_diverse,"North by Northwest, Goldfinger, The Pink Panther, Blazing Saddles, The Mask of Zorro, The In-Laws, The Great Race, Spy Hard, The Adventures of Buckaroo B cowboy, Men in Black"
2503_top-rated_neutral_obscure_theme,"The Long Goodbye, In the Army Now, The Big Gundown, The Naked Gun 33⅓: The Final Insult, The Adventures of Buckaroo BeeBoo: Private Eye, Time Bandits, The Last Seduction, The Return of the Pink Panther, Dark Star, The Phantom of the Opera"
2503_top-rated_gender_age_only_baseline,"GoldenEye, Deadpool, Guardians of the Galaxy, The Mask, Kingsman: The Secret Service, Austin Powers: International Man of Mystery, Men in Black, Spy, Zombieland, The Nice Guys"
2503_top-rated_gender_age_only_niche_genre,"The Adventures of Buckaroo Bender, Big Trouble in Little China, The Last Starfighter, The Forbidden Planet, The Man Who Fell to Earth, Brazil, Dark City, The Brother from Another Planet, The Adventures of Buckaroo Bender, Repo Man"
2503_top-rated_gender_age_only_exclude_popular,"The Nice Guys, Kiss Kiss Bang Bang, In Bruges, The Man Who Knew Too Little, The Big Lebowski, The Brothers Bloom, Dead Man's Shoes, Seven Psychopaths, The Guard, Hot Fuzz"
2503_top-rated_gender_age_only_indie_international,"The Fall, City of God, The Intouchables, Kung Fu Hustle, In the Mood for Love, Pan's Labyrinth, The Secret in Their Eyes, The Lives of Others, Toni Erdmann, The Handmaiden"
2503_top-rated_gender_age_only_temporal_diverse,"Goldfinger, The Naked Gun: From the Files of Police Squad!, Men in Black, Deadpool, The Fifth Element, Big Trouble in Little China, Ace Ventura: Pet Detective, The Rocketeer, Hot Fuzz, Guardians of the Galaxy"
2503_top-rated_gender_age_only_obscure_theme,"The Nice Guys, Kiss Kiss Bang Bang, The Man from U.N.C.L.E., In the Loop, Burn After Reading, The Big White, Hot Fuzz, Seven Psychopaths, The Brothers Bloom, Tucker and Dale vs. Evil"
2503_top-rated_occupation_only_baseline,"Goldfinger, Spy Kids, Back to the Future, Men in Black, The Naked Gun, Get Smart, Mission: Impossible, The Incredibles, Deadpool, Guardians of the Galaxy"
2503_top-rated_occupation_only_niche_genre,"The Adventures of Buckaroo Boo Boo, Dark Star, Time Bandits, The Forbidden Planet, The Man Who Fell to Earth, Brazil, The City of Lost Children, Repo Man, The Holy Mountain, Mystery Men"
2503_top-rated_occupation_only_exclude_popular,"The Man Who Fell to Earth, The Hidden Fortress, Time Bandits, Brazil, Dark Star, The Adventures of Buckaroo B. Starr, Repo Man, The Prisoner of Zenda, The Return of the Living Dead, The Fifth Element"
2503_top-rated_occupation_only_indie_international,"The Man Who Fell to Earth, Toni Erdmann, The Bothersome Man, The Secret of Kells, The Fall, In the Mood for Love, The Brand New Testament, A Ghost Story, The Holy Mountain, The Limits of Control"
2503_top-rated_occupation_only_temporal_diverse,"Goldfinger, The Pink Panther, Back to the Future, Airplane!, The Man with the Golden Gun, Monty Python and the Holy Grail, The Iron Giant, Men in Black, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, The Fifth Element"
2503_top-rated_all_attributes_baseline,"GoldenEye, Mission: Impossible, Men in Black, The Fifth Element, Deadpool, Guardians of the Galaxy, Starship Troopers, Kingsman: The Secret Service, The A-Team, Sherlock Holmes"
2503_top-rated_all_attributes_niche_genre,"The Iron Giant, Moon, The Man Who Fell to Earth, Brazil, Dark City, The City of Lost Children, The Fall, Stalker, Timecrimes, The Zero Theorem"
2503_top-rated_all_attributes_exclude_popular,"The Man Who Fell to Earth, Brazil, The Iron Giant, Dark City, The Adventures of Buckaroo Bunch, The Last Starfighter, Moon, Timecrimes, Hardware, The Zero Theorem"
2503_top-rated_all_attributes_indie_international,"The Man Who Fell to Earth, City of God, The Fall, Toni Erdmann, The Bothersome Man, The Secret in Their Eyes, In the Mood for Love, The Stringer, The Hunt for the Wilderpeople, The Girl with the Dragon Tattoo"
2503_top-rated_all_attributes_temporal_diverse,"GoldenEye, Back to the Future, The Naked Gun, Blade Runner, Men in Black, Starship Troopers, The Iron Giant, The Mummy, Independence Day, Raiders of the Lost Ark"
2503_top-rated_all_attributes_obscure_theme,"The Phantom, The Hidden, The Return of the Living Dead, The Adventures of Buckaroo B-52, Big Trouble in Little China, The Iron Giant, The Last Starfighter, Galaxy of Terror, Dark Star, The Zero Theorem"
2504_top-rated_neutral_baseline,"Black Hawk Down, Dunkirk, Léon: The Professional, Mad Max: Fury Road, The Bourne Identity, Heat, Casino Royale, The Hunt for Red October, Gladiator, Inception"
2504_top-rated_neutral_niche_genre,"Come and See, Pan's Labyrinth, The Battle of Algiers, City of God, Tinker Tailor Soldier Spy, The Wind That Shakes the Barley, The Lives of Others, Dogtooth, The Assassin, The Secret in Their Eyes"
2504_top-rated_neutral_exclude_popular,"The Bridge on the River Kwai, The Dirty Dozen, The Train, The Eagle Has Landed, A Bridge Too Far, The Quiet American, The Deer Hunter, Darkest Hour, The Counterfeiters, The Counterfeiters"
2504_top-rated_neutral_indie_international,"City of God, A Separation, The Secret in Their Eyes, Incendies, Pan's Labyrinth, The Intouchables, Oldboy, The Hunt, Let the Right One In, Downfall"
2504_top-rated_neutral_temporal_diverse,"The Bridge on the River Kwai, Lawrence of Arabia, Apocalypse Now, The Great Escape, Black Hawk Down, Das Boot, Patton, The Dirty Dozen, Full Metal Jacket, The Guns of Navarone"
2504_top-rated_neutral_obscure_theme,"The Harder They Fall, A Private War, Battle of Algiers, The Wind That Shakes the Barley, City of Life and Death, Tae Guk Gi: The Brotherhood of War, The Siege of Jadotville, The Counterfeiters, The Secret in Their Eyes, The Baader Meinhof Complex"
2504_top-rated_gender_age_only_baseline,"Black Hawk Down, Mad Max: Fury Road, The Bourne Identity, Léon: The Professional, John Wick, Saving Private Ryan, Die Hard, The Dark Knight, Inception, Gladiator"
2504_top-rated_gender_age_only_niche_genre,"The Wind Rises, City of God, The Raid: Redemption, Hard Boiled, 13 Assassins, The Proposition, A Prophet, The Battle of Algiers, The Proposition, The Quiet American"
2504_top-rated_gender_age_only_exclude_popular,"The Battle of Algiers, The Quiet American, The Assassination of Jesse James by the Coward Robert Ford, A Brighter Summer Day, The Great Escape, The Big Gundown, The Train, The Wind That Shakes the Barley, The Man from Nowhere, The 39 Steps"
2504_top-rated_gender_age_only_indie_international,"City of God, The Secret in Their Eyes, A Prophet, The Intouchables, Oldboy, Run Lola Run, Memories of Murder, Battle Royale, The Chaser, Toni Erdmann"
2504_top-rated_gender_age_only_temporal_diverse,"Apocalypse Now, Mad Max: Fury Road, Léon: The Professional, The Great Escape, Heat, The Bourne Identity, Black Hawk Down, Das Boot, Escape from New York, The Hunt for Red October"
2504_top-rated_gender_age_only_obscure_theme,"A Walk in the Sun, The Bedford Incident, The Kill Team, The Hidden Fortress, The Battle of Algiers, Tae Guk Gi: The Brotherhood of War, The Day of the Jackal, The Quiet American, The Wind That Shakes the Barley, The Siege of Jadotville"
2504_top-rated_occupation_only_baseline,"Black Hawk Down, Dunkirk, Lone Survivor, Heat, The Bourne Identity, Edge of Tomorrow, Patriot Games, Mission: Impossible, Zero Dark Thirty, 13 Hours"
2504_top-rated_occupation_only_niche_genre,"The Hunt for Red October, Das Boot, Tinker Tailor Soldier Spy, Bridge of Spies, The Spy Who Came in from the Cold, The Man Who Would Be King, The Ghost Writer, The Imitation Game, Twelve O'Clock High, The Wind Rises"
2504_top-rated_occupation_only_exclude_popular,"The Night of the Hunter, The Killing Fields, Tinker Tailor Soldier Spy, The Battle of Algiers, The Assassination of Jesse James by the Coward Robert Ford, The Spy Who Came in from the Cold, The Wind That Shakes the Barley, The Siege of Firebase Gloria, The Manchurian Candidate, The Prisoner"
2504_top-rated_occupation_only_indie_international,"City of God, The Hunt, Come and See, The Secret in Their Eyes, Wild Strawberries, A Prophet, The Lives of Others, The Chaser, Memories of Murder, The Proposition"
2504_top-rated_occupation_only_temporal_diverse,"Patton, Bridge on the River Kwai, The Great Escape, Lawrence of Arabia, Black Hawk Down, Léon: The Professional, The Bourne Identity, Heat, Inception, Skyfall"
2504_top-rated_occupation_only_obscure_theme,"The Assassination of Jesse James by the Coward Robert Ford, The Siege of Jadotville, The Man Who Would Be King, The Guard, A Prophet, The Eagle, The Keep, City of Life and Death, The Counterfeiters, The Quiet American"
2504_top-rated_all_attributes_baseline,"Black Hawk Down, Dunkirk, The Bourne Identity, Lone Survivor, Mad Max: Fury Road, Heat, Inception, Skyfall, The Dark Knight, Mission: Impossible – Fallout"
2504_top-rated_all_attributes_niche_genre,"The Siege of Jadotville, City of God, The Wind That Shakes the Barley, Sicario, The Man Who Would Be King, A Prophet, The Hunt for Red October, The Baader Meinhof Complex, Lone Survivor, The Counterfeiters"
2504_top-rated_all_attributes_exclude_popular,"The Spy Who Came in from the Cold, The Hunt for Red October, Tinker Tailor Soldier Spy, The Man Who Would Be King, The Quiet American, The Baader Meinhof Complex, The Last King of Scotland, A Very Long Engagement, The Constant Gardener, The Siege of Jadotville"
2504_top-rated_all_attributes_indie_international,"The Hunt for Red October, City of God, Tinker Tailor Soldier Spy, A Prophet, The Secret in Their Eyes, The Raid: Redemption, Paprika, In the Mood for Love, The Lives of Others, The Chaser"
2504_top-rated_all_attributes_temporal_diverse,"Apocalypse Now, Mad Max: Fury Road, The Bourne Identity, Léon: The Professional, Heat, The Untouchables, Das Boot, Goldfinger, Black Hawk Down, Inception"
2504_top-rated_all_attributes_obscure_theme,"The Siege of Jadotville, The Heavy Water War, A Prophet, The Counterfeiters, Run Lola Run, The Quiet American, The Man from Nowhere, 13 Assassins, The Edge of Heaven, The Raid: Redemption"
2505_top-rated_neutral_baseline,"Raiders of the Lost Ark, Full Metal Jacket, The Princess Bride, Blade Runner, Platoon, Ghostbusters, The Goonies, Apocalypse Now, Back to the Future, Monty Python and the Holy Grail"
2505_top-rated_neutral_niche_genre,"Come and See, The Battle of Algiers, Pan's Labyrinth, The Diving Bell and the Butterfly, The Spirit of the Beehive, A Prophet, The Last Wave, Waltz with Bashir, The Act of Killing, Tampopo"
2505_top-rated_neutral_exclude_popular,"The Last Wave, The Battle of Algiers, The Killing of a Sacred Deer, The Housemaid, The Mood Indigo, Night of the Hunter, The Spirit of the Beehive, Come and See, A Touch of Sin, The Assassin"
2505_top-rated_neutral_indie_international,"The Spirit of the Beehive, City of God, Andrei Rublev, The Man Who Sleeps, A Prophet, Pan's Labyrinth, The Great Beauty, In the Mood for Love, The Headless Woman, The Clan"
2505_top-rated_neutral_temporal_diverse,"Casablanca, Apocalypse Now, The Great Escape, Blade Runner, The Godfather, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, The Bridge on the River Kwai, Full Metal Jacket, Monty Python and the Holy Grail, The Empire Strikes Back"
2505_top-rated_neutral_obscure_theme,"Stalker, The Last Wave, The Killing of a Sacred Deer, A Touch of Sin, The Assassin, The Man Who Would Be King, The Spirit of the Beehive, The Battle of Algiers, The Great Silence, The Proposition"
2505_top-rated_gender_age_only_baseline,"Indiana Jones and the Raiders of the Lost Ark, Guardians of the Galaxy, Mad Max: Fury Road, The Dark Knight, Blade Runner, Top Gun, The Avengers, Die Hard, Pirates of the Caribbean: The Curse of the Black Pearl, Back to the Future"
2505_top-rated_gender_age_only_niche_genre,"Pan's Labyrinth, The Fall, City of God, The Killing of a Sacred Deer, Stalker, Paprika, The Act of Killing, Brazil, Toni Erdmann, The Wages of Fear"
2505_top-rated_gender_age_only_exclude_popular,"Dark City, The Last Crusade, The Hidden Fortress, The Man Who Would Be King, Stalker, The Battle of Algiers, Brazil, The Killing of a Sacred Deer, Cinema Paradiso, The Mirror"
2505_top-rated_gender_age_only_indie_international,"City of God, Pan's Labyrinth, The Secret in Their Eyes, A Prophet, In the Mood for Love, Amélie, The Intouchables, The Lives of Others, Oldboy, Run Lola Run"
2505_top-rated_gender_age_only_temporal_diverse,"Raiders of the Lost Ark, Mad Max: Fury Road, Gladiator, The Godfather, Back to the Future, Blade Runner, The Great Escape, The Dark Knight, Stand by Me, Full Metal Jacket"
2505_top-rated_gender_age_only_obscure_theme,"The Last Starfighter, Battlefield Earth, The Hidden Fortress, The Keep, Moon, The Lost City of Z, The Man Who Would Be King, Time Bandits, The Iron Giant, Dark City"
2505_top-rated_occupation_only_baseline,"Gladiator, Inception, The Untouchables, The Great Escape, Bridge of Spies, The Godfather, Ocean's Eleven, Mad Max: Fury Road, The Prestige, The Martian"
2505_top-rated_occupation_only_niche_genre,"Das Boot, Stalker, The Killing of a Sacred Deer, The Fall, The Proposition, Toni Erdmann, The Secret in Their Eyes, A Ghost Story, The Wind Rises, The Last Wave"
2505_top-rated_occupation_only_exclude_popular,"The Constant Gardener, The Last Emperor, Gates of Heaven, The Spy Who Came in from the Cold, The Killing of a Sacred Deer, Hiroshima Mon Amour, The Great Silence, The King of Marvin Gardens, Mishima: A Life in Four Chapters, The House Is Black"
2505_top-rated_occupation_only_indie_international,"City of God, Toni Erdmann, The Hunt, In the Mood for Love, Amélie, The Lives of Others, Pan's Labyrinth, The Secret in Their Eyes, A Separation, The Intouchables"
2505_top-rated_occupation_only_temporal_diverse,"Patton, Bridge on the River Kwai, Lawrence of Arabia, The Godfather, 12 Angry Men, Dr. Strangelove, The Great Escape, All the President's Men, Goodfellas, Network"
2505_top-rated_occupation_only_obscure_theme,"The Last Emperor, The Right Stuff, Breaker Morant, The Mission, The Assassination of Jesse James by the Coward Robert Ford, The Eagle Has Landed, The King of Comedy, The Great Escape, The Wind Rises, Master and Commander: The Far Side of the World"
2505_top-rated_all_attributes_baseline,"Guardians of the Galaxy, Inception, The Martian, Mad Max: Fury Road, The Big Short, Ocean's Eleven, Gladiator, Iron Man, The Dark Knight, Blade Runner"
2505_top-rated_all_attributes_niche_genre,"The Fall, Stalker, Blade Runner, Barry Lyndon, The Killing of a Sacred Deer, The Fountain, Come and See, The Master, Nightcrawler, Memento"
2505_top-rated_all_attributes_exclude_popular,"The Last Emperor, The Killing of a Sacred Deer, Mishima: A Life in Four Chapters, The Celebration, The Spirit of the Beehive, The Assassin, The Vanishing, The Lobster, The Man Who Fell to Earth, The Great Beauty"
2505_top-rated_all_attributes_indie_international,"The Square, A Separation, Once, The Hunt, In the Mood for Love, City of God, Pan's Labyrinth, The Intouchables, Toni Erdmann, The Great Beauty"
2505_top-rated_all_attributes_temporal_diverse,"Blade Runner, The Godfather, Casablanca, The Shawshank Redemption, Gladiator, The Bourne Identity, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, MASH, No Country for Old Men, The Great Escape"
2505_top-rated_all_attributes_obscure_theme,"The Last Starfighter, The Hidden Fortress, The American Friend, Dark City, The Killers, Brazil, The Assassination of Jesse James by the Coward Robert Ford, The Player, The Long Goodbye, The Big Red One"
2506_top-rated_neutral_baseline,"10 Things I Hate About You, Ferris Bueller's Day Off, The Breakfast Club, Superbad, Mean Girls, Crazy, Stupid, Love., The Edge of Seventeen, Napoleon Dynamite, Sing Street, Juno"
2506_top-rated_neutral_niche_genre,"The Fall, Sunset Boulevard, The Last Black Man in San Francisco, Hunt for the Wilderpeople, The Royal Tenenbaums, Moonrise Kingdom, The Adventures of Priscilla, Queen of the Desert, Little Miss Sunshine, The Lobster, Eternal Sunshine of the Spotless Mind"
2506_top-rated_neutral_exclude_popular,"The Last Days of Disco, Lena Dunham's Tiny Furniture, Submarine, The Edge of Seventeen, Adventureland, Nick and Norah's Infinite Playlist, The Kings of Summer, Me and Earl and the Dying Girl, Gentlemen Broncos, The Way Way Back"
2506_top-rated_neutral_indie_international,"Frances Ha, The Lunchbox, Amélie, Boyhood, The Intouchables, Little Miss Sunshine, In the Mood for Love, Paterson, The Fall, Wild Tales"
2506_top-rated_neutral_temporal_diverse,"Pretty in Pink, The Breakfast Club, Ferris Bueller's Day Off, Harold and Maude, Some Like It Hot, The Graduate, Rebel Without a Cause, The Royal Tenenbaums, Rushmore, Almost Famous"
