custom_id,movies
251_top-rated_all_attributes_exclude_popular,"The Assassin, The Spirit of the Beehive, The Man Who Would Be King, The Great Silence, A Touch of Sin, The Reflecting Skin, The Vanishing, The Quay Brothers' Institute Benjamenta, The Spirit of the Beehive, The Turin Horse"
251_top-rated_all_attributes_indie_international,"The Hunt for the Wilderpeople, City of God, The Intouchables, Lock, Stock and Two Smoking Barrels, The Secret in Their Eyes, In the Mood for Love, The Lives of Others, Pan’s Labyrinth, A Separation, The Man from Nowhere"
251_top-rated_all_attributes_temporal_diverse,"12 Angry Men, Bridge on the River Kwai, The Great Escape, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, The Third Man, Das Boot, The French Connection, Chinatown, The Andromeda Strain, Guardians of the Galaxy"
251_top-rated_all_attributes_obscure_theme,"The Grey Zone, The Assassin, The Eagle, In the Heart of the Sea, The Proposition, A Midnight Clear, The Counterfeiters, Hunt for the Wilderpeople, The Man Who Knew Infinity, The Last of the Mohicans"
252_top-rated_neutral_baseline,"The Road Warrior, No Country for Old Men, Seven Samurai, Apocalypse Now, The Great Beauty, 12 Angry Men, Blade Runner, Schindler's List, Oldboy, The Third Man"
252_top-rated_neutral_niche_genre,"Stalker, Come and See, Sansho the Bailiff, Aguirre, the Wrath of God, The Spirit of the Beehive, The Last Wave, The Killing of a Sacred Deer, Wings of Desire, The Man Who Fell to Earth, The Great Silence"
252_top-rated_neutral_exclude_popular,"Stalker, The Spirit of the Beehive, Picnic at Hanging Rock, The Heart of the Matter, Come and See, The Ascent, The Passenger, The Sacrifice, The Browning Version, Kanal"
252_top-rated_neutral_indie_international,"A Prophet, The Spirit of the Beehive, In the Mood for Love, Cidade de Deus (City of God), The Lives of Others, Pan's Labyrinth, Silent Light, Toni Erdmann, The Merchant of Four Seasons, The Secret in Their Eyes"
252_top-rated_neutral_temporal_diverse,"12 Angry Men, Lawrence of Arabia, Blade Runner, The Graduate, Chinatown, The Godfather, The Third Man, Apocalypse Now, Rashomon, No Country for Old Men"
252_top-rated_neutral_obscure_theme,"The Proposition, A Bittersweet Life, The Last Wave, The Bothersome Man, The White Ribbon, Come and See, The Assassin, The Spirit of the Beehive, The Man from Earth, The Red Turtle"
252_top-rated_gender_age_only_baseline,"Blade Runner, Apocalypse Now, Fight Club, The Road Warrior, Requiem for a Dream, No Country for Old Men, Seven Samurai, The Great Escape, Oldboy, Se7en"
252_top-rated_gender_age_only_niche_genre,"Stalker, The Holy Mountain, Come and See, Solaris, Wings of Desire, The Double Life of Veronique, Tarkovsky's Sacrifice, The Killing of a Sacred Deer, Eraserhead, Blue Velvet"
252_top-rated_gender_age_only_exclude_popular,"Sorcerer, The Killing of a Sacred Deer, Stalker, Come and See, The Man Who Fell to Earth, Blue Velvet, The Spirit of the Beehive, The Last Wave, Picnic at Hanging Rock, The Passenger"
252_top-rated_gender_age_only_indie_international,"City of God, Oldboy, Holy Motors, The Spirit of the Beehive, Come and See, The Hunt, In the Mood for Love, A Prophet, Toni Erdmann, The Assassin"
252_top-rated_gender_age_only_temporal_diverse,"Blade Runner, Apocalypse Now, 12 Angry Men, The Great Escape, A Clockwork Orange, The Terminator, Chinatown, Reservoir Dogs, The Searchers, Fight Club"
252_top-rated_gender_age_only_obscure_theme,"Deer Hunter, Stalker, The Proposition, Dark City, A Touch of Sin, Come and See, The Hunt for the Wilderpeople, The Assassin, The Fall, The Vanishing"
252_top-rated_occupation_only_baseline,"Blade Runner, The Shawshank Redemption, 2001: A Space Odyssey, Fight Club, Pulp Fiction, The Godfather, No Country for Old Men, Requiem for a Dream, The Prestige, Se7en"
252_top-rated_occupation_only_niche_genre,"Stalker, Synecdoche, New York, Come and See, The Holy Mountain, Solaris, Days of Heaven, The Mirror, The Spirit of the Beehive, Wings of Desire, Akira"
252_top-rated_occupation_only_exclude_popular,"Stalker, The Passenger, Come and See, The Mirror, La Haine, Sans Soleil, The Killing of a Sacred Deer, Hiroshima Mon Amour, Tarkovsky's Solaris, The Spirit of the Beehive"
252_top-rated_occupation_only_indie_international,"City of God, The Hunt, Toni Erdmann, Stalker, The Spirit of the Beehive, In the Mood for Love, Memories of Murder, A Separation, The Great Beauty, The Intouchables"
252_top-rated_occupation_only_temporal_diverse,"Blade Runner, Metropolis, 12 Angry Men, The Third Man, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, Stalker, The Great Escape, Brazil, No Country for Old Men, Oldboy"
252_top-rated_occupation_only_obscure_theme,"Dark City, Stalker, The Man Who Fell to Earth, Brazil, Come and See, The Holy Mountain, Upstream Color, The Fall, Children of Men, A Ghost Story"
252_top-rated_all_attributes_baseline,"Blade Runner, Fight Club, Inception, The Shawshank Redemption, The Dark Knight, Pulp Fiction, Se7en, No Country for Old Men, The Prestige, Oldboy"
252_top-rated_all_attributes_niche_genre,"Stalker, Solaris, Stalker, Come and See, The Spirit of the Beehive, Werner Herzog's Aguirre, the Wrath of God, The Holy Mountain, Tetsuo: The Iron Man, Gates of Heaven, The Act of Killing"
252_top-rated_all_attributes_exclude_popular,"Stalker, The Spirit of the Beehive, Come and See, The Color of Pomegranates, Mishima: A Life in Four Chapters, The Sacrifice, The Passenger, The Turin Horse, Come and See, The Ascent"
252_top-rated_all_attributes_indie_international,"City of God, Memories of Murder, The Spirit of the Beehive, Toni Erdmann, The Hunt, In the Mood for Love, A Separation, Pan's Labyrinth, The Square, Son of Saul"
252_top-rated_all_attributes_temporal_diverse,"Blade Runner, 12 Angry Men, The Great Escape, Brazil, The Matrix, Fargo, Oldboy, The Third Man, Se7en, The Terminator"
252_top-rated_all_attributes_obscure_theme,"Dark City, A Touch of Sin, The Man Who Fell to Earth, Paprika, Stalker, The Fall, The Battery, The Rover, Coherence, The Fits"
253_top-rated_neutral_baseline,"The Hours, The Birdcage, A Few Good Men, Secrets & Lies, The Queen, The Truman Show, American Beauty, The Devil's Advocate, The Cider House Rules, The English Patient"
253_top-rated_neutral_niche_genre,"The Color Purple, Hedwig and the Angry Inch, Tangerine, Paris is Burning, The Watermelon Woman, My Own Private Idaho, Poison, A Ghost Story, The Last Days of Disco, Clerks"
253_top-rated_neutral_exclude_popular,"The Killing of a Sacred Deer, Wendy and Lucy, In the Mood for Love, The Diary of a Teenage Girl, Meek's Cutoff, The Souvenir, Winter's Bone, Blue Valentine, The Last Black Man in San Francisco, Hiroshima Mon Amour"
253_top-rated_neutral_indie_international,"Climates, The Headless Woman, The Wind That Shakes the Barley, In the Mood for Love, The Selfish Giant, A Separation, Wendy and Lucy, The Beat That My Heart Skipped, 4 Months, 3 Weeks and 2 Days, The Man Who Mapped the World"
253_top-rated_neutral_temporal_diverse,"To Kill a Mockingbird, All About Eve, The Silence of the Lambs, Requiem for a Dream, The King of Comedy, Network, The Shawshank Redemption, Norma Rae, Mona Lisa, A Beautiful Mind"
253_top-rated_neutral_obscure_theme,"The Celebration, In the Realm of the Senses, The Last Wave, The Queen of Black Magic, Sunset Boulevard, The Killing of a Sacred Deer, The Spirit of the Beehive, A Girl Walks Home Alone at Night, The House Is Black, The Man Who Fell to Earth"
253_top-rated_gender_age_only_baseline,"Frida, Little Miss Sunshine, The Help, Monster, Amélie, Clueless, The Bling Ring, Eternal Sunshine of the Spotless Mind, Girl, Interrupted, The Danish Girl"
253_top-rated_gender_age_only_niche_genre,"Tully, The Falling, The Diary of a Teenage Girl, The Love Witch, Persepolis, The Fits, Raw, The Miseducation of Cameron Post, A Girl Walks Home Alone at Night, Moonlight"
253_top-rated_gender_age_only_exclude_popular,"In the Mood for Love, The Virgin Suicides, Frances Ha, Wendy and Lucy, The Diary of a Teenage Girl, A Ghost Story, Mysterious Skin, The Fits, Appropriate Behavior, The Last Days of Disco"
253_top-rated_gender_age_only_indie_international,"Frances Ha, Amélie, The Diary of a Teenage Girl, Toni Erdmann, Persepolis, The Fits, A Fantastic Woman, Wendy and Lucy, Mustang, Girlhood"
253_top-rated_gender_age_only_temporal_diverse,"Clueless, The Silence of the Lambs, Frida, Little Women, The Piano, Amélie, Harriet, The Queen of Versailles, A League of Their Own, The Color Purple"
253_top-rated_gender_age_only_obscure_theme,"Tully, The Falling, The Fits, Wendy and Lucy, The Diary of a Teenage Girl, Hannah and Her Sisters, The Love Witch, The Little Hours, Obvious Child, Appropriate Behavior"
253_top-rated_occupation_only_baseline,"A Few Good Men, The Verdict, Michael Clayton, To Kill a Mockingbird, The Firm, The Lincoln Lawyer, Legally Blonde, The Social Network, 12 Angry Men, Michael Collins"
253_top-rated_occupation_only_niche_genre,"The Last Days of Patton, The Verdict, Michael Clayton, A Civil Action, The Paper Chase, The Rainmaker, Margin Call, The Insider, Michael Collins, The Whistleblower"
253_top-rated_occupation_only_exclude_popular,"The Sweet Hereafter, In the Company of Men, The Last Days of Disco, The Ballad of Narayama, The King of Marvin Gardens, A Simple Plan, The House of Mirth, The Celebration, The Man Who Fell to Earth, The Killing of a Sacred Deer"
253_top-rated_occupation_only_indie_international,"The Square, A Fantastic Woman, In the Mood for Love, The Hunt, The Celebration, Wajib, The Kid with a Bike, Toni Erdmann, The Bothersome Man, The Other Side of Hope"
253_top-rated_occupation_only_temporal_diverse,"12 Angry Men, To Kill a Mockingbird, A Few Good Men, The Verdict, The Paper Chase, Michael Clayton, The Accused, The Devil's Advocate, The Cider House Rules, Anatomy of a Murder"
253_top-rated_occupation_only_obscure_theme,"A Civil Action, The Sweet Hereafter, The Juror, Michael Clayton, The Devil's Advocate, The Insider, The Man Who Shot Liberty Valance, The Pledge, Michael Collins, The People vs. Larry Flynt"
253_top-rated_all_attributes_baseline,"A Few Good Men, Legally Blonde, The Devil's Advocate, The Lincoln Lawyer, Michael Clayton, The Post, Suffragette, Mississippi Burning, The Iron Lady, Erin Brockovich (2000)"
253_top-rated_all_attributes_niche_genre,"A Night in Paradise, The Duchess of Duke Street, The Queen of Black Magic, The Last Mistress, The Fits, Tangerine, The Love Witch, A Girl Walks Home Alone at Night, The Rider, The Reflection"
253_top-rated_all_attributes_exclude_popular,"A Secret Love, North Country, The Davis Family, The Rape of Europa, Miss Representation, The Invisible War, The Queen of Versailles, Suffragette, The Hunting Ground, Miss Sharon Jones!"
253_top-rated_all_attributes_indie_international,"Frances Ha, The Fits, Toni Erdmann, The Rider, A Girl Walks Home Alone at Night, In the Mood for Love, The Selfish Giant, Hidden, The Souvenir, Mustang"
253_top-rated_all_attributes_temporal_diverse,"Norma Rae, The Silence of the Lambs, Legally Blonde, Network, A Few Good Men, The Verdict, Little Miss Sunshine, The Accused, The Devil Wears Prada, 12 Angry Men"
253_top-rated_all_attributes_obscure_theme,"North Country, The Girl with the Dragon Tattoo, A Promise, The Assistant, The Relationtrip, Mississippi Burning, The Deep End, The Waiting Game, Miss Sloane, The Davis Family"
254_top-rated_neutral_baseline,"Ghostbusters, Indiana Jones and the Last Crusade, The Goonies, Top Gun, Big Trouble in Little China, The NeverEnding Story, E.T. the Extra-Terrestrial, The Princess Bride, Die Hard, Back to the Future Part II"
254_top-rated_neutral_niche_genre,"Brazil, The City of Lost Children, The Fall, Big Trouble in Little China, The Adventures of Buckaroo Byee, The Brothers Bloom, Dark City, The Secret of Kells, Time Bandits, The Iron Giant"
254_top-rated_neutral_exclude_popular,"Time Bandits, The Last Starfighter, Big Trouble in Little China, The Iron Giant, The Adventures of Buckaroo Bies, Flash Gordon, The Secret of NIMH, The City of Lost Children, The Fall, The Navigator: A Medieval Odyssey"
254_top-rated_neutral_indie_international,"The Fall, City of God, Kung Fu Hustle, Pan's Labyrinth, Amélie, The Secret in Their Eyes, In the Mood for Love, The Intouchables, Run Lola Run, The Hunt"
254_top-rated_neutral_temporal_diverse,"The Adventures of Robin Hood, Ghostbusters, Indiana Jones and the Raiders of the Lost Ark, The Terminator, E.T. the Extra-Terrestrial, The Goonies, Planet of the Apes, Big Trouble in Little China, The Princess Bride, The Iron Giant"
254_top-rated_neutral_obscure_theme,"The Last Starfighter, Time Bandits, The Iron Giant, Big Trouble in Little China, The Adventures of Buckaroo Byee, Explorers, Flash Gordon, The Secret of NIMH, Flight of the Navigator, The Last Unicorn"
254_top-rated_gender_age_only_baseline,"Indiana Jones and the Last Crusade, Ghostbusters, The Goonies, Lethal Weapon, Big Trouble in Little China, E.T. the Extra-Terrestrial, Blade Runner, The Terminator, Stand by Me, The NeverEnding Story"
254_top-rated_gender_age_only_niche_genre,"Timecrimes, The Fall, Big Trouble in Little China, The City of Lost Children, The Adventures of Buckaroo Beejane, The Iron Giant, The NeverEnding Story, The Secret of Kells, Stardust, The Goonies"
254_top-rated_gender_age_only_exclude_popular,"Time Bandits, The Last Starfighter, Big Trouble in Little China, Explorers, The Iron Giant, The Forbidden Planet, The Adventures of Buckaroo B.C., Flash Gordon, The Secret of NIMH, Flight of the Navigator"
254_top-rated_gender_age_only_indie_international,"City of God, The Intouchables, Pan's Labyrinth, The Hunt, Oldboy, The Secret in Their Eyes, Let the Right One In, A Prophet, Run Lola Run, The Fall"
254_top-rated_gender_age_only_temporal_diverse,"Indiana Jones and the Raiders of the Lost Ark, Ghostbusters, The Terminator, Die Hard, E.T. the Extra-Terrestrial, The Goonies, Mad Max, Big Trouble in Little China, The Princess Bride, Stand by Me"
254_top-rated_gender_age_only_obscure_theme,"The Last Starfighter, Time Bandits, Big Trouble in Little China, The Wraith, Explorers, Troll, The Rocketeer, Short Circuit, Flight of the Navigator, The Phantom"
254_top-rated_occupation_only_baseline,"Ghostbusters, Indiana Jones and the Raiders of the Lost Ark, The Terminator, Star Wars: Episode V - The Empire Strikes Back, Die Hard, Iron Man, The Goonies, Big Trouble in Little China, The Mask of Zorro, The Mummy"
254_top-rated_occupation_only_niche_genre,"Moon, Primer, The Man from Earth, The Iron Giant, Flash of Genius, The Host, The Signal, Safety Not Guaranteed, Coherence, The Void"
254_top-rated_occupation_only_indie_international,"The Man Who Fell to Earth, The Spirit of the Beehive, The Color Out of Space, Toni Erdmann, The Holy Mountain, The Fall, City of God, The Spirit of the Beehive, Paprika, The Secret in Their Eyes"
254_top-rated_occupation_only_temporal_diverse,"The Iron Giant, Blade Runner, The Terminator, Ghostbusters, Metropolis, The Day the Earth Stood Still, Honey, I Shrunk the Kids, Wargames, Planet of the Apes, The Abyss"
254_top-rated_occupation_only_obscure_theme,"Time Bandits, The Philadelphia Experiment, Explorers, The Last Starfighter, The Hidden, Cherry 2000, Dark City, The Brother from Another Planet, The Wraith, Quest for Fire"
254_top-rated_all_attributes_baseline,"Ghostbusters, Indiana Jones and the Raiders of the Lost Ark, The Terminator, Die Hard, Big Trouble in Little China, Mad Max: Fury Road, The Goonies, Blade Runner, Robocop, The Adventures of Tintin"
254_top-rated_all_attributes_niche_genre,"Moon, The Man from Earth, Primer, The Iron Giant, The City of Lost Children, Big Hero 6, The Machine, Timecrimes, Safety Not Guaranteed, The Signal"
254_top-rated_all_attributes_exclude_popular,"Time Bandits, Hardware, The Adventures of Buckaroo Bunch, Brazil, The Last Starfighter, Runaway, Short Circuit, Dark City, The Hidden, The Lawnmower Man"
254_top-rated_all_attributes_indie_international,"City of God, The Man Who Fell to Earth, The Fall, Paprika, Toni Erdmann, The Intouchables, The Secret in Their Eyes, The Hunt, Borgman, A Prophet"
254_top-rated_all_attributes_temporal_diverse,"Blade Runner, The Terminator, Mad Max, Ghostbusters, The Goonies, National Treasure, Indiana Jones and the Last Crusade, The Iron Giant, Big Trouble in Little China, Scott Pilgrim vs. the World"
254_top-rated_all_attributes_obscure_theme,"Real Genius, The Last Starfighter, Time Bandits, Hardware, The Hidden, Explorers, The Wraith, The Brother from Another Planet, Short Circuit, The Iron Giant"
255_top-rated_neutral_baseline,"The Princess Bride, Groundhog Day, Monty Python and the Holy Grail, Ferris Bueller's Day Off, The Truman Show, Robin Hood: Men in Tights, Deadpool, The Mask of Zorro, Galaxy Quest, Tropic Thunder"
255_top-rated_neutral_niche_genre,"The Fall, Amélie, The Secret of Kells, Brazil, The Princess Bride, Pan's Labyrinth, Big Fish, The City of Lost Children, The Adventures of Baron Munchausen, Stardust"
255_top-rated_neutral_exclude_popular,"The Last Detail, The Dish, Local Hero, A Private Function, The Reflecting Skin, The Station Agent, Dead Man's Shoes, The Fall, The Proposition, A Ghost Story"
255_top-rated_neutral_indie_international,"The Celebration, City of God, Amélie, The Hunt, In the Mood for Love, Toni Erdmann, Wild Tales, The Secret in Their Eyes, 4 Months, 3 Weeks and 2 Days, The Square"
255_top-rated_neutral_temporal_diverse,"Some Like It Hot, Blazing Saddles, Monty Python and the Holy Grail, The Adventures of Robin Hood, To Kill a Mockingbird, The Great Escape, The Princess Bride, Airplane!, The Untouchables, Young Frankenstein"
255_top-rated_neutral_obscure_theme,"The Fall, In the Company of Men, The Bothersome Man, The Last Days of Disco, The Man Who Fell to Earth, The Death of Stalin, The Secret of Kells, The Station Agent, Dark City, A Ghost Story"
255_top-rated_gender_age_only_baseline,"Superbad, The Hangover, Monty Python and the Holy Grail, The Princess Bride, Dodgeball: A True Underdog Story, Gladiator, Taken, Deadpool, Office Christmas Party, The Mask of Zorro"
255_top-rated_gender_age_only_niche_genre,"The Fall, Kiss Kiss Bang Bang, What We Do in the Shadows, The Adventures of Buckaroo Bonderama, The Fountain, Eternal Sunshine of the Spotless Mind, The Bothersome Man, Toni Erdmann, Being John Malkovich, The Last Days of Disco"
255_top-rated_gender_age_only_exclude_popular,"The Death of Stalin, In the Loop, The Last Detail, The House Bunny, The Dish, The Brothers Bloom, A Ghost Story, The Fall, The Long Goodbye, The Man Who Fell to Earth"
255_top-rated_gender_age_only_indie_international,"The Spirit of the Beehive, City of God, The Hunt, Toni Erdmann, Once, In the Mood for Love, The Intouchables, Paprika, A Prophet, Wild Tales"
255_top-rated_gender_age_only_temporal_diverse,"The Princess Bride, Monty Python and the Holy Grail, Airplane!, The Mask of Zorro, Deadpool, Shrek, Gladiator, Pulp Fiction, Superbad, The 40-Year-Old Virgin"
255_top-rated_gender_age_only_obscure_theme,"The Friend of the World, The Last Dragon, The Fall, The Death of Stalin, The Forbidden Zone, The Big White, The Man Who Fell to Earth, The Mission, The Holy Mountain, The Final Programme"
255_top-rated_occupation_only_baseline,"The Princess Bride, Monty Python and the Holy Grail, Ghostbusters, Superbad, The Mask, Dumb and Dumber, The Full Monty, Slap Shot, Airplane!, Robin Hood: Men in Tights"
255_top-rated_occupation_only_niche_genre,"The Fall, The Adventures of Baron Munchausen, Being John Malkovich, The City of Lost Children, Pan's Labyrinth, Brazil, The Cook, the Thief, His Wife & Her Lover, Eternal Sunshine of the Spotless Mind, Donnie Darko, The Holy Mountain"
255_top-rated_occupation_only_exclude_popular,"The Dish, The Last Detail, The Reflection of You, The Station Agent, The Long Goodbye, The Spirit of the Beehive, The Painted Veil, The Proposition, The Man Who Would Be King, The Wind That Shakes the Barley"
255_top-rated_occupation_only_indie_international,"The Intouchables, Amélie, Pan’s Labyrinth, City of God, The Hunt, A Separation, In the Mood for Love, Toni Erdmann, The Lobster, Run Lola Run"
255_top-rated_occupation_only_temporal_diverse,"Some Like It Hot, Monty Python and the Holy Grail, The Princess Bride, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, The Great Dictator, This Is Spinal Tap, The Breakfast Club, Duck Soup, Blazing Saddles, The General"
255_top-rated_occupation_only_obscure_theme,"The Dish, The Fall, The Last Seduction, The Forbidden Kingdom, The Adventures of Buckaroo Bhippie, In the Mood for Love, City of Lost Souls, A Ghost Story, The Station Agent, The Proposition"
255_top-rated_all_attributes_baseline,"The Princess Bride, Superbad, Monty Python and the Holy Grail, The Mask of Zorro, Heat, Pineapple Express, Gladiator, The 40-Year-Old Virgin, Braveheart, Deadpool"
255_top-rated_all_attributes_niche_genre,"The Fall, The Secret of Kells, What We Do in the Shadows, The City of Lost Children, Brazil, The Adventures of Baron Munchausen, The Holy Mountain, Toni Erdmann, The Science of Sleep, The Last Days of Disco"
255_top-rated_all_attributes_exclude_popular,"The Dish, The Last Seduction, In the Mouth of Madness, The Ref, The Brothers Bloom, The Fall, Sing Street, The Station Agent, The Long Good Friday, The Assassin"
255_top-rated_all_attributes_indie_international,"The Intouchables, City of God, Amélie, Once, The Hunt, A Separation, Toni Erdmann, In the Mood for Love, The Square, Wild Tales"
255_top-rated_all_attributes_temporal_diverse,"Ferris Bueller's Day Off, The Princess Bride, Monty Python and the Holy Grail, The Breakfast Club, Blade Runner, The Goonies, The Matrix, Gladiator, Pulp Fiction, Superbad"
255_top-rated_all_attributes_obscure_theme,"The Fall, The Death of Stalin, Kiss Kiss Bang Bang, The Dish, In the Loop, The Big Lebowski, The Bowery Boys, The Leisure Seeker, The Last Days of Disco, The Mission"
256_top-rated_neutral_baseline,"A Few Good Men, Schindler's List, The Godfather, The Shawshank Redemption, Goodfellas, 12 Angry Men, The Pianist, Gangs of New York, Heat, Hotel Rwanda"
256_top-rated_neutral_niche_genre,"The Battle of Algiers, A Prophet, Dogtooth, Come and See, The Proposition, The Spirit of the Beehive, The Assassin, The Fall, Merry Christmas Mr. Lawrence, The Assassin"
256_top-rated_neutral_exclude_popular,"A Prophet, The Last Wave, The Killing of a Sacred Deer, The Proposition, The Sweet Hereafter, The Counterfeiters, The Class, The Hunt, Borgman, Pan’s Labyrinth"
256_top-rated_neutral_indie_international,"The Mirror, A Separation, City of God, The Hunt, Memories of Murder, The Sea Inside, Samsara, The Intouchables, The Beat That My Heart Skipped, In the Mood for Love"
256_top-rated_neutral_temporal_diverse,"12 Angry Men, The Godfather, Schindler's List, A Few Good Men, The Bridge on the River Kwai, Lawrence of Arabia, The French Connection, The Hunt for Red October, All the President's Men, The Killing Fields"
256_top-rated_neutral_obscure_theme,"The Great Santini, The Killing of a Sacred Deer, The Last Detail, The Friend, A Personal Journey with Martin Scorsese Through American Movies, The Boss of it All, The Escapist, The Yellow Handkerchief, The Fire Next Time, The Counterfeiters"
256_top-rated_gender_age_only_baseline,"The Godfather, Goodfellas, Schindler's List, The Shawshank Redemption, Heat, A Few Good Men, The Deer Hunter, The Untouchables, L.A. Confidential, Training Day"
256_top-rated_gender_age_only_niche_genre,"The Killing of a Sacred Deer, A Prophet, The Proposition, The Assassination of Jesse James by the Coward Robert Ford, The Hunt for Red October, The Proposition, The Square, Downfall, The Edge of Heaven, The Man Who Shot Liberty Valance"
256_top-rated_gender_age_only_exclude_popular,"The Proposition, The Last Detail, The Killers, A Prophet, The Battle of Algiers, Down by Law, The Assassination of Jesse James by the Coward Robert Ford, The Friends of Eddie Coyle, The Man Who Would Be King, The Bicycle Thief"
256_top-rated_gender_age_only_indie_international,"The Spirit of the Beehive, A Prophet, The Battle of Algiers, City of God, Once Were Warriors, The Man Who Fell to Earth, In the Mood for Love, The Secret in Their Eyes, The Killing of a Sacred Deer, The Headless Woman"
256_top-rated_gender_age_only_temporal_diverse,"The Godfather, Heat, 12 Angry Men, Schindler's List, The French Connection, Lawrence of Arabia, The Untouchables, A Few Good Men, The Bridge on the River Kwai, The Killing Fields"
256_top-rated_gender_age_only_obscure_theme,"The Killing of a Sacred Deer, The Last of the Mohicans, A Prophet, The Proposition, The Assassination of Jesse James by the Coward Robert Ford, The Counterfeiters, Downfall, The American Friend, The Edge of Seventeen, The Sweet Hereafter"
256_top-rated_occupation_only_baseline,"A Few Good Men, The Shawshank Redemption, Goodfellas, Schindler's List, The Godfather, 12 Angry Men, The Pursuit of Happyness, American History X, The Insider, Hotel Rwanda"
