custom_id,movies
4253_top-rated_gender_age_only_obscure_theme,"The Last Starfighter, Moon, The Hidden Fortress, Stardust, The Fall, Time Bandits, The Adventures of Buckaroo Bbooney, The Navigator: A Medieval Odyssey, The Man Who Would Be King, The Eagle"
4253_top-rated_occupation_only_baseline,"Inception, The Fugitive, The Patriot, The Mask of Zorro, The Man from U.N.C.L.E., Indiana Jones and the Last Crusade, Pirates of the Caribbean: The Curse of the Black Pearl, Guardians of the Galaxy, Sherlock Holmes, The Avengers"
4253_top-rated_occupation_only_niche_genre,"The Man from Earth, The Quiet Earth, The Fall, The Prestige, The Fountain, Brazil, The Brothers Bloom, Stalker, Big Fish, The Last Wave"
4253_top-rated_occupation_only_exclude_popular,"The Last Seduction, Michael Clayton, The Ninth Gate, A Few Good Men, The Verdict, The Paper Chase, The Sweet Hereafter, The Man Who Shot Liberty Valance, The Insider, The Player"
4253_top-rated_occupation_only_indie_international,"A Ghost Story, The Secret in Their Eyes, In the Mood for Love, Pan’s Labyrinth, The Hunt, Toni Erdmann, The Lives of Others, Oldboy, Run Lola Run, The Intouchables"
4253_top-rated_occupation_only_temporal_diverse,"12 Angry Men, To Kill a Mockingbird, The Man Who Shot Liberty Valance, Lawrence of Arabia, Chinatown, The Verdict, The Untouchables, The Maltese Falcon, Run Lola Run, The Big Sleep"
4253_top-rated_occupation_only_obscure_theme,"The Hidden Fortress, Dark City, The Man from Earth, Moon, The Fall, Stardust, Time Bandits, The Adventures of Buckaroo Blddy, The Navigator: A Medieval Odyssey, The City of Lost Children"
4253_top-rated_all_attributes_baseline,"Indiana Jones and the Raiders of the Lost Ark, The Dark Knight, Inception, Gladiator, The Man from U.N.C.L.E., The Nice Guys, Sherlock Holmes, Mad Max: Fury Road, Kingsman: The Secret Service, Lethal Weapon"
4253_top-rated_all_attributes_niche_genre,"The Man Who Fell to Earth, Timecrimes, The Fall, Moon, The Fountain, The Adventures of Buckaroo Boy, Brazil, The Thief of Bagdad, Paprika, The City of Lost Children"
4253_top-rated_all_attributes_exclude_popular,"The Man Who Would Be King, The Cook, the Thief, His Wife & Her Lover, The Last of Sheila, The Mirror Crack'd, The Spirit of the Beehive, The Assassin, The Spirit of the Beehive, The Draughtsman's Contract, The Killing of a Sacred Deer, The Player"
4253_top-rated_all_attributes_indie_international,"A Ghost Story, The Secret in Their Eyes, In the Mood for Love, The Hunt, Pan's Labyrinth, The Lives of Others, Oldboy, Toni Erdmann, The Diving Bell and the Butterfly, A Separation"
4253_top-rated_all_attributes_temporal_diverse,"The Godfather, Casablanca, The Shawshank Redemption, Chinatown, 12 Angry Men, Lawrence of Arabia, The Maltese Falcon, To Kill a Mockingbird, All the President's Men, The Third Man"
4253_top-rated_all_attributes_obscure_theme,"The Fall, Stardust, The Last Crusade, The Adventures of Buckaroo Bjoeohn, Big Trouble in Little China, Time Bandits, The Prisoner of Zenda, The Navigator: A Medieval Odyssey, The Shadow, The Proposition"
4254_top-rated_neutral_baseline,"The Little Mermaid, Mary Poppins, The Sound of Music, Beauty and the Beast, The Emperor's New Groove, Shrek, Moana, The Muppets, The Iron Giant, Paddington"
4254_top-rated_neutral_niche_genre,"The Secret of Kells, Song of the Sea, The Little Prince, Kiki's Delivery Service, The Iron Giant, Mary and the Witch's Flower, The Tale of the Princess Kaguya, Fantastic Mr. Fox, The Triplets of Belleville, Song of the Sea"
4254_top-rated_neutral_exclude_popular,"The Secret of NIMH, The Last Unicorn, The Iron Giant, Mary and Max, Song of the Sea, The Adventures of Prince Achmed, The Little Mermaid (1989), The Plague Dogs, Lupo the Butcher, Watership Down"
4254_top-rated_neutral_indie_international,"The Secret of Kells, Song of the Sea, The Triplets of Belleville, Persepolis, Kiki's Delivery Service, The Painting, My Neighbor Totoro, Waltz with Bashir, A Cat in Paris, The Little Prince"
4254_top-rated_neutral_temporal_diverse,"Mary Poppins, The Wizard of Oz, Singin' in the Rain, Willy Wonka & the Chocolate Factory, The Little Mermaid, Peter Pan, The Sound of Music, Bambi, The Muppet Movie, An American in Paris"
4254_top-rated_neutral_obscure_theme,"The Secret of Kells, Song of the Sea, The Point, The Triplets of Belleville, The Little Mermaid (1989), The Iron Giant, A Charlie Brown Christmas, The Muppet Movie, Winnie the Pooh and the Blustery Day, The Great Mouse Detective"
4254_top-rated_gender_age_only_baseline,"The Iron Giant, Back to the Future, Toy Story, The Goonies, Bill & Ted's Excellent Adventure, Wreck-It Ralph, The Little Mermaid, Zootopia, Shrek, Up"
4254_top-rated_gender_age_only_niche_genre,"The Secret of Kells, Song of the Sea, The Plague Dogs, My Neighbor Totoro, The Iron Giant, The Last Unicorn, Mary and Max, A Shaun the Sheep Movie: Farmageddon, The Tale of the Princess Kaguya, Song of the Sea"
4254_top-rated_gender_age_only_exclude_popular,"The Secret of NIMH, The Last Unicorn, The Great Mouse Detective, The Plague Dogs, The Point, The Adventures of Milo and Otis, The Rescuers, The Iron Giant, Song of the Sea, The Triplets of Belleville"
4254_top-rated_gender_age_only_indie_international,"The Secret of Kells, Song of the Sea, Persepolis, The Triplets of Belleville, A Cat in Paris, The Painting, My Neighbor Totoro, The Red Turtle, The Boy and the World, Kirikou and the Sorceress"
4254_top-rated_gender_age_only_temporal_diverse,"Robin Hood, The Iron Giant, Back to the Future, The Goonies, Willy Wonka & the Chocolate Factory, The Little Mermaid, Beetlejuice, Big, Toy Story, Ghostbusters"
4254_top-rated_gender_age_only_obscure_theme,"The Secret of Kells, The Iron Giant, Song of the Sea, The Little Prince, The Adventures of Prince Achmed, A Cat in Paris, The Mysterious Geographic Explorations of Jasper Morello, The Painting, Mary and Max, The Fantastic Mr. Fox"
4254_top-rated_occupation_only_baseline,"The Little Mermaid, The Incredibles, Toy Story, WALL-E, Up, The Iron Giant, Madagascar, Shrek, Moana, Zootopia"
4254_top-rated_occupation_only_niche_genre,"The Secret of Kells, Song of the Sea, The Plague Dogs, The Last Unicorn, Watership Down, The Iron Giant, The Tale of the Princess Kaguya, My Neighbor Totoro, Kiki's Delivery Service, The Triplets of Belleville"
4254_top-rated_occupation_only_exclude_popular,"The Secret of NIMH, The Iron Giant, The Phantom Tollbooth, The Last Unicorn, The Adventures of Prince Achmed, A Charlie Brown Christmas, The Snowman, The Point, The Little Prince, Song of the Sea"
4254_top-rated_occupation_only_indie_international,"The Triplets of Belleville, Waltz with Bashir, The Secret of Kells, My Neighbor Totoro, Song of the Sea, The Painting, April and the Extraordinary World, The Illusionist, Ernest & Celestine, The Red Turtle"
4254_top-rated_occupation_only_temporal_diverse,"The Iron Giant, WALL-E, The Little Mermaid, Back to the Future, The Sound of Music, Mary Poppins, Toy Story, Up, The Muppet Movie, Cinderella"
4254_top-rated_occupation_only_obscure_theme,"The Secret of NIMH, The Point, The Phantom Tollbooth, A Trip to the Moon, The Great Mouse Detective, The Last Unicorn, The Phantom Tollbooth, The Magic Pagemaster, The Adventures of the American Rabbit, The Rescuers"
4254_top-rated_all_attributes_baseline,"The Iron Giant, WALL-E, Toy Story, The Prince of Egypt, Big Hero 6, Up, Moana, Shrek, Kung Fu Panda, Zootopia"
4254_top-rated_all_attributes_niche_genre,"The Secret of NIMH, The Iron Giant, Kiki's Delivery Service, The Plague Dogs, The Last Unicorn, Song of the Sea, The Little Prince, The Triplets of Belleville, Watership Down, The Point"
4254_top-rated_all_attributes_exclude_popular,"The Secret of Kells, The Iron Giant, The Little Prince, Song of the Sea, The Triplets of Belleville, Watership Down, The Fantastic Mr. Fox, The Mysterious Geographic Explorations of Jasper Morello, Kiki's Delivery Service, The Plague Dogs"
4254_top-rated_all_attributes_indie_international,"The Triplets of Belleville, My Neighbor Totoro, Waking Life, The Secret of Kells, Paprika, City of Lost Children, The Illusionist, The Red Turtle, The Double Life of Veronique, The Spirit of the Beehive"
4254_top-rated_all_attributes_temporal_diverse,"The Iron Giant, WALL-E, Up, The Adventures of Tintin, The Secret of Kells, Ratatouille, The Little Mermaid, Toy Story, The Goonies, The Muppets"
4254_top-rated_all_attributes_obscure_theme,"The Secret of Kells, The Iron Giant, Song of the Sea, The Adventures of Prince Achmed, The Phantom Tollbooth, A Charlie Brown Christmas, The Last Unicorn, The Pebble and the Penguin, The Princess and the Goblin, The Little Norse Prince"
4255_top-rated_neutral_baseline,"The Outsiders, Gone with the Wind, The Sound of Music, To Kill a Mockingbird, The Wizard of Oz, The Princess Bride, Schindler's List, Little Miss Sunshine, The Iron Giant, Amélie"
4255_top-rated_neutral_niche_genre,"The Fall, Paprika, The Secret of Kells, Wings of Desire, Pan's Labyrinth, The City of Lost Children, The Double Life of Veronique, The Spirit of the Beehive, Mirror, Terrence Malick's The Tree of Life"
4255_top-rated_neutral_exclude_popular,"The 400 Blows, The Umbrellas of Cherbourg, My Life as a Dog, Picnic at Hanging Rock, The Secret of Kells, A Man and a Woman, The Spirit of the Beehive, The Last Picture Show, The Red Balloon, The Double Life of Véronique"
4255_top-rated_neutral_indie_international,"The Secret in Their Eyes, In the Mood for Love, City of God, A Separation, Pan's Labyrinth, The Umbrellas of Cherbourg, Cinema Paradiso, Run Lola Run, The Lives of Others, The Hunt"
4255_top-rated_neutral_temporal_diverse,"The 400 Blows, Singin' in the Rain, To Kill a Mockingbird, Some Like It Hot, The Sound of Music, The Bicycle Thief, The Wizard of Oz, 12 Angry Men, Pather Panchali, Amélie"
4255_top-rated_neutral_obscure_theme,"The Fall, The Secret of Kells, A Midnight Clear, The Last Black Sea Pirates, The Station Agent, The Red Turtle, Hiroshima Mon Amour, The Adventures of Prince Achmed, The Man Who Fell to Earth, The Painted Veil"
4255_top-rated_gender_age_only_baseline,"The Shawshank Redemption, Forrest Gump, The Princess Bride, The Sound of Music, Good Will Hunting, The Great Escape, To Kill a Mockingbird, The Iron Giant, Amélie, The Secret Life of Walter Mitty"
4255_top-rated_gender_age_only_niche_genre,"The Fall, Wings of Desire, Pan's Labyrinth, The Secret of Kells, The Double Life of Véronique, The Spirit of the Beehive, The Red Turtle, The Fall of the House of Usher, Baraka, Only Yesterday"
4255_top-rated_gender_age_only_exclude_popular,"The Third Man, The Heart of the World, The Spirit of the Beehive, The Last Detail, The Umbrellas of Cherbourg, The Night of the Hunter, The Assassin, The Conformist, The Passion of Joan of Arc, The Color of Pomegranates"
4255_top-rated_gender_age_only_indie_international,"City of God, Pan's Labyrinth, The Hunt, In the Mood for Love, The Intouchables, Cinema Paradiso, Run Lola Run, A Separation, The Lives of Others, The Secret in Their Eyes"
4255_top-rated_gender_age_only_temporal_diverse,"The Sting, To Kill a Mockingbird, The Great Escape, The Philadelphia Story, Lawrence of Arabia, The Wizard of Oz, The Princess Bride, 12 Angry Men, The Bridge on the River Kwai, Singin' in the Rain"
4255_top-rated_gender_age_only_obscure_theme,"The Fall, The Last Wave, The Night of the Hunter, The Secret of Kells, The Devil and Daniel Webster, Hiroshima Mon Amour, The Painted Veil, The Red Balloon, A Boy and His Dog, The Quay Brothers' Fantasia"
4255_top-rated_occupation_only_baseline,"The Princess Bride, Amélie, The Secret of Kells, The Iron Giant, Good Will Hunting, The Shawshank Redemption, Eternal Sunshine of the Spotless Mind, WALL-E, Big Hero 6, Up"
4255_top-rated_occupation_only_niche_genre,"The Fall, Stalker, The Secret of Kells, Paprika, The City of Lost Children, The Fountain, Baraka, The Man Who Fell to Earth, The Thief and the Cobbler, Gerry"
4255_top-rated_occupation_only_exclude_popular,"The Secret of Kells, The Fall, The Spirit of the Beehive, My Neighbor Totoro, The Iron Giant, Wings of Desire, The Painted Bird, The Adventures of Prince Achmed, The Last Wave, A Ghost Story"
4255_top-rated_occupation_only_indie_international,"The Intouchables, City of God, Amélie, Pan's Labyrinth, The Lives of Others, Wild Strawberries, Run Lola Run, A Separation, Ikiru, The Spirit of the Beehive"
4255_top-rated_occupation_only_temporal_diverse,"12 Angry Men, The Great Escape, The Philadelphia Story, North by Northwest, To Kill a Mockingbird, The Iron Giant, The Apartment, Singin' in the Rain, The Wizard of Oz, The Thin Man"
4255_top-rated_occupation_only_obscure_theme,"The Fall, The Secret of Kells, A Ghost Story, The Last Black Unicorn, The Narrow Frame of Midnight, The Station Agent, The Painted Bird, The Kid with a Bike, The Man Who Fell to Earth, The Red Turtle"
4255_top-rated_all_attributes_baseline,"The Shawshank Redemption, Good Will Hunting, The Grand Budapest Hotel, Amélie, The Secret Life of Walter Mitty, Forrest Gump, The Intouchables, Big Fish, Dead Poets Society, The Iron Giant"
4255_top-rated_all_attributes_niche_genre,"The Fall, The Secret of Kells, Paprika, The Last Wave, The Man Who Fell to Earth, The Double Life of Veronique, Stalker, Mirror, The Holy Mountain, City of Lost Children"
4255_top-rated_all_attributes_exclude_popular,"The Last Detail, The Red Balloon, The Kid with a Bike, Harold and Maude, The Spirit of the Beehive, A Man Escaped, The Triplets of Belleville, The Painted Veil, Picnic at Hanging Rock, A Man Called Ove"
4255_top-rated_all_attributes_indie_international,"City of God, Paprika, The Intouchables, Cinema Paradiso, The Hunt, Run Lola Run, Once, Amélie, Toni Erdmann, In the Mood for Love"
4255_top-rated_all_attributes_temporal_diverse,"The Grand Budapest Hotel, 12 Angry Men, The Maltese Falcon, The Shawshank Redemption, Blade Runner, The Apartment, Pulp Fiction, The Philadelphia Story, Amélie, The 400 Blows"
4255_top-rated_all_attributes_obscure_theme,"The Last Days of Disco, The Secret of Kells, The Fall, Hunt for the Wilderpeople, A Ghost Story, The Straight Story, The Station Agent, Paprika, The Iron Giant, The Man Who Would Be King"
4256_top-rated_neutral_baseline,"Seven, Se7en, The Silence of the Lambs, Pulp Fiction, The Departed, Heat, No Country for Old Men, Shutter Island, Mystic River, The Usual Suspects"
4256_top-rated_neutral_niche_genre,"The Wages of Fear, Come and See, A Touch of Evil, The Killing of a Sacred Deer, The Third Man, Picnic at Hanging Rock, Murder by Contract, The Night of the Hunter, Stalker, The Assassination of Jesse James by the Coward Robert Ford"
4256_top-rated_neutral_exclude_popular,"Night and the City, The Killing, The Third Man, Tinker Tailor Soldier Spy, The Night of the Hunter, Detour, Pickup on South Street, The Secret in Their Eyes, The Last Seduction, The Wages of Fear"
4256_top-rated_neutral_indie_international,"Diabolique, A Prophet, The Hunt, Blue Velvet, The Killing of a Sacred Deer, The Chaser, La Haine, Mother, The Wages of Fear, In the Mood for Love"
4256_top-rated_neutral_temporal_diverse,"12 Angry Men, Double Indemnity, Chinatown, The Third Man, Rififi, The Killing, The Battle of Algiers, Pulp Fiction, Se7en, Memento"
4256_top-rated_neutral_obscure_theme,"The Night of the Hunter, The Wages of Fear, The Killers, The Third Man, The Killing of a Chinese Bookie, The Big Knife, The Treasure of the Sierra Madre, The Desperate Hours, The Set-Up, The Asphalt Jungle"
4256_top-rated_gender_age_only_baseline,"Se7en, Gone Girl, Fight Club, Memento, The Girl with the Dragon Tattoo, Prisoners, Shutter Island, The Silence of the Lambs, Inception, Black Swan"
4256_top-rated_gender_age_only_niche_genre,"Pan's Labyrinth, Memento, Oldboy, The Handmaiden, The Orphanage, City of God, Requiem for a Dream, The Witch, Blue Is the Warmest Color, Come and See"
4256_top-rated_gender_age_only_exclude_popular,"The Secret in Their Eyes, The Night of the Hunter, Mulholland Drive, The Handmaiden, In the Mood for Love, Mysteries of Lisbon, The Double Life of Veronique, Oldboy, Blue Velvet, The Vanishing"
