custom_id,movies
5251_top-rated_gender_age_only_obscure_theme,"Lars and the Real Girl, In the Mood for Love, The Station Agent, Beginners, The Art of Self-Defense, The Way Way Back, The Fall, Eagle vs Shark, Submarine, The One I Love"
5251_top-rated_occupation_only_baseline,"Big Fish, The Grand Budapest Hotel, Amélie, The Intouchables, La La Land, Catch Me If You Can, The Prestige, The Others, Birdman, The Secret Life of Walter Mitty"
5251_top-rated_occupation_only_niche_genre,"The Fall, Toni Erdmann, The Bothersome Man, The Secret in Their Eyes, The Station Agent, In the Mood for Love, Birdman, The Handmaiden, Paterson, The Lunchbox"
5251_top-rated_occupation_only_exclude_popular,"The Lunchbox, Hiroshima Mon Amour, In the Mood for Love, Tampopo, The Spirit of the Beehive, Once, Lost in Translation, The Double Life of Veronique, The Secret in Their Eyes, A Separation"
5251_top-rated_occupation_only_indie_international,"Amélie, The Intouchables, Run Lola Run, In the Mood for Love, Cinema Paradiso, The Diving Bell and the Butterfly, Toni Erdmann, The Secret in Their Eyes, A Prophet, The Hunt"
5251_top-rated_occupation_only_temporal_diverse,"Some Like It Hot, The Apartment, Tootsie, Cinema Paradiso, The Great Beauty, Chinatown, Memento, The Sting, Harold and Maude, The Prestige"
5251_top-rated_occupation_only_obscure_theme,"The Last Days of Disco, Happy Together, The Station Agent, In the Mood for Love, The Celebration, A Ghost Story, The Fall, Little Miss Sunshine, The Double Life of Véronique, Once"
5251_top-rated_all_attributes_baseline,"La La Land, The Intouchables, Amélie, The Grand Budapest Hotel, Hidden Figures, The Proposal, The Devil Wears Prada, Begin Again, Silver Linings Playbook, The Artist"
5251_top-rated_all_attributes_niche_genre,"The Fall, The Secret of Kells, The Triplets of Belleville, Amélie, Paprika, Lost in Translation, Moonrise Kingdom, The Science of Sleep, Big Fish, Kikujiro"
5251_top-rated_all_attributes_exclude_popular,"The Fall, The Secret of Kells, The Invitation, In the Mood for Love, The Double Life of Veronique, The Station Agent, Toni Erdmann, The Man Who Fell to Earth, The Last Seduction, The Little Prince"
5251_top-rated_all_attributes_indie_international,"Amélie, The Lunchbox, Run Lola Run, In the Mood for Love, The Intouchables, Toni Erdmann, The Wave, A Separation, The Shop on Main Street, The Secret in Their Eyes"
5251_top-rated_all_attributes_temporal_diverse,"Singin' in the Rain, Funny Face, The Apartment, Clueless, Amélie, The Philadelphia Story, Hidden Figures, La La Land, Birds of Prey, The Girl with the Dragon Tattoo"
5251_top-rated_all_attributes_obscure_theme,"The Fall, Lars and the Real Girl, Night on Earth, The Station Agent, The Invitation, In the Mood for Love, Sing Street, The Way Way Back, The Dish, Hunt for the Wilderpeople"
5252_top-rated_neutral_baseline,"Goodfellas, No Country for Old Men, The Departed, Se7en, Memento, The Usual Suspects, Chinatown, Heat, The Killing of a Sacred Deer, The Big Lebowski"
5252_top-rated_neutral_niche_genre,"The Act of Killing, Blue Velvet, The Killing of a Sacred Deer, Memento, Prime Suspect, The Square, The House That Jack Built, Gummo, The Arbor, The Reflecting Skin"
5252_top-rated_neutral_exclude_popular,"Night Moves, The Killing of a Chinese Bookie, The American Friend, The Last Detail, The Honeymoon Killers, The Pusher, The Killing of a Sacred Deer, The Reflecting Skin, The Friends of Eddie Coyle, The Assassination of Jesse James by the Coward Robert Ford"
5252_top-rated_neutral_indie_international,"A Ghost Story, The Hunt, City of God, The Spirit of the Beehive, Memento, In the Mood for Love, Oldboy, The Killing of a Sacred Deer, Once Upon a Time in Anatolia, The Master"
5252_top-rated_neutral_temporal_diverse,"Chinatown, Heat, The French Connection, Scarface, Seven Samurai, Double Indemnity, The Big Sleep, The Killing of a Chinese Bookie, Blue Velvet, The Thin Blue Line"
5252_top-rated_neutral_obscure_theme,"The Killing of a Sacred Deer, Blue Velvet, In the Mood for Love, A Touch of Sin, The Assassination of Jesse James by the Coward Robert Ford, Martha Marcy May Marlene, The Pusher Trilogy, The House That Jack Built, The Proposition, The American Friend"
5252_top-rated_gender_age_only_baseline,"Goodfellas, Se7en, The Departed, No Country for Old Men, Pulp Fiction, The Usual Suspects, Reservoir Dogs, Heat, Taxi Driver, Scarface"
5252_top-rated_gender_age_only_niche_genre,"A Prophet, The Assassin, In the Mood for Love, Memories of Murder, The Act of Killing, The Killing of a Sacred Deer, The Great Happiness Space: Tale of an Osaka Love Thief, The Invisible Guest, The Rider, Kinatay"
5252_top-rated_gender_age_only_exclude_popular,"The Killing of a Chinese Bookie, The Fall, Blue Velvet, A Prophet, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, Memories of Murder, The Burnt Orange Heresy, Le Samouraï, The House That Jack Built"
5252_top-rated_gender_age_only_indie_international,"A Prophet, Blue Velvet, The Headless Woman, City of God, The Hunt, In the Mood for Love, Memories of Murder, The Killing of a Sacred Deer, Son of Saul, The Edge of Heaven"
5252_top-rated_gender_age_only_temporal_diverse,"Heat, Chinatown, The Departed, Scarface, The French Connection, No Country for Old Men, Goodfellas, The Killing of a Chinese Bookie, The Killing, The Big Lebowski"
5252_top-rated_gender_age_only_obscure_theme,"The Proposition, Miller's Crossing, A Prophet, The Square, Cold in July, The Pusher Trilogy, The Fire Within, The King of Marvin Gardens, The Killers, Down by Law"
5252_top-rated_occupation_only_baseline,"Chinatown, No Country for Old Men, The Departed, Heat, The Killing of a Sacred Deer, The Big Lebowski, Memento, Se7en, The Usual Suspects, Blue Velvet"
5252_top-rated_occupation_only_niche_genre,"The Killing of a Sacred Deer, Under the Silver Lake, Gummo, A Ghost Story, The Duke of Burgundy, Blue Velvet, The Lighthouse, In the Mood for Love, Wendy and Lucy, The Arbor"
5252_top-rated_occupation_only_exclude_popular,"The Killing of a Chinese Bookie, The Pusher, A Brighter Summer Day, The Housemaid, The Assassin, The Quay Brothers' Films, The Spirit of the Beehive, The Reflecting Skin, The Last Detail, The Story of the Last Chrysanthemum"
5252_top-rated_occupation_only_indie_international,"A Prophet, The Spirit of the Beehive, In the Mood for Love, City of God, The Last Wave, The House Is Black, Memories of Murder, The Headless Woman, The Legend of the Holy Drinker, Toni Erdmann"
5252_top-rated_occupation_only_temporal_diverse,"Chinatown, The Killing of a Sacred Deer, The French Connection, No Country for Old Men, The Big Sleep, Memento, The Asphalt Jungle, Blue Velvet, The Last Picture Show, The Killing"
5252_top-rated_occupation_only_obscure_theme,"The Killing of a Chinese Bookie, Night Moves, The Friends of Eddie Coyle, Cold Water, The Pusher, The Housemaid, The Passenger, The Celebration, The Last Detail, The Big Heat"
5252_top-rated_all_attributes_baseline,"No Country for Old Men, The Departed, Se7en, The Big Lebowski, Memento, Chinatown, Heat, The Usual Suspects, Taxi Driver, True Detective"
5252_top-rated_all_attributes_niche_genre,"The Killing of a Sacred Deer, Blue Velvet, In the Mood for Love, Memento, The Last Wave, A Ghost Story, Upstream Color, The Assassin, Holy Motors, The Reflecting Skin"
5252_top-rated_all_attributes_exclude_popular,"A Prophet, The Sweet Hereafter, Miller's Crossing, The Killing of a Chinese Bookie, The Assassination of Jesse James by the Coward Robert Ford, The Naked Kiss, The Housemaid, The Reflecting Skin, The Pigeon Egg Capture, The Killer"
5252_top-rated_all_attributes_indie_international,"Once Upon a Time in Anatolia, The Headless Woman, The Hunt, In Vanda's Room, A Prophet, The Act of Killing, Memories of Murder, City of God, The Spirit of the Beehive, The Celebration"
5252_top-rated_all_attributes_temporal_diverse,"Chinatown, The Killing, Seven Samurai, The French Connection, No Country for Old Men, There Will Be Blood, The Asphalt Jungle, L.A. Confidential, Mystic River, The Third Man"
5252_top-rated_all_attributes_obscure_theme,"The Killing of a Sacred Deer, A Prophet, Blue Velvet, The Assassin, Miller's Crossing, The Proposition, The House That Jack Built, The Sweet Hereafter, A Touch of Sin, The Rover"
5253_top-rated_neutral_baseline,"The Godfather Part II, 12 Angry Men, Saving Private Ryan, The Pianist, Pulp Fiction, Schindler's List, Casablanca, The Shawshank Redemption, L.A. Confidential, The Untouchables"
5253_top-rated_neutral_niche_genre,"The Killing of a Sacred Deer, Come and See, The Assassination of Jesse James by the Coward Robert Ford, The House That Jack Built, A Prophet, The Spirit of the Beehive, The Wind That Shakes the Barley, Killing Them Softly, The Master, Martha Marcy May Marlene"
5253_top-rated_neutral_exclude_popular,"The Intouchables, The Secret in Their Eyes, A Prophet, The Hunt, The White Ribbon, In the Mood for Love, The Lives of Others, Pan's Labyrinth, The Proposition, Toni Erdmann"
5253_top-rated_neutral_indie_international,"A Prophet, City of God, The Hunt, Pan's Labyrinth, Memories of Murder, The Secret in Their Eyes, Toni Erdmann, The Lives of Others, In the Mood for Love, The Intouchables"
5253_top-rated_neutral_temporal_diverse,"12 Angry Men, Lawrence of Arabia, The Third Man, Rashomon, The Bridge on the River Kwai, Chinatown, The Night of the Hunter, On the Waterfront, All the President's Men, The Maltese Falcon"
5253_top-rated_neutral_obscure_theme,"The Killing of a Sacred Deer, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, The Passenger, The Last Temptation of Christ, The Night of the Hunter, The Third Man, The Testament of Dr. Mabuse, The Spirit of the Beehive, The Long Goodbye"
5253_top-rated_gender_age_only_baseline,"The Shawshank Redemption, 12 Angry Men, The Pianist, Gone with the Wind, The Godfather Part II, Amadeus, Lawrence of Arabia, The Silence of the Lambs, To Kill a Mockingbird, The Bridge on the River Kwai"
5253_top-rated_gender_age_only_niche_genre,"The Assassin, In the Mood for Love, Come and See, The Spirit of the Beehive, The Secret in Their Eyes, Pan's Labyrinth, The Counterfeiters, The White Ribbon, The Song of Sparrows, A Man Escaped"
5253_top-rated_gender_age_only_exclude_popular,"The Night of the Hunter, The Heiress, The Killing of a Sacred Deer, The Assassin, In the Mood for Love, The Master, The Proposition, The Sweet Hereafter, A Single Man, The Painted Bird"
5253_top-rated_gender_age_only_indie_international,"A Separation, The Secret in Their Eyes, In the Mood for Love, Pan's Labyrinth, The Lives of Others, Roma, Shoplifters, The Hunt, Portrait of a Lady on Fire, Wild Strawberries"
5253_top-rated_gender_age_only_temporal_diverse,"12 Angry Men, Amélie, The Silence of the Lambs, Pulp Fiction, Gone with the Wind, The Piano, The Shawshank Redemption, To Kill a Mockingbird, All About Eve, Memento"
5253_top-rated_gender_age_only_obscure_theme,"The Night of the Hunter, The Assassination of Jesse James by the Coward Robert Ford, The Spirit of the Beehive, The Killers, The Passenger, Sweet Smell of Success, The Heart is a Lonely Hunter, The Long Goodbye, The Conversation, In the Mood for Love"
5253_top-rated_occupation_only_baseline,"The Godfather Part II, 12 Angry Men, The Shawshank Redemption, To Kill a Mockingbird, Lawrence of Arabia, The Pianist, Once Upon a Time in America, The Bridge on the River Kwai, The Untouchables, Gone with the Wind"
5253_top-rated_occupation_only_niche_genre,"The Proposition, The Counterfeiters, The Last of the Mohicans, The Wind that Shakes the Barley, The Man Who Would Be King, The Baader Meinhof Complex, The Battle of Algiers, The Assassination of Jesse James by the Coward Robert Ford, The Hunt for Red October, The Great Silence"
5253_top-rated_occupation_only_exclude_popular,"The Last Station, The Sacrifice, The House of Mirth, The Passenger, The Leopard, The Heart of the Matter, The Night of the Hunter, The Spy Who Came in from the Cold, The Long Good Friday, The Spirit of the Beehive"
5253_top-rated_occupation_only_indie_international,"The Hunt, Pan's Labyrinth, The Secret in Their Eyes, Cinema Paradiso, The Lives of Others, Waltz with Bashir, A Separation, In the Mood for Love, The Intouchables, Run Lola Run"
5253_top-rated_occupation_only_temporal_diverse,"12 Angry Men, To Kill a Mockingbird, Lawrence of Arabia, The Bridge on the River Kwai, The Third Man, Sunset Boulevard, On the Waterfront, Lawrence of Arabia, The Maltese Falcon, All the President's Men"
5253_top-rated_all_attributes_baseline,"12 Angry Men, To Kill a Mockingbird, The Pianist, The Shawshank Redemption, Lawrence of Arabia, On the Waterfront, The King's Speech, Amadeus, The Untouchables, The Great Escape"
5253_top-rated_all_attributes_niche_genre,"The Battle of Algiers, The Heiress, The Last Emperor, The Wind Rises, The Secret in Their Eyes, A Passage to India, The Umbrellas of Cherbourg, The Conformist, The Spirit of the Beehive, The Great Beauty"
5253_top-rated_all_attributes_exclude_popular,"The Killers, The Night of the Hunter, The Third Man, On the Waterfront, The Asphalt Jungle, The Heart of the Matter, The Long Goodbye, The Innocents, The Days of Heaven, The Spirit of the Beehive"
5253_top-rated_all_attributes_indie_international,"The Hunt, Pan's Labyrinth, The Lives of Others, Amélie, In the Mood for Love, A Separation, The Secret in Their Eyes, Run Lola Run, Cinema Paradiso, Toni Erdmann"
5253_top-rated_all_attributes_temporal_diverse,"12 Angry Men, To Kill a Mockingbird, Lawrence of Arabia, The Sound of Music, Gone with the Wind, The Third Man, On the Waterfront, The Bridge on the River Kwai, All About Eve, Amadeus"
5253_top-rated_all_attributes_obscure_theme,"The Painted Bird, The Last of the Mohicans, The Night of the Hunter, The Killing Fields, Come and See, The Quiller Memorandum, The Assassination of Jesse James by the Coward Robert Ford, The Commitments, The Sea Inside, The Wind Rises"
5254_top-rated_neutral_baseline,"Superbad, Hot Fuzz, Zombieland, Shaun of the Dead, Knives Out, The Hangover, Get Out, Scott Pilgrim vs. the World, Tropic Thunder, The Mask"
5254_top-rated_neutral_niche_genre,"Big Trouble in Little China, Kiss Kiss Bang Bang, The Nice Guys, Death Becomes Her, The Frighteners, In Bruges, The Brothers Bloom, Seven Psychopaths, The House That Jack Built, A Fish Called Wanda"
5254_top-rated_neutral_exclude_popular,"Death to Smoochy, In the Loop, The Little Shop of Horrors, The Dish, Drop Dead Gorgeous, The House Bunny, The Last Days of Disco, Waitress, The Brothers Bloom, Kiss Kiss Bang Bang"
5254_top-rated_neutral_indie_international,"In the Mood for Love, City of God, Amélie, The Intouchables, Pan's Labyrinth, Oldboy, Run Lola Run, The Housemaid, Toni Erdmann, The Hunt"
5254_top-rated_neutral_temporal_diverse,"Superbad, Hot Fuzz, The Naked Gun: From the Files of Police Squad!, Pulp Fiction, The Grand Budapest Hotel, Ghostbusters, Clueless, Get Out, Monty Python and the Holy Grail, Se7en"
5254_top-rated_neutral_obscure_theme,"Kiss Kiss Bang Bang, The Nice Guys, Big Trouble in Little China, In the Mouth of Madness, The House Bunny, The Frighteners, Death Becomes Her, Murder by Numbers, The Cable Guy, Clerks"
5254_top-rated_gender_age_only_baseline,"Superbad, Dumb and Dumber, Hot Fuzz, Zombieland, The Hangover, Shaun of the Dead, Tropic Thunder, Kick-Ass, Pineapple Express, 21 Jump Street"
5254_top-rated_gender_age_only_niche_genre,"In the Mouth of Madness, Big Trouble in Little China, Deadpool, The Nice Guys, Get Out, The Cabin in the Woods, Kiss Kiss Bang Bang, The Invitation, Tucker and Dale vs. Evil, Seven Psychopaths"
5254_top-rated_gender_age_only_exclude_popular,"The Art of Self-Defense, In the Loop, The Foot Fist Way, Big Trouble, The House Bunny, Dead Snow, The Little Hours, Rubber, The Killing of a Sacred Deer, The Invitation"
5254_top-rated_gender_age_only_indie_international,"In the Mood for Love, City of God, The Intouchables, Blue Is the Warmest Color, Amélie, Oldboy, The Holy Mountain, Run Lola Run, Pan's Labyrinth, Requiem for a Dream"
5254_top-rated_gender_age_only_temporal_diverse,"Superbad, Pineapple Express, Old School, The Mask, Zombieland, Hot Fuzz, The Goonies, Ferris Bueller's Day Off, Fight Club, Get Out"
5254_top-rated_gender_age_only_obscure_theme,"Death to Smoochy, The Foot Fist Way, Rubber, Big Trouble, The Last Castle, In the Loop, Death Sentence, The House Bunny, The Brothers Bloom, Kiss Kiss Bang Bang"
5254_top-rated_occupation_only_baseline,"Superbad, Dumb and Dumber, Hot Fuzz, Zombieland, The Hangover, Shaun of the Dead, Knives Out, Get Out, The Nice Guys, Tropic Thunder"
5254_top-rated_occupation_only_niche_genre,"Memento, The Prestige, In Bruges, The Big Lebowski, Eternal Sunshine of the Spotless Mind, Burn After Reading, The Death of Stalin, Moon, Lock, Stock and Two Smoking Barrels, The Fall"
5254_top-rated_occupation_only_exclude_popular,"In the Company of Men, The Last Seduction, Death Becomes Her, The House of the Devil, Clerks, The Ref, The Little Shop of Horrors, Waiting for Guffman, The Vanishing, The Brothers Bloom"
5254_top-rated_occupation_only_indie_international,"The Intouchables, City of God, Amélie, Requiem for a Dream, Oldboy, Pan’s Labyrinth, In the Mood for Love, Train to Busan, The Hunt, Blue Is the Warmest Color"
5254_top-rated_occupation_only_temporal_diverse,"Superbad, Old School, Pineapple Express, Clerks, The Big Lebowski, Ghostbusters, Ferris Bueller's Day Off, The Breakfast Club, Zombieland, Shaun of the Dead"
5254_top-rated_occupation_only_obscure_theme,"Death to Smoochy, The Raggedy Rawney, Big Trouble, In the Mouth of Madness, The House of the Devil, Clerks, The 'Burbs, Mysterious Skin, The Last Days of Disco, Getting Even with Dad"
5254_top-rated_all_attributes_baseline,"Superbad, Pineapple Express, Dumb and Dumber, Hot Fuzz, The Hangover, Get Out, Shaun of the Dead, Zombieland, The 40-Year-Old Virgin, Knives Out"
5254_top-rated_all_attributes_niche_genre,"Big Trouble in Little China, The Nice Guys, Kiss Kiss Bang Bang, Clerks, The Mask, Get Out, Donnie Darko, Death Proof, The Cabin in the Woods, American Psycho"
5254_top-rated_all_attributes_exclude_popular,"Clerks, In the Mood for Love, The Foot Fist Way, Super Troopers, The Machinist, Moon, The Nice Guys, The Last Days of Disco, Risky Business, Brick"
5254_top-rated_all_attributes_indie_international,"Clerks, City of God, Trainspotting, The Intouchables, Requiem for a Dream, Oldboy, Donnie Darko, Amélie, The Fall, In the Mood for Love"
5254_top-rated_all_attributes_temporal_diverse,"Superbad, Old School, Pineapple Express, The Mask, Fight Club, Se7en, Clerks, Dazed and Confused, The Big Lebowski, Plan 9 from Outer Space"
5254_top-rated_all_attributes_obscure_theme,"In the Mouth of Madness, The Last Seduction, The Ref, Big Trouble, Clerks, The House Bunny, Death to Smoochy, The Tuxedo, The Little Hours, The Frighteners"
5255_top-rated_neutral_baseline,"Indiana Jones and the Last Crusade, The Empire Strikes Back, The Lord of the Rings: The Fellowship of the Ring, Jurassic Park, The Dark Knight, Gone with the Wind, The Godfather, Pirates of the Caribbean: The Curse of the Black Pearl, Schindler's List, The Princess Bride"
5255_top-rated_neutral_niche_genre,"The Fall, Stalker, City of Lost Children, Paprika, The Secret of Kells, The City of Lost Souls, The Fountain, Moon, Toni Erdmann, The Handmaiden"
5255_top-rated_neutral_exclude_popular,"The Man Who Would Be King, The Last Crusade, The Third Man, The Treasure of the Sierra Madre, The Night of the Hunter, The 39 Steps, The Quiet Man, The Asphalt Jungle, The Sting, The Great Escape"
5255_top-rated_neutral_indie_international,"The Man Who Would Be King, The Spirit of the Beehive, Wings of Desire, City of God, Pan's Labyrinth, The Secret in Their Eyes, A Very Long Engagement, Toni Erdmann, In the Mood for Love, The Fall"
5255_top-rated_neutral_temporal_diverse,"The Bridge on the River Kwai, Lawrence of Arabia, The Adventures of Robin Hood, Metropolis, The Good, the Bad and the Ugly, The Maltese Falcon, 2001: A Space Odyssey, The Quiet Man, The Third Man, Ben-Hur"
5255_top-rated_neutral_obscure_theme,"The Last Crusade, The Hidden Fortress, The Navigator: A Medieval Odyssey, The Prophecy, The Man Who Would Be King, The Shadow of the Vampire, Dark City, The Keep, The Big Gundown, The Wind Rises"
5255_top-rated_gender_age_only_baseline,"Star Wars: A New Hope, Inception, The Dark Knight, Indiana Jones and the Last Crusade, Guardians of the Galaxy, Back to the Future, The Lord of the Rings: The Fellowship of the Ring, Jurassic Park, Pirates of the Caribbean: The Curse of the Black Pearl, The Avengers"
5255_top-rated_gender_age_only_niche_genre,"The Iron Giant, Big Hero 6, Edge of Tomorrow, The Last Starfighter, Hunt for the Red October, The Fountain, Stardust, The Fall, Pan's Labyrinth, The Adventures of Tintin"
5255_top-rated_gender_age_only_exclude_popular,"The Iron Giant, The Last Crusade, Stardust, The Secret of Kells, The City of Lost Children, The Fall, The Adventures of Tintin, Moon, The Fountain, Dark City"
5255_top-rated_gender_age_only_indie_international,"City of God, Oldboy, Pan's Labyrinth, Run Lola Run, The Secret in Their Eyes, The Intouchables, Amélie, The Fall, Persepolis, District 9"
5255_top-rated_gender_age_only_temporal_diverse,"Back to the Future, The Goonies, Indiana Jones and the Last Crusade, Blade Runner, The Matrix, Guardians of the Galaxy, Jurassic Park, The Dark Knight, Inception, The Princess Bride"
5255_top-rated_gender_age_only_obscure_theme,"The Iron Giant, The Last Crusade, Stardust, The Mask of Zorro, The Navigator: A Medieval Odyssey, The Fall, Big Trouble in Little China, The Adventures of Tintin, Serenity, Conan the Barbarian"
5255_top-rated_occupation_only_baseline,"The Incredibles, Harry Potter and the Sorcerer's Stone, Guardians of the Galaxy, Pirates of the Caribbean: The Curse of the Black Pearl, The Dark Knight, Jurassic Park, Back to the Future, The Hobbit: An Unexpected Journey, E.T. the Extra-Terrestrial, Spider-Man: Into the Spider-Verse"
5255_top-rated_occupation_only_niche_genre,"The Iron Giant, Kubo and the Two Strings, The Secret of Kells, The NeverEnding Story, Stardust, How to Train Your Dragon, The Princess Bride, Pan's Labyrinth, The Dark Crystal, The Fall"
5255_top-rated_occupation_only_exclude_popular,"The Iron Giant, The Secret of NIMH, The Last Unicorn, The NeverEnding Story, The Adventures of Tintin, Stardust, The Water Horse, Kubo and the Two Strings, The Pagemaster, The Spiderwick Chronicles"
5255_top-rated_occupation_only_indie_international,"The Secret of Kells, My Neighbor Totoro, Pan's Labyrinth, The Iron Giant, The Triplets of Belleville, Kiki's Delivery Service, The City of Lost Children, Song of the Sea, A Trip to the Moon, The Little Prince"
5255_top-rated_occupation_only_temporal_diverse,"The Goonies, Back to the Future, E.T. the Extra-Terrestrial, The Princess Bride, Jurassic Park, Robin Hood: Prince of Thieves, The Iron Giant, The NeverEnding Story, Harry Potter and the Sorcerer's Stone, Willy Wonka & the Chocolate Factory"
5255_top-rated_occupation_only_obscure_theme,"The Iron Giant, Stardust, The Secret of Kells, The Last Crusade, The NeverEnding Story, Big Hero 6, The City of Lost Children, The Adventures of Tintin, Kubo and the Two Strings, The Mummy (1999)"
5255_top-rated_all_attributes_baseline,"Star Wars: A New Hope, Indiana Jones and the Last Crusade, Guardians of the Galaxy, The Dark Knight, Jurassic Park, The Goonies, Back to the Future, Pirates of the Caribbean: The Curse of the Black Pearl, Super 8, Ready Player One"
5255_top-rated_all_attributes_niche_genre,"The Iron Giant, Big Hero 6, Stardust, The Secret of Kells, The City of Lost Children, The Last Starfighter, The NeverEnding Story, Pan's Labyrinth, The Fall, The Adventures of Tintin"
5255_top-rated_all_attributes_exclude_popular,"The Last Crusade, The Iron Giant, The Secret of Kells, Stardust, The Adventures of Tintin, Castle in the Sky, The Navigator: A Medieval Odyssey, The City of Lost Children, Hunt for the Wilderpeople, The Fall"
5255_top-rated_all_attributes_indie_international,"City of God, Pan's Labyrinth, Oldboy, The Secret of Kells, The Fall, Spirited Away, The Red Turtle, Akira, Paprika, Persepolis"
5255_top-rated_all_attributes_temporal_diverse,"Back to the Future, The Goonies, Jurassic Park, The Iron Giant, Ghostbusters, Indiana Jones and the Last Crusade, E.T. the Extra-Terrestrial, The Dark Knight, Pirates of the Caribbean: The Curse of the Black Pearl, The Princess Bride"
5255_top-rated_all_attributes_obscure_theme,"The Iron Giant, Kubo and the Two Strings, The Last Starfighter, Stardust, The Secret of Kells, The Navigator: A Medieval Odyssey, The City of Lost Children, Big Hero 6, Sky Captain and the World of Tomorrow, The Adventures of Tintin"
5256_top-rated_neutral_baseline,"Se7en, Chinatown, Lethal Weapon, Heat, The Departed, Scarface, The Untouchables, The French Connection, No Country for Old Men, The Godfather Part II"
5256_top-rated_neutral_niche_genre,"Memento, Chinatown, The Long Goodbye, The Assassination of Jesse James by the Coward Robert Ford, Sin City, The Big Sleep, The Sweet Hereafter, Blue Velvet, Night of the Hunter, The Proposition"
5256_top-rated_neutral_exclude_popular,"The Long Goodbye, The Friends of Eddie Coyle, Night of the Hunter, The Asphalt Jungle, The Killers, The Big Sleep, Bringing Up Baby, The Night of the Hunter, The Big Heat, Pickup on South Street"
5256_top-rated_neutral_indie_international,"A Prophet, City of God, The Chaser, Memories of Murder, In the Mood for Love, The Secret in Their Eyes, Oldboy, The Hunt, Le Samouraï, The Return"
5256_top-rated_neutral_temporal_diverse,"Chinatown, Double Indemnity, Seven Samurai, The Untouchables, The Third Man, Once Upon a Time in America, The Big Sleep, Heat, The French Connection, No Country for Old Men"
5256_top-rated_neutral_obscure_theme,"The Long Good Friday, Blue Velvet, The Friends of Eddie Coyle, The French Connection, Angel Heart, The Killer, Point Blank, The Asphalt Jungle, The Big Heat, Night Moves"
5256_top-rated_gender_age_only_baseline,"Se7en, Heat, The Departed, Scarface, The Untouchables, American Gangster, Braveheart, The Boondock Saints, Casino, The Town"
5256_top-rated_gender_age_only_niche_genre,"Chinatown, Se7en, The Assassination of Jesse James by the Coward Robert Ford, The Long Good Friday, The Proposition, The Killer, A Bittersweet Life, The Machinist, Oldboy, Drive"
5256_top-rated_gender_age_only_exclude_popular,"The Big Sleep, Chinatown, Night of the Hunter, The Long Goodbye, Deep Cover, The Killing of a Chinese Bookie, The American Friend, Thief, The Friends of Eddie Coyle, Dark City"
5256_top-rated_gender_age_only_indie_international,"City of God, A Prophet, Memories of Murder, The Secret in Their Eyes, Oldboy, The Chaser, The Killer, Blue Velvet, The Assassin, The Handmaiden"
5256_top-rated_gender_age_only_temporal_diverse,"Chinatown, Se7en, Heat, The Untouchables, Scarface, The Departed, Oldboy, The French Connection, Seven Samurai, No Country for Old Men"
