custom_id,movies
501_top-rated_occupation_only_niche_genre,"The Fall, Big Fish, The Secret of Kells, Pan's Labyrinth, The Adventures of Baron Munchausen, The City of Lost Children, Mirrormask, The Thief of Bagdad, The Fountain, Waking Life"
501_top-rated_occupation_only_exclude_popular,"Big Fish, The Fall, The Secret of Kells, Paprika, The Adventures of Baron Munchausen, The Thief of Bagdad, The Iron Giant, Kiki's Delivery Service, The City of Lost Children, Hunt for the Wilderpeople"
501_top-rated_occupation_only_indie_international,"Amélie, Pan's Labyrinth, City of God, The Intouchables, Run Lola Run, Toni Erdmann, The Lunchbox, Persepolis, The Secret in Their Eyes, The Fall"
501_top-rated_occupation_only_temporal_diverse,"Singin' in the Rain, Casablanca, The Princess Bride, Amélie, The Iron Giant, Chinatown, Big Fish, The Wizard of Oz, Spirited Away, 12 Angry Men"
501_top-rated_occupation_only_obscure_theme,"Big Trouble in Little China, The Secret of Kells, The Fall, Stardust, The Adventures of Baron Munchausen, Hunt for the Wilderpeople, The Iron Giant, Moonrise Kingdom, The Thief and the Cobbler, Little Miss Sunshine"
501_top-rated_all_attributes_baseline,"Big Fish, Amélie, The Iron Giant, Stardust, The Mask of Zorro, Hoodwinked!, Ella Enchanted, The Emperor's New Groove, The Princess Bride, Napoleon Dynamite"
501_top-rated_all_attributes_niche_genre,"The Fall, Big Fish, Pan's Labyrinth, Kubo and the Two Strings, The Secret of Kells, Hunt for the Wilderpeople, The City of Lost Children, The Adventures of Baron Munchausen, The Science of Sleep, The Thief and the Cobbler"
501_top-rated_all_attributes_exclude_popular,"Big Fish, The Fall, Hunt for the Wilderpeople, Moonrise Kingdom, The Secret of Kells, Pan's Labyrinth, The Imaginarium of Doctor Parnassus, The Adventures of Baron Munchausen, The City of Lost Children, A Ghost Story"
501_top-rated_all_attributes_indie_international,"Amélie, City of God, The Triplets of Belleville, Pan's Labyrinth, Waltz with Bashir, Toni Erdmann, Run Lola Run, The Intouchables, A Fantastic Woman, In the Mood for Love"
501_top-rated_all_attributes_temporal_diverse,"Amélie, The Secret of Kells, Brazil, Harold and Maude, Big Fish, The Iron Giant, Pan's Labyrinth, The Grand Budapest Hotel, Cinema Paradiso, Moonrise Kingdom"
501_top-rated_all_attributes_obscure_theme,"The Fall, Big Fish, The Secret of Kells, MirrorMask, Hugo, The Adventures of Baron Munchausen, The City of Lost Children, Song of the Sea, The Brothers Bloom, The Thief and the Cobbler"
502_top-rated_neutral_baseline,"Gladiator, The Iron Giant, The Great Escape, Dumb and Dumber, Blazing Saddles, Brave, The Princess Bride, Forrest Gump, The Magnificent Seven, Up"
502_top-rated_neutral_niche_genre,"The Fall, A Ghost Story, The Proposition, The Assassination of Jesse James by the Coward Robert Ford, Pan's Labyrinth, The Wind Rises, The Mission, Master and Commander: The Far Side of the World, The Fountain, The Last of the Mohicans"
502_top-rated_neutral_exclude_popular,"The Last of the Mohicans, The Proposition, A Man Called Ove, The Devil's Rejects, The Assassination of Jesse James by the Coward Robert Ford, The Straight Story, The Fall, The Painted Bird, The Proposition, The Wind That Shakes the Barley"
502_top-rated_neutral_indie_international,"The Great Beauty, City of God, The Hunt, A Separation, Pan’s Labyrinth, In the Mood for Love, The Intouchables, The Bothersome Man, The Wind Rises, Run Lola Run"
502_top-rated_neutral_temporal_diverse,"The Searchers, 12 Angry Men, The Grapes of Wrath, Duck, You Sucker!, The Great Escape, The Iron Giant, Ben-Hur, The Magnificent Seven, A Bug's Life, Sullivan's Travels"
502_top-rated_neutral_obscure_theme,"A Hidden Life, The Fall, The Assassination of Jesse James by the Coward Robert Ford, The Straight Story, The Proposition, The Mission, The Navigator: A Medieval Odyssey, The Last of the Mohicans, The Proposition, The Wind Journeys"
502_top-rated_gender_age_only_baseline,"Gladiator, The Revenant, Mad Max: Fury Road, The Dark Knight, Saving Private Ryan, The Iron Giant, Django Unchained, The Good, the Bad and the Ugly, Forrest Gump, The Mask of Zorro"
502_top-rated_gender_age_only_niche_genre,"The Proposition, A Ghost Story, The Assassination of Jesse James by the Coward Robert Ford, The Fall, The Wind Rises, The Unknown Cowboy, The Devil and Daniel Webster, The Ballad of Buster Scruggs, The Proposition, McCabe & Mrs. Miller"
502_top-rated_gender_age_only_exclude_popular,"The Last of the Mohicans, The Proposition, The Assassination of Jesse James by the Coward Robert Ford, A Field in England, The Straight Story, The Ballad of Buster Scruggs, The Great Silence, McCabe & Mrs. Miller, The Spirit of the Beehive, The Wind that Shakes the Barley"
502_top-rated_gender_age_only_indie_international,"A Prophet, The Secret in Their Eyes, City of God, Pan's Labyrinth, The Hunt, In the Mood for Love, The Wind Rises, Memories of Murder, Run Lola Run, The Great Beauty"
502_top-rated_gender_age_only_temporal_diverse,"The Searchers, The Great Escape, Stand by Me, The Iron Giant, Apocalypse Now, The Last Samurai, The Wild Bunch, The Goonies, Django Unchained, The Revenant"
502_top-rated_gender_age_only_obscure_theme,"The Last of the Mohicans, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, The Proposition, A Boy and His Dog, The Great Silence, Seraphim Falls, The Eagle, The Return of the Seven, The Proposition"
502_top-rated_occupation_only_baseline,"Schindler's List, Patch Adams, M*A*S*H, The King's Speech, The Doctor, Patch Adams, Awakenings, Annie Hall, The Help, The Theory of Everything"
502_top-rated_occupation_only_niche_genre,"The Fall, The Secret of Kells, The Wind Rises, Pan's Labyrinth, Crouching Tiger, Hidden Dragon, In the Mood for Love, The Proposition, The Great Silence, Kubo and the Two Strings, The Assassin"
502_top-rated_occupation_only_exclude_popular,"The Wind Rises, The Spirit of the Beehive, The Secret of Kells, The Man Who Would Be King, The Painted Bird, The Last Wave, The Reflection of You, The Fall, The Proposition, The Straight Story"
502_top-rated_occupation_only_indie_international,"The Hunt for the Wilderpeople, A Separation, The Intouchables, Cinema Paradiso, The Lunchbox, Run Lola Run, The Diving Bell and the Butterfly, Pan's Labyrinth, City of God, The Secret in Their Eyes"
502_top-rated_occupation_only_temporal_diverse,"Gandhi, To Kill a Mockingbird, The Last Samurai, Schindler's List, The Great Escape, Doctor Zhivago, The King of Hearts, 12 Angry Men, The Bridge on the River Kwai, The African Queen"
502_top-rated_occupation_only_obscure_theme,"The Mission, The Fall, The Spirit of the Beehive, The Battery, The Counterfeiters, The Wind Rider, The Kid with a Bike, The Last Wave, The Proposition, The Straight Story"
502_top-rated_all_attributes_baseline,"Schindler's List, The Shawshank Redemption, Forrest Gump, The Green Mile, Saving Private Ryan, The Pursuit of Happyness, The Intouchables, A Beautiful Mind, Good Will Hunting, Patch Adams"
502_top-rated_all_attributes_niche_genre,"The Fall, The Mission, The Secret of Kells, The Assassin, The Spirit of the Beehive, The Wind Rises, A Ghost Story, The Great Silence, The Last Wave, The Painted Bird"
502_top-rated_all_attributes_exclude_popular,"The Last Detail, A Man Called Ove, The Assassin, The Spirit of the Beehive, The Quiller Memorandum, The Great Silence, The Ballad of Buster Scruggs, The Passenger, The Great Beauty, The Wages of Fear"
502_top-rated_all_attributes_indie_international,"The Diving Bell and the Butterfly, A Separation, The Hunt, Shoplifters, Pan’s Labyrinth, The Wind Rises, In the Mood for Love, The Kid with a Bike, The Great Beauty, Wild Tales"
502_top-rated_all_attributes_temporal_diverse,"Lawrence of Arabia, The Great Escape, 12 Angry Men, M*A*S*H, The Godfather, Schindler's List, The Last Samurai, The Magnificent Seven, The Bridge on the River Kwai, The Lives of Others"
502_top-rated_all_attributes_obscure_theme,"The Fall, A Ghost Story, The Last of the Mohicans, The Assassin, The Village, The Proposition, The Secret of Kells, The Man Who Would Be King, The Navigator: A Medieval Odyssey, The Red Turtle"
503_top-rated_neutral_baseline,"Indiana Jones and the Last Crusade, Se7en, Seven Samurai, L.A. Confidential, The Departed, Memento, The Prestige, Heat, Chinatown, Zodiac"
503_top-rated_neutral_niche_genre,"The Fall, Stalker, Memento, Blue Velvet, The Machinist, Oldboy, The Lighthouse, Pan's Labyrinth, Nightcrawler, In the Mood for Love"
503_top-rated_neutral_exclude_popular,"The Man from Earth, The Third Man, Memento, The Killing of a Sacred Deer, The Assassin, The Fall, The Proposition, The Last Seduction, A Ghost Story, The Sweet Hereafter"
503_top-rated_neutral_indie_international,"City of God, The Secret in Their Eyes, In the Mood for Love, Pan's Labyrinth, Oldboy, Memento, The Intouchables, Run Lola Run, Blue Is the Warmest Color, The Chaser"
503_top-rated_neutral_temporal_diverse,"North by Northwest, Chinatown, Se7en, Memento, The Third Man, L.A. Confidential, The Maltese Falcon, The French Connection, Heat, Vertigo"
503_top-rated_neutral_obscure_theme,"The Long Goodbye, The Last Crusade, Memento, The Proposition, The Vanishing, The Fire Within, The Secret in Their Eyes, The Pledge, Brick, The Machinist"
503_top-rated_gender_age_only_baseline,"Indiana Jones and the Last Crusade, Se7en, Fight Club, Inception, The Dark Knight, Memento, Heat, The Prestige, L.A. Confidential, Seven Samurai"
503_top-rated_gender_age_only_niche_genre,"Se7en, Memento, Oldboy, The Machinist, No Country for Old Men, Prisoners, Zodiac, The Girl with the Dragon Tattoo, Seven Psychopaths, Insomnia"
503_top-rated_gender_age_only_exclude_popular,"The Last Seduction, Memento, The Proposition, The Sweet Hereafter, Crossfire Hurricane, The Vanishing, Blue Velvet, The Machinist, Down by Law, The Assassin"
503_top-rated_gender_age_only_indie_international,"City of God, Pan's Labyrinth, The Handmaiden, A Prophet, Oldboy, Memento, The Fall, The Secret in Their Eyes, In the Mood for Love, The Chaser"
503_top-rated_gender_age_only_temporal_diverse,"Lethal Weapon, Heat, The French Connection, Seven, Vertigo, Inception, Chinatown, Escape from Alcatraz, The Third Man, Se7en"
503_top-rated_gender_age_only_obscure_theme,"The Man from Nowhere, The Proposition, A Prophet, The Secret in Their Eyes, The Fall, The Shadow of the Vampire, The Keep, Memento, The Vanishing, Brick"
503_top-rated_occupation_only_baseline,"Se7en, Zodiac, Primal Fear, The Departed, Gone Girl, Memento, L.A. Confidential, The Prestige, Shutter Island, The Fugitive"
503_top-rated_occupation_only_niche_genre,"The Man Who Fell to Earth, Michael Clayton, The Insider, Tinker Tailor Soldier Spy, The Constant Gardener, A Most Violent Year, The Imitation Game, Zodiac, Prisoners, Nightcrawler"
503_top-rated_occupation_only_exclude_popular,"Michael Clayton, The Insider, A Few Good Men, Primal Fear, The Man Who Shot Liberty Valance, Tinker Tailor Soldier Spy, The Constant Gardener, The Last Seduction, The Sweet Hereafter, The Big Sleep"
503_top-rated_occupation_only_indie_international,"A Prophet, The Secret in Their Eyes, In the Name of the Rose, The Hunt, The Chaser, Memories of Murder, City of God, The Lives of Others, Oldboy, The Man from Nowhere"
503_top-rated_occupation_only_temporal_diverse,"12 Angry Men, Double Indemnity, Chinatown, The Maltese Falcon, The French Connection, Murder on the Orient Express, The Verdict, L.A. Confidential, Primal Fear, Zodiac"
503_top-rated_occupation_only_obscure_theme,"The Last Seduction, A Simple Plan, The Spanish Prisoner, The Pledge, Memento, Blood Simple, The Little Things, The Secret in Their Eyes, The Vanishing, Night Moves"
503_top-rated_all_attributes_baseline,"Se7en, Inception, The Departed, Zodiac, Memento, The Dark Knight, Primal Fear, L.A. Confidential, Gone Girl, Heat"
503_top-rated_all_attributes_niche_genre,"Memento, Se7en, The Prestige, Tinker Tailor Soldier Spy, The Machinist, Primal Fear, Oldboy, Zodiac, L.A. Confidential, The Insider"
503_top-rated_all_attributes_exclude_popular,"Brick, The Fall, Memento, The Spy Who Came in from the Cold, A Simple Plan, The Man from Nowhere, Prisoners, The Vanishing, The Pledge, The Constant Gardener"
503_top-rated_all_attributes_indie_international,"Blue Velvet, The Hunt, City of God, Toni Erdmann, In the Mood for Love, Memories of Murder, Pan's Labyrinth, The Secret in Their Eyes, The Man from Nowhere, A Prophet"
503_top-rated_all_attributes_temporal_diverse,"North by Northwest, Chinatown, The Maltese Falcon, L.A. Confidential, Se7en, The Third Man, Memento, Double Indemnity, Primal Fear, The Departed"
503_top-rated_all_attributes_obscure_theme,"The Conversation, Murder by Contract, The Last Seduction, The Paper Chase, The Vanishing, Night Moves, The Big Sleep, The Killing of a Sacred Deer, The Secret of the Green Pins, The Taking of Pelham One Two Three"
504_top-rated_neutral_baseline,"Blade Runner, The Empire Strikes Back, The Godfather, Schindler's List, The Shawshank Redemption, 2001: A Space Odyssey, Apocalypse Now, The Dark Knight, Pulp Fiction, The Silence of the Lambs"
504_top-rated_neutral_niche_genre,"Brazil, The Fountain, Stalker, The Fall, Solaris, The Holy Mountain, Come and See, The Proposition, Eraserhead, The Void"
504_top-rated_neutral_exclude_popular,"The Assassin, The Spirit of the Beehive, The Man Who Fell to Earth, Stalker, The Sacrifice, The Great Silence, The Reflecting Skin, A Ghost Story, The Quay Brothers' Films, The Ascent"
504_top-rated_neutral_indie_international,"The Spirit of the Beehive, City of God, The Secret in Their Eyes, Pan's Labyrinth, The Double Life of Veronique, Toni Erdmann, In the Mood for Love, A Separation, The Hunt, Memories of Murder"
504_top-rated_neutral_temporal_diverse,"Metropolis, Casablanca, The Godfather, 12 Angry Men, Blade Runner, Chinatown, The Shawshank Redemption, Double Indemnity, Lawrence of Arabia, The Silence of the Lambs"
504_top-rated_neutral_obscure_theme,"Dark City, The Man Who Fell to Earth, The Proposition, A Touch of Sin, The Fall, The Last Wave, The Spirit of the Beehive, The Reflecting Skin, The Killing of a Sacred Deer, The Battery"
504_top-rated_gender_age_only_baseline,"The Empire Strikes Back, Blade Runner, Mad Max: Fury Road, Inception, The Dark Knight, Fight Club, The Shawshank Redemption, Interstellar, The Matrix, Guardians of the Galaxy"
504_top-rated_gender_age_only_niche_genre,"Brazil, The Fall, Stalker, The City of Lost Children, The Holy Mountain, Eraserhead, Tetsuo: The Iron Man, The Proposition, The Wages of Fear, A Ghost Story"
504_top-rated_gender_age_only_exclude_popular,"The Man Who Fell to Earth, Harold and Maude, The Killing of a Sacred Deer, Stalker, The Conversation, Barry Lyndon, The Spirit of the Beehive, The Spirit of the Beehive, The Assassination of Jesse James by the Coward Robert Ford, The Passenger"
504_top-rated_gender_age_only_indie_international,"City of God, Amélie, The Intouchables, Pan's Labyrinth, Oldboy, The Hunt, Run Lola Run, In the Mood for Love, The Secret in Their Eyes, A Separation"
504_top-rated_gender_age_only_temporal_diverse,"Blade Runner, The Godfather, Mad Max: Fury Road, The Matrix, Inception, Apocalypse Now, The Terminator, Pulp Fiction, Schindler's List, The Dark Knight"
504_top-rated_gender_age_only_obscure_theme,"The Hidden Fortress, The Man Who Fell to Earth, Dark City, The Proposition, A Touch of Evil, The Last Wave, The Third Man, The Assassination of Jesse James by the Coward Robert Ford, The Killing of a Sacred Deer, The Rover"
504_top-rated_occupation_only_baseline,"Blade Runner, The Godfather, Apocalypse Now, The Shawshank Redemption, 2001: A Space Odyssey, Metropolis, The Dark Knight, Fight Club, Inception, Pulp Fiction"
504_top-rated_occupation_only_niche_genre,"The Fall, Stalker, The Holy Mountain, Wings of Desire, The Fountain, Brazil, Eraserhead, The Double Life of Véronique, The Spirit of the Beehive, Blue Velvet"
504_top-rated_occupation_only_exclude_popular,"The Holy Mountain, Stalker, The Spirit of the Beehive, Sans Soleil, Come and See, The Prime of Miss Jean Brodie, Wings of Desire, Fitzcarraldo, The Killing of a Sacred Deer, The Fall"
504_top-rated_occupation_only_indie_international,"The Spirit of the Beehive, City of God, In the Mood for Love, The Double Life of Veronique, Come and See, Wings of Desire, Memories of Murder, Once Upon a Time in Anatolia, The Hunt, Toni Erdmann"
504_top-rated_occupation_only_temporal_diverse,"Metropolis, The Cabinet of Dr. Caligari, 2001: A Space Odyssey, Apocalypse Now, Blade Runner, The Godfather, The Seventh Seal, Pan's Labyrinth, Brazil, Memento"
504_top-rated_occupation_only_obscure_theme,"The Fountainhead, The Last Wave, The Man Who Fell to Earth, The Conversation, The Spirit of the Beehive, Dark City, The Killing of a Sacred Deer, The Proposition, The Great Silence, The Assassination of Jesse James by the Coward Robert Ford"
504_top-rated_all_attributes_baseline,"Blade Runner, Mad Max: Fury Road, Inception, The Matrix, Fight Club, Se7en, The Grand Budapest Hotel, The Prestige, Interstellar, The Dark Knight"
504_top-rated_all_attributes_niche_genre,"Brazil, Stalker, The Holy Mountain, Eraserhead, The Fountainhead, Blue Velvet, Gummo, Enter the Void, The Fall, The Cell"
504_top-rated_all_attributes_exclude_popular,"Videodrome, The Spirit of the Beehive, Stalker, The Last Wave, A Ghost Story, The Double Life of Veronique, Picnic at Hanging Rock, The Reflecting Skin, The Vanishing, The Killing of a Sacred Deer"
504_top-rated_all_attributes_indie_international,"Holy Motors, The Fall, City of God, The Secret in Their Eyes, The Master, Blue Velvet, Pan’s Labyrinth, Once Upon a Time in Anatolia, In the Mood for Love, The Headless Woman"
504_top-rated_all_attributes_temporal_diverse,"Metropolis, Blade Runner, 2001: A Space Odyssey, The Great Dictator, Fight Club, The Godfather, The Shining, Akira, Apocalypse Now, Pan's Labyrinth"
504_top-rated_all_attributes_obscure_theme,"Moon, The Fall, Coherence, The Man from Earth, The Fountain, Primer, The Proposition, Upstream Color, The Last Wave, A Ghost Story"
505_top-rated_neutral_baseline,"Se7en, Schindler's List, No Country for Old Men, The Departed, The Shawshank Redemption, Fight Club, Heat, The Untouchables, L.A. Confidential, The Pianist"
505_top-rated_neutral_niche_genre,"Memento, Se7en, Zodiac, The Machinist, A History of Violence, No Country for Old Men, Oldboy, Prisoners, The Girl with the Dragon Tattoo, Nightcrawler"
505_top-rated_neutral_exclude_popular,"The Insider, A Prophet, The Killing of a Sacred Deer, The Vanishing, The Sweet Hereafter, The Last of the Mohicans, No Country for Old Men, Michael Clayton, The Machinist, In the Mood for Love"
505_top-rated_neutral_indie_international,"The Hunt for the Wilderpeople, A Separation, The Intouchables, City of God, Pan's Labyrinth, Oldboy, The Chaser, In the Mood for Love, Memories of Murder, The Lives of Others"
505_top-rated_neutral_temporal_diverse,"Seven Samurai, The Shawshank Redemption, Chinatown, The Departed, No Country for Old Men, Heat, Lawrence of Arabia, The Untouchables, The French Connection, Scarface"
505_top-rated_neutral_obscure_theme,"The Last Seduction, The Friends of Eddie Coyle, The Pusher, The Killers, A Prophet, The Proposition, The Assassination of Jesse James by the Coward Robert Ford, The White Ribbon, Dogtooth, The Hunt"
505_top-rated_gender_age_only_baseline,"Se7en, Heat, The Departed, Scarface, Taxi Driver, The Shawshank Redemption, Pulp Fiction, American History X, The Untouchables, No Country for Old Men"
505_top-rated_gender_age_only_niche_genre,"Memento, Prisoners, Oldboy, Se7en, The Witch, No Country for Old Men, Zodiac, The Lighthouse, Nightcrawler, The Machinist"
505_top-rated_gender_age_only_exclude_popular,"The Assassination of Jesse James by the Coward Robert Ford, A History of Violence, The Proposition, The Machinist, No Country for Old Men, The Hunt for Red October, The Proposition, The Drop, Blue Velvet, The Killing of a Sacred Deer"
505_top-rated_gender_age_only_indie_international,"A Prophet, City of God, Oldboy, The Chaser, Memories of Murder, The Hunt, Requiem for a Dream, Blue Velvet, Run Lola Run, The Secret in Their Eyes"
505_top-rated_gender_age_only_temporal_diverse,"Seven, Heat, No Country for Old Men, Zodiac, Se7en, The Departed, Oldboy, The Usual Suspects, L.A. Confidential, The French Connection"
505_top-rated_gender_age_only_obscure_theme,"The Fall, Memento, The Proposition, Prisoners, Blue Velvet, The Assassination of Jesse James by the Coward Robert Ford, A Prophet, The Pledge, The Machinist, The Vanishing"
505_top-rated_occupation_only_baseline,"Se7en, Schindler's List, The Departed, No Country for Old Men, Heat, The Shawshank Redemption, Casino Royale, L.A. Confidential, The Prestige, Zodiac"
505_top-rated_occupation_only_niche_genre,"The Insider, Michael Clayton, The Machinist, The Imitation Game, Zero Dark Thirty, Tinker Tailor Soldier Spy, The Prestige, City of God, Prisoners, A History of Violence"
505_top-rated_occupation_only_exclude_popular,"The Insider, The Man Who Fell to Earth, A History of Violence, The Machinist, Blue Velvet, The Assassination of Jesse James by the Coward Robert Ford, Zodiac, The Sweet Hereafter, Michael Clayton, The Friend"
505_top-rated_occupation_only_indie_international,"Memories of Murder, The Hunt, City of God, A Prophet, The Chaser, Blue Velvet, The Lives of Others, The Secret in Their Eyes, Burning, Victoria"
505_top-rated_occupation_only_temporal_diverse,"Seven Samurai, The Shawshank Redemption, Heat, The French Connection, No Country for Old Men, Zodiac, The Departed, The Untouchables, Chinatown, L.A. Confidential"
505_top-rated_occupation_only_obscure_theme,"The Insider, The Last Seduction, A Simple Plan, The Machinist, The Vanishing, Blue Velvet, The Proposition, Memento, Prisoners, The Girl with the Dragon Tattoo"
505_top-rated_all_attributes_baseline,"Se7en, Heat, The Departed, Zodiac, No Country for Old Men, The Shawshank Redemption, Fight Club, The Prestige, Inception, Oldboy"
505_top-rated_all_attributes_niche_genre,"Se7en, No Country for Old Men, Prisoners, Zodiac, The Machinist, The Insider, A History of Violence, Shutter Island, The Girl with the Dragon Tattoo, Mystic River"
505_top-rated_all_attributes_exclude_popular,"The Insider, A History of Violence, The Proposition, The Man from Earth, Memento, The Assassin, No Country for Old Men, The Machinist, The Vanishing, The Sweet Hereafter"
505_top-rated_all_attributes_indie_international,"Memories of Murder, The Hunt, City of God, Oldboy, The Chaser, A Prophet, The Secret in Their Eyes, In the Mood for Love, Toni Erdmann, The Man from Nowhere"
505_top-rated_all_attributes_temporal_diverse,"Seven, 12 Angry Men, Se7en, The Departed, The Machinist, Heat, Chinatown, Fight Club, Zodiac, No Country for Old Men"
505_top-rated_all_attributes_obscure_theme,"The Insider, A History of Violence, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, The Last of the Mohicans, The Man from Earth, Miller's Crossing, The White Ribbon, The Blood of Heroes, The Proposition"
506_top-rated_neutral_baseline,"Se7en, Zodiac, The Girl with the Dragon Tattoo, Seven Psychopaths, Primal Fear, Memento, The Insider, Fargo, The Fugitive, The Insider"
506_top-rated_neutral_niche_genre,"Memento, Blue Velvet, The Fall, Primer, The Cook, the Thief, His Wife & Her Lover, The Lighthouse, The Killing of a Sacred Deer, Under the Silver Lake, A Ghost Story, The Witch"
506_top-rated_neutral_exclude_popular,"The Gift, The Vanishing, A Simple Plan, The Pledge, Frailty, The Machinist, Prisoners, Blue Velvet, The Last Seduction, Memento"
506_top-rated_neutral_indie_international,"The Chaser, Tell No One, The Hunt, Divines, A Prophet, The Unknown Girl, Toni Erdmann, The Skin I Live In, In the Mood for Love, Wild Strawberries"
506_top-rated_neutral_temporal_diverse,"Se7en, The Silence of the Lambs, Psycho, Rear Window, Jaws, The Birdcage, The Andromeda Strain, The Insider, The Sixth Sense, Zodiac"
506_top-rated_neutral_obscure_theme,"The Pledge, The Fall, The Company of Wolves, Blue Velvet, The Reflecting Skin, The Last Seduction, The Girl with the Dragon Tattoo, The Silence, The Duelists, Happiness"
506_top-rated_gender_age_only_baseline,"Se7en, The Silence of the Lambs, Seven, Zodiac, The Girl with the Dragon Tattoo, Fargo, Primal Fear, The Sixth Sense, Mystic River, Gone Girl"
506_top-rated_gender_age_only_niche_genre,"Blue Velvet, The Machinist, Memento, The Orphanage, The Wailing, Pi, The Babadook, Mulholland Drive, Prisoners, The Lighthouse"
506_top-rated_gender_age_only_exclude_popular,"The Machinist, Blue Velvet, The Vanishing, Primal Fear, The Girl with the Dragon Tattoo, Memento, The Pledge, The Sweet Hereafter, Angel Heart, The Last Seduction"
506_top-rated_gender_age_only_indie_international,"Blue Velvet, A Ghost Story, The Hunt for the Wilderpeople, The Intouchables, Oldboy, Pan's Labyrinth, The Lighthouse, Let the Right One In, The Lives of Others, In the Mood for Love"
506_top-rated_gender_age_only_temporal_diverse,"Se7en, Seven Samurai, The Thing, The Silence of the Lambs, Jaws, Heat, Zodiac, Fargo, The Usual Suspects, The Sixth Sense"
506_top-rated_gender_age_only_obscure_theme,"The Chaser, Blue Velvet, The Pledge, The Fall, The Hidden, The Killing of a Sacred Deer, Coherence, The Invitation, The Descent, The Last Seduction"
506_top-rated_occupation_only_baseline,"Seven, Primal Fear, Zodiac, The Fugitive, The Sixth Sense, Se7en, Mystic River, The Insider, The Girl with the Dragon Tattoo, Fight Club"
506_top-rated_occupation_only_niche_genre,"Blue Velvet, Memento, The Wicker Man, Nightcrawler, Coherence, The Fall, The Invitation, The Killing of a Sacred Deer, Pi, The Others"
506_top-rated_occupation_only_exclude_popular,"Blue Velvet, The Conversation, Memento, The Vanishing, Pi, The Witch, A Simple Plan, The Pledge, Night Moves, The Last Seduction"
506_top-rated_occupation_only_indie_international,"Blue Velvet, The Celebration, The Hunt, In the Mood for Love, Mysteries of Lisbon, A Separation, The Spirit of the Beehive, The White Ribbon, Toni Erdmann, The Secret in Their Eyes"
506_top-rated_occupation_only_temporal_diverse,"Se7en, The Silence of the Lambs, Fargo, The Sixth Sense, Seven Samurai, Chinatown, No Country for Old Men, Zodiac, The Aviator, The Insider"
506_top-rated_occupation_only_obscure_theme,"The Last Seduction, Blue Velvet, The Pledge, The Machinist, The Taking of Pelham One Two Three, Michael Clayton, Run Lola Run, The Girl with the Dragon Tattoo, Primal Fear, Fargo"
506_top-rated_all_attributes_baseline,"Se7en, The Girl with the Dragon Tattoo, Seven Psychopaths, Zodiac, Primal Fear, The Fugitive, Fargo, The Insider, Nightcrawler, The Machinist"
