custom_id,movies
3002_top-rated_neutral_baseline,"Se7en, The Shawshank Redemption, Chinatown, Heat, The Godfather, Memento, The Usual Suspects, No Country for Old Men, L.A. Confidential, The Silence of the Lambs"
3002_top-rated_neutral_niche_genre,"Memento, The Last Seduction, Blue Velvet, Nightcrawler, The Machinist, The House That Jack Built, In the Mood for Love, Oldboy, Donnie Darko, A Ghost Story"
3002_top-rated_neutral_exclude_popular,"The Long Goodbye, Night of the Hunter, The Killing of a Chinese Bookie, The Asphalt Jungle, In the Mood for Love, The Friends of Eddie Coyle, Murder, My Sweet, The House That Jack Built, Memento, The Last Seduction"
3002_top-rated_neutral_indie_international,"The Fall, In the Mood for Love, City of God, Oldboy, The Night of the Hunter, Pierrot le Fou, The Spirit of the Beehive, Rambling Rose, The Secret in Their Eyes, A Prophet"
3002_top-rated_neutral_temporal_diverse,"Chinatown, Double Indemnity, The Killers, 12 Angry Men, The French Connection, Sunset Boulevard, The Asphalt Jungle, Scarface, The Maltese Falcon, Rashomon"
3002_top-rated_neutral_obscure_theme,"The Long Goodbye, Night Moves, The Big Sleep, The Friends of Eddie Coyle, The Killer Inside Me, In the Mouth of Madness, The House That Jack Built, The Pledge, The Killing of a Sacred Deer, Murder by Contract"
3002_top-rated_gender_age_only_baseline,"The Godfather, Se7en, Heat, Chinatown, The Usual Suspects, Memento, The Departed, L.A. Confidential, No Country for Old Men, Fight Club"
3002_top-rated_gender_age_only_niche_genre,"Memento, The Assassination of Jesse James by the Coward Robert Ford, Brick, Blue Velvet, The Sweet Hereafter, In the Mood for Love, The Killing of a Sacred Deer, Nightcrawler, Prisoners, Oldboy"
3002_top-rated_gender_age_only_exclude_popular,"The Long Goodbye, Memento, Night Moves, The Killing of a Chinese Bookie, The Last Seduction, Down by Law, The Friends of Eddie Coyle, The House That Jack Built, The Passenger, The Outfit"
3002_top-rated_gender_age_only_indie_international,"A Prophet, The Hunt, Neon Bull, The Chaser, City of God, Memories of Murder, In the Mood for Love, The Secret in Their Eyes, Miss Bala, The Unknown Girl"
3002_top-rated_gender_age_only_temporal_diverse,"The Maltese Falcon, Chinatown, The Godfather, Seven Samurai, The Third Man, No Country for Old Men, The Big Sleep, Double Indemnity, 12 Angry Men, The Killing"
3002_top-rated_gender_age_only_obscure_theme,"Memento, The Last Seduction, The American Friend, Night Moves, The Killing of a Sacred Deer, Blood Simple, The Long Goodbye, The Friends of Eddie Coyle, The House That Jack Built, Brick"
3002_top-rated_occupation_only_baseline,"Se7en, The Departed, Chinatown, The Silence of the Lambs, Memento, The Shawshank Redemption, Heat, No Country for Old Men, The Godfather, Zodiac"
3002_top-rated_occupation_only_niche_genre,"The Sweet Hereafter, Miller's Crossing, The Last Seduction, Nightcrawler, Blue Velvet, The House That Jack Built, The Pledge, The Machinist, Gummo, The Yellow Sea"
3002_top-rated_occupation_only_exclude_popular,"Night Moves, The Last Seduction, The House of the Devil, The Pledge, The American Friend, Angel Heart, The Sweet Hereafter, Murder by Contract, The Big White, The Assassin"
3002_top-rated_occupation_only_indie_international,"A Prophet, The Chaser, In the Mood for Love, The Secret in Their Eyes, The Hunt, City of God, Memories of Murder, The Counterfeiters, The Lives of Others, The Square"
3002_top-rated_occupation_only_temporal_diverse,"12 Angry Men, The Verdict, Murder on the Orient Express, The Maltese Falcon, All the President's Men, A Few Good Men, Chinatown, The Night of the Hunter, The Untouchables, The Thin Blue Line"
3002_top-rated_occupation_only_obscure_theme,"The Limey, Memento, Night Moves, The Last Seduction, The Passenger, Bad Lieutenant, The Pledge, Angel Heart, The Friends of Eddie Coyle, Point Blank"
3002_top-rated_all_attributes_baseline,"The Godfather, Se7en, The Shawshank Redemption, Chinatown, The Untouchables, Memento, Heat, No Country for Old Men, The Silence of the Lambs, Zodiac"
3002_top-rated_all_attributes_niche_genre,"The Last Seduction, Nightcrawler, Brick, Memento, Blue Velvet, The Assassination of Jesse James by the Coward Robert Ford, Primal Fear, The Pledge, In the Realm of the Senses, The Machinist"
3002_top-rated_all_attributes_exclude_popular,"The Killing of a Sacred Deer, Night Moves, The Sweet Hereafter, The Last Seduction, Killer's Kiss, Memento, The House That Jack Built, Blue Velvet, The Friend, A Simple Plan"
3002_top-rated_all_attributes_indie_international,"A Prophet, The Secret in Their Eyes, In the Mood for Love, The Hunt, Blue Velvet, Memories of Murder, The Chaser, Oldboy, The Lives of Others, Incendies"
3002_top-rated_all_attributes_temporal_diverse,"Chinatown, The Maltese Falcon, Se7en, The Godfather, 12 Angry Men, The Big Sleep, Memento, The French Connection, Double Indemnity, The Silence of the Lambs"
3002_top-rated_all_attributes_obscure_theme,"The Friends of Eddie Coyle, The Big Combo, Night Moves, The Long Good Friday, The Killing of a Chinese Bookie, The House That Jack Built, Thief, The Outfit, The Friends of Eddie Coyle, The American Friend"
3003_top-rated_neutral_baseline,"Se7en, Silence of the Lambs, Fight Club, Inception, The Usual Suspects, Blade Runner, The Matrix, Deadpool, Iron Man, Guardians of the Galaxy"
3003_top-rated_neutral_niche_genre,"Memento, Dark City, The Machinist, Brazil, Moon, Oldboy, The Fall, Donnie Darko, Coherence, Stalker"
3003_top-rated_neutral_exclude_popular,"Memento, Dark City, The Machinist, Coherence, Primer, The Prestige, Oldboy, Donnie Darko, Moon, The Game"
3003_top-rated_neutral_indie_international,"Oldboy, City of God, The Hunt, Memories of Murder, A Separation, The Intouchables, Pan’s Labyrinth, The Man From Nowhere, Blue Is the Warmest Color, The Chaser"
3003_top-rated_neutral_temporal_diverse,"Se7en, Blade Runner, The Silence of the Lambs, 12 Monkeys, The Terminator, Pulp Fiction, 12 Angry Men, The Matrix, Heat, L.A. Confidential"
3003_top-rated_neutral_obscure_theme,"Prisoners, Coherence, The Proposition, Memento, Timecrimes, The Fall, Dark City, The Machinist, The Fountain, The Thief of Bagdad"
3003_top-rated_gender_age_only_baseline,"Se7en, The Silence of the Lambs, Fight Club, Inception, The Dark Knight, Blade Runner, The Matrix, Jurassic Park, Mad Max: Fury Road, Guardians of the Galaxy"
3003_top-rated_gender_age_only_niche_genre,"Memento, Coherence, The Fall, Primer, The Man from Earth, Moon, Donnie Darko, The Road Warrior, Paprika, The Void"
3003_top-rated_gender_age_only_exclude_popular,"Memento, The Machinist, Dark City, Brazil, The Prestige, Blade Runner, Coherence, The Girl with the Dragon Tattoo, Heat, Oldboy"
3003_top-rated_gender_age_only_indie_international,"Blue Velvet, The Fall, Oldboy, The Secret in Their Eyes, City of God, Pan’s Labyrinth, Requiem for a Dream, A Prophet, The Hunt, Memories of Murder"
3003_top-rated_gender_age_only_temporal_diverse,"The Silence of the Lambs, Blade Runner, Oldboy, The Dark Knight, Inception, Heat, Fight Club, The Matrix, Seven Samurai, Mad Max: Fury Road"
3003_top-rated_gender_age_only_obscure_theme,"Memento, The Fall, Dark City, The Machinist, Coherence, Brick, Timecrimes, The Proposition, The One I Love, The Proposition"
3003_top-rated_occupation_only_baseline,"Se7en, The Silence of the Lambs, Fight Club, Inception, Blade Runner, The Matrix, The Prestige, Memento, Interstellar, The Fugitive"
3003_top-rated_occupation_only_niche_genre,"Primer, Coherence, The Man from Earth, Moon, Neon Genesis Evangelion: The End of Evangelion, The Fountain, The Thirteenth Floor, Timecrimes, Dark City, Stalker"
3003_top-rated_occupation_only_exclude_popular,"Memento, Coherence, Primer, The Man from Earth, Predestination, The Prestige, Donnie Darko, The Fountain, Timecrimes, The Thirteenth Floor"
3003_top-rated_occupation_only_indie_international,"The Secret in Their Eyes, City of God, The Hunt, A Prophet, Toni Erdmann, The Lives of Others, Oldboy, In the Mood for Love, Run Lola Run, The Chaser"
3003_top-rated_occupation_only_temporal_diverse,"Blade Runner, Chinatown, The Silence of the Lambs, 12 Monkeys, The Thing, Inception, The Sixth Sense, The Man Who Fell to Earth, Brazil, Gattaca"
3003_top-rated_occupation_only_obscure_theme,"Prisoners, Coherence, The Machinist, Primer, Timecrimes, Moon, The Fall, Predestination, The One I Love, The Invitation"
3003_top-rated_all_attributes_baseline,"Se7en, The Prestige, Inception, Blade Runner, The Matrix, Interstellar, Fight Club, The Fifth Element, Gattaca, Minority Report"
3003_top-rated_all_attributes_niche_genre,"Coherence, Primer, The Man from Earth, Dark City, The Thirteenth Floor, Brazil, Moon, The Inkblot Test, Timecrimes, The Prestige"
3003_top-rated_all_attributes_exclude_popular,"Primer, Coherence, The Man from Earth, Moon, Timecrimes, The Thirteenth Floor, The Prestige, Gattaca, Dark City, The Machinist"
3003_top-rated_all_attributes_indie_international,"Primer, The Man from Earth, Coherence, Timecrimes, The Fall, Blue Velvet, The Bothersome Man, The Hunt for the Wilderpeople, The Celebration, The Secret in Their Eyes"
3003_top-rated_all_attributes_temporal_diverse,"The Silence of the Lambs, Blade Runner, The Matrix, 12 Monkeys, Gattaca, Inception, Heat, The Thing, Oldboy, Brazil"
3003_top-rated_all_attributes_obscure_theme,"Memento, Coherence, Primer, The Fall, Timecrimes, The Thirteenth Floor, Predestination, Cube, Dark City, The Invitation"
3004_top-rated_neutral_baseline,"Ferris Bueller's Day Off, Stand by Me, The Goonies, Big Trouble in Little China, Clueless, Dead Poets Society, The Sandlot, Dazed and Confused, Sixteen Candles, The Outsiders"
3004_top-rated_neutral_niche_genre,"Big Trouble in Little China, The Fall, Clerks, Dead Man's Shoes, The Holy Mountain, Brazil, The Assassin, Pink Flamingos, Eraserhead, A Ghost Story"
3004_top-rated_neutral_exclude_popular,"Big Trouble in Little China, The Last Unicorn, The Fall, Harold and Maude, The Secret of Roan Inish, The Adventures of Baron Munchausen, The Crimson Rivers, The Reflecting Skin, The Double Life of Veronique, A Ghost Story"
3004_top-rated_neutral_indie_international,"Amélie, City of God, Run Lola Run, The Intouchables, Wild Tales, Pan’s Labyrinth, The Hunt, In the Mood for Love, Toni Erdmann, The Lives of Others"
3004_top-rated_neutral_temporal_diverse,"Some Like It Hot, The Great Escape, To Kill a Mockingbird, The Princess Bride, Ferris Bueller's Day Off, Stand By Me, The Goonies, Clueless, Pulp Fiction, The Breakfast Club"
3004_top-rated_neutral_obscure_theme,"Big Trouble in Little China, The Fall, The Princess and the Goblin, Kiss Kiss Bang Bang, The Adventures of Buckaroo Buchanan, The Secret of Roan Inish, Moonrise Kingdom, The Last Dragon, The Man Who Would Be King, The Forbidden Kingdom"
3004_top-rated_gender_age_only_baseline,"Clueless, 10 Things I Hate About You, Legally Blonde, Amélie, The Perks of Being a Wallflower, Easy A, Mean Girls, Little Miss Sunshine, She's the Man, The Edge of Seventeen"
3004_top-rated_gender_age_only_niche_genre,"Amélie, The Fall, Big Fish, Moonrise Kingdom, Eternal Sunshine of the Spotless Mind, Harold and Maude, The Secret of Kells, Pan's Labyrinth, The Princess and the Goblin, Little Miss Sunshine"
3004_top-rated_gender_age_only_exclude_popular,"Heathers, The Secret of Roan Inish, Penelope, The Fall, The Last of the Mohicans, Little Miss Sunshine, Amélie, The Spectacular Now, The Way Way Back, In the Mood for Love"
3004_top-rated_gender_age_only_indie_international,"Amélie, Persepolis, The Intouchables, Pan's Labyrinth, Frances Ha, The Diving Bell and the Butterfly, Eternal Sunshine of the Spotless Mind, Run Lola Run, The Secret in Their Eyes, Toni Erdmann"
3004_top-rated_gender_age_only_temporal_diverse,"Clueless, Amélie, The Princess Diaries, Ferris Bueller's Day Off, 10 Things I Hate About You, Pretty in Pink, Legally Blonde, Eternal Sunshine of the Spotless Mind, Pride & Prejudice, Little Miss Sunshine"
3004_top-rated_gender_age_only_obscure_theme,"Stardust, The Fall, Sing Street, Hunt for the Wilderpeople, The Secret of Kells, Moonrise Kingdom, Big Fish, The Station Agent, The Adventures of Buckaroo Bonder, Little Miss Sunshine"
3004_top-rated_occupation_only_baseline,"Ferris Bueller's Day Off, Clueless, Stand by Me, Dead Poets Society, The Goonies, Dazed and Confused, Easy A, Superbad, Dumb and Dumber, The Sandlot"
3004_top-rated_occupation_only_niche_genre,"Big Trouble in Little China, The Fall, The Princess and the Goblin, The Adventures of Baron Munchausen, Harold and Maude, The Secret of Kells, The Fall of the House of Usher, Brazil, The Iron Giant, Waking Life"
3004_top-rated_occupation_only_exclude_popular,"Little Miss Sunshine, The Station Agent, The Fall, Kiss Kiss Bang Bang, The Way Way Back, Adventureland, The Last Black Man in San Francisco, The Intouchables, Lars and the Real Girl, Sing Street"
3004_top-rated_occupation_only_indie_international,"Amélie, City of God, Wild Tales, The Intouchables, Run Lola Run, Pan’s Labyrinth, Persepolis, The Lives of Others, In the Mood for Love, The Secret in Their Eyes"
3004_top-rated_occupation_only_temporal_diverse,"Ferris Bueller's Day Off, Back to the Future, Stand by Me, The Goonies, Clueless, Easy Rider, Harold and Maude, The Outsiders, Little Miss Sunshine, The Princess Diaries"
3004_top-rated_occupation_only_obscure_theme,"The Fall, Big Trouble in Little China, The Secret of Kells, The Adventures of Buckaroo BeeBnuts, Kiss Kiss Bang Bang, The Way Way Back, The Last Starfighter, Time Bandits, The Mission, The Iron Giant"
3004_top-rated_all_attributes_baseline,"Clueless, 10 Things I Hate About You, Crazy Rich Asians, To All the Boys I've Loved Before, Legally Blonde, Mean Girls, The Edge of Seventeen, Easy A, The Perks of Being a Wallflower, She's the Man"
3004_top-rated_all_attributes_niche_genre,"Hunt for the Wilderpeople, The Fall, Big Fish, Amélie, The Secret of Kells, Moonrise Kingdom, The Adventures of Priscilla, Queen of the Desert, Little Miss Sunshine, The Way Way Back, Eternal Sunshine of the Spotless Mind"
3004_top-rated_all_attributes_exclude_popular,"Heathers, Little Miss Sunshine, The Secret of Roan Inish, Sing Street, The Fall, Girl, Interrupted, Frances Ha, The Way Way Back, Daughters of the Dust, The Misadventures of Maude March"
3004_top-rated_all_attributes_indie_international,"Frances Ha, Amélie, The Secret Life of Walter Mitty, Eighth Grade, Persepolis, The Lunchbox, Pan's Labyrinth, ginger & rosa, The Fall, Moonrise Kingdom"
3004_top-rated_all_attributes_temporal_diverse,"Clueless, Ferris Bueller's Day Off, Legally Blonde, The Princess Diaries, Eternal Sunshine of the Spotless Mind, Moonstruck, 10 Things I Hate About You, Heathers, The Breakfast Club (Reunion), Steel Magnolias"
3004_top-rated_all_attributes_obscure_theme,"Stardust, The Fall, Gentlemen Broncos, Sky High, The Adventures of Buckaroo Bonderant, Little Miss Sunshine, The Edge of Seventeen, Submarine, Kiss Kiss Bang Bang, The Secret of Kells"
3005_top-rated_neutral_baseline,"The Shawshank Redemption, Apocalypse Now, The Godfather, The Good, the Bad and the Ugly, Schindler's List, Mad Max: Fury Road, The Dark Knight, Pulp Fiction, A Clockwork Orange, The Great Escape"
3005_top-rated_neutral_niche_genre,"The Killing of a Sacred Deer, The Fall, The Assassination of Jesse James by the Coward Robert Ford, Brazil, The Proposition, The Great Silence, The Night of the Hunter, Dead Man, The Wind That Shakes the Barley, The Highwaymen"
3005_top-rated_neutral_exclude_popular,"A Streetcar Named Desire, The Killing of a Chinese Bookie, The Spirit of the Beehive, The Return, The Night of the Hunter, The Proposition, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, The Quay Brothers' Institute Benjamenta, The Proposition"
3005_top-rated_neutral_indie_international,"The Holy Mountain, Pierrot le Fou, Sans Soleil, The Spirit of the Beehive, Wings of Desire, Ikiru, Come and See, A Touch of Sin, The Killing of a Sacred Deer, The Assassin"
3005_top-rated_neutral_temporal_diverse,"12 Angry Men, The Good, the Bad and the Ugly, Inception, The Shawshank Redemption, The Searchers, The Godfather, Blade Runner, The Great Escape, Apocalypse Now, The Wild Bunch"
3005_top-rated_neutral_obscure_theme,"Murmur of the Heart, The Last Detail, The Killers, The Great Silence, The Assassination of Jesse James by the Coward Robert Ford, The Night of the Hunter, The Man Who Fell to Earth, The Proposition, The Enigma of Kaspar Hauser, The Devils"
3005_top-rated_gender_age_only_baseline,"The Shawshank Redemption, Mad Max: Fury Road, The Dark Knight, Inception, Gladiator, The Matrix, Saving Private Ryan, The Good, the Bad and the Ugly, Braveheart, Blade Runner"
3005_top-rated_gender_age_only_niche_genre,"Aguirre, the Wrath of God, The Proposition, The Assassination of Jesse James by the Coward Robert Ford, Stalker, The Fall, The Proposition, The Man Who Fell to Earth, The Last Wave, The Night of the Hunter, Dead Man"
3005_top-rated_gender_age_only_exclude_popular,"The Killing of a Chinese Bookie, The Assassination of Jesse James by the Coward Robert Ford, The Last Detail, The Proposition, The Proposition, The Night of the Hunter, The Proposition, The Great Silence, The Duellists, The Trial"
3005_top-rated_gender_age_only_indie_international,"City of God, The Intouchables, Oldboy, Pan's Labyrinth, The Hunt, The Secret in Their Eyes, A Separation, Wild Tales, The Chorus, Memories of Murder"
3005_top-rated_gender_age_only_temporal_diverse,"The Godfather, Mad Max: Fury Road, The Shawshank Redemption, Blade Runner, The Good, the Bad and the Ugly, Inception, Fight Club, The Dark Knight, Apocalypse Now, The Matrix"
3005_top-rated_gender_age_only_obscure_theme,"The Killing of a Sacred Deer, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, The Proposition, The Last Wave, The Navigator: A Medieval Odyssey, The Great Silence, The Proposition, The Man Who Would Be King, The Enigma of Kaspar Hauser"
3005_top-rated_occupation_only_baseline,"12 Angry Men, Blade Runner, The Shawshank Redemption, Apocalypse Now, The Great Escape, The Thing, Full Metal Jacket, Mad Max: Fury Road, The Dirty Dozen, The Bridge on the River Kwai"
3005_top-rated_occupation_only_niche_genre,"Brazil, Blade Runner, The Killing of a Sacred Deer, The Man Who Fell to Earth, Stalker, The Holy Mountain, Repo Man, Eraserhead, Wings of Desire, The Cook, the Thief, His Wife & Her Lover"
3005_top-rated_occupation_only_exclude_popular,"The Great Silence, The Battle of Algiers, A Man Called Ove, The Man Who Fell to Earth, The Wind That Shakes the Barley, The Proposition, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, The Spirit of the Beehive, The Quay Brothers' Institute Benjamenta"
3005_top-rated_occupation_only_indie_international,"The Hunt for the Wilderpeople, The Great Beauty, City of God, Toni Erdmann, The Intouchables, The Diving Bell and the Butterfly, A Prophet, The Secret in Their Eyes, Wild Tales, The Wind Rises"
3005_top-rated_occupation_only_temporal_diverse,"12 Angry Men, Blade Runner, The Great Escape, The Dirty Dozen, Metropolis, The Bridge on the River Kwai, Apocalypse Now, The Terminator, Mad Max: Fury Road, The Thing"
3005_top-rated_occupation_only_obscure_theme,"The Killing of a Chinese Bookie, The Last Detail, The Proposition, The Three Burials of Melquiades Estrada, The Enigma of Kaspar Hauser, The Great Silence, The Wages of Fear, The Blue Max, A Boy and His Dog, The Ox-Bow Incident"
3005_top-rated_all_attributes_baseline,"Full Metal Jacket, Blade Runner, The Shawshank Redemption, Mad Max: Fury Road, The Matrix, Inception, The Great Escape, Apocalypse Now, Interstellar, The Dark Knight"
3005_top-rated_all_attributes_niche_genre,"Brazil, Blade Runner, The Man Who Fell to Earth, Baraka, Metropolis, The Holy Mountain, Stalker, Dark City, Solaris, The Fountain"
3005_top-rated_all_attributes_exclude_popular,"The Great Silence, The Man Who Fell to Earth, A Boy and His Dog, The Battery, Cold Comfort Farm, The Last Detail, Stalker, Harold and Maude, The Conversation, The Spirit of the Beehive"
3005_top-rated_all_attributes_indie_international,"The Spirit of the Beehive, Paprika, City of God, The Man Who Fell to Earth, Toni Erdmann, Stalker, The Great Beauty, The Fall, Run Lola Run, The Handmaiden"
3005_top-rated_all_attributes_temporal_diverse,"12 Angry Men, Blade Runner, The Great Escape, Metropolis, The Thing, Logan's Run, A Clockwork Orange, The Iron Giant, Apocalypse Now, Mad Max"
3005_top-rated_all_attributes_obscure_theme,"The King of Marvin Gardens, The Last Wave, Sleeper, The Great Silence, The Reflection of Power, The Assassination of Jesse James by the Coward Robert Ford, The Taking of Pelham One Two Three, A Boy and His Dog, The Conversation, The Wraith"
3006_top-rated_neutral_baseline,"Finding Nemo, The Incredibles, Jurassic Park, The Lord of the Rings: The Fellowship of the Ring, Indiana Jones and the Raiders of the Lost Ark, Star Wars: Return of the Jedi, Shrek, Mad Max: Fury Road, Pirates of the Caribbean: The Curse of the Black Pearl, Harry Potter and the Sorcerer's Stone"
3006_top-rated_neutral_niche_genre,"The Iron Giant, City of God, Pan's Labyrinth, Mad Max: Fury Road, The Fall, The Secret of Kells, Rango, Kiki's Delivery Service, The Adventures of Baron Munchausen, The Last Unicorn"
3006_top-rated_neutral_exclude_popular,"The Iron Giant, A Bug's Life, The Secret of Kells, The Last Unicorn, The Iron Giant, The Nightmare Before Christmas, The City of Lost Children, Hunt for the Wilderpeople, Kiki's Delivery Service, The Thief and the Cobbler"
3006_top-rated_neutral_indie_international,"City of God, Amélie, Pan's Labyrinth, The Secret in Their Eyes, Run Lola Run, The Intouchables, Requiem for a Dream, Oldboy, The Lives of Others, The Hunt"
3006_top-rated_neutral_temporal_diverse,"The Iron Giant, Ben-Hur, Raiders of the Lost Ark, The Incredibles, Back to the Future, Jurassic Park, The Lord of the Rings: The Fellowship of the Ring, The Dark Knight, E.T. the Extra-Terrestrial, Spider-Man: Into the Spider-Verse"
3006_top-rated_neutral_obscure_theme,"The Iron Giant, The Last Starfighter, The Secret of Kells, Kubo and the Two Strings, The Navigator: A Medieval Odyssey, The Fall, Moon, The City of Lost Children, Castle in the Sky, Time Bandits"
3006_top-rated_gender_age_only_baseline,"The Incredibles, Mad Max: Fury Road, The Dark Knight, Guardians of the Galaxy, Pirates of the Caribbean: The Curse of the Black Pearl, Spider-Man: Into the Spider-Verse, Jurassic Park, Iron Man, Star Wars: A New Hope, The Avengers"
3006_top-rated_gender_age_only_niche_genre,"The Iron Giant, Big Hero 6, Mad Max: Fury Road, District 9, The Road Warrior, Pacific Rim, WALL-E, Edge of Tomorrow, Children of Men, The Last Starfighter"
3006_top-rated_gender_age_only_exclude_popular,"The Iron Giant, The Secret of NIMH, The Last Samurai, The Mission, The City of Lost Children, A Monster Calls, The Fall, The Adventures of Baron Munchausen, Stalker, The Navigator"
3006_top-rated_gender_age_only_indie_international,"City of God, Pan's Labyrinth, The Fall, Moon, The Secret in Their Eyes, Oldboy, Let the Right One In, Cinema Paradiso, The Intouchables, The Hunt"
3006_top-rated_gender_age_only_temporal_diverse,"Back to the Future, The Iron Giant, Mad Max: Fury Road, The Dark Knight, Jurassic Park, Raiders of the Lost Ark, The Matrix, The Incredibles, Inception, Star Wars: A New Hope"
3006_top-rated_gender_age_only_obscure_theme,"The Iron Giant, Serenity, The Last Starfighter, The Secret of Kells, Moon, The Navigator: A Medieval Odyssey, Big Hero 6, The Road Warrior, Stardust, The Adventures of Tintin"
