custom_id,movies
3751_top-rated_occupation_only_niche_genre,"The Assassin, A Ghost Story, The Quay Brothers' Films, The Act of Killing, The Great Beauty, The Spirit of the Beehive, The Mirror, Come and See, The Sacrifice, Stalker"
3751_top-rated_occupation_only_exclude_popular,"The Spirit of the Beehive, The Last Detail, The Housemaid, The Passenger, A Taste of Honey, The Assassination of Jesse James by the Coward Robert Ford, The Killing of a Sacred Deer, The Conformist, My Dinner with Andre, The 400 Blows"
3751_top-rated_occupation_only_indie_international,"City of God, Pan’s Labyrinth, The Hunt, In the Mood for Love, The Secret in Their Eyes, A Separation, The Color of Pomegranates, Toni Erdmann, The Lives of Others, Memories of Murder"
3751_top-rated_occupation_only_temporal_diverse,"12 Angry Men, Network, The Third Man, Casablanca, Metropolis, The Apartment, To Kill a Mockingbird, On the Waterfront, Chinatown, The Great Escape"
3751_top-rated_occupation_only_obscure_theme,"Come and See, The Assassin, The Killing of a Sacred Deer, A Taste of Cherry, The Spirit of the Beehive, The Saragossa Manuscript, The Housemaid, Mishima: A Life in Four Chapters, The Little Girl Who Lives Down the Lane, The Last Wave"
3751_top-rated_all_attributes_baseline,"12 Angry Men, The Shawshank Redemption, Pulp Fiction, Amélie, The Grand Budapest Hotel, Hidden Figures, Little Women, The Iron Lady, The Book Thief, Brooklyn"
3751_top-rated_all_attributes_niche_genre,"The Color Purple, The Lunchbox, The Fall, A Touch of Sin, In the Mood for Love, The Wind Rises, The Secret in Their Eyes, Timecrimes, The Raid, Pan's Labyrinth"
3751_top-rated_all_attributes_exclude_popular,"The Umbrellas of Cherbourg, Portrait of a Lady, The Last Wave, The Double Life of Veronique, Hiroshima Mon Amour, The Spirit of the Beehive, The Great Happiness Space, Murmur of the Heart, The House Is Black, Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelles"
3751_top-rated_all_attributes_indie_international,"Portrait of a Lady on Fire, Amélie, The Lunchbox, In the Mood for Love, The Intouchables, Roma, Frances Ha, The Handmaiden, A Separation, Toni Erdmann"
3751_top-rated_all_attributes_temporal_diverse,"12 Angry Men, To Kill a Mockingbird, The Apartment, Sunset Boulevard, The Philadelphia Story, Network, Amélie, The Third Man, A League of Their Own, Her"
3751_top-rated_all_attributes_obscure_theme,"The Secret of Kells, A Girl Walks Home Alone at Night, The Fall, In the Mood for Love, The Fits, The Last Black Man in San Francisco, Hiroshima Mon Amour, The Lunchbox, The Vanishing, The Man Who Fell to Earth"
3752_top-rated_neutral_baseline,"The Iron Giant, The Secret of NIMH, Spirited Away, The NeverEnding Story, Labyrinth, The Dark Crystal, Stardust, How to Train Your Dragon, The Last Unicorn, Pan's Labyrinth"
3752_top-rated_neutral_niche_genre,"The Secret of Kells, The Fall, Song of the Sea, The Iron Giant, Pan's Labyrinth, The City of Lost Children, The Little Prince, MirrorMask, The Last Unicorn, The Tale of the Princess Kaguya"
3752_top-rated_neutral_exclude_popular,"The Secret of Kells, The Fall, The Iron Giant, Song of the Sea, Pan's Labyrinth, The Last Unicorn, The Adventures of Prince Achmed, The Plague Dogs, The Little Prince, A Boy Called Christmas"
3752_top-rated_neutral_indie_international,"The Secret of Kells, Song of the Sea, A Tale of Winter, The Triplets of Belleville, Pan's Labyrinth, The Red Turtle, My Neighbor Totoro, The Spirit of the Beehive, The Cave of the Yellow Dog, The Boy and the Beast"
3752_top-rated_neutral_temporal_diverse,"The Wizard of Oz, Spirited Away, The NeverEnding Story, The Iron Giant, Labyrinth, The Secret of NIMH, Blade Runner, The Last Unicorn, E.T. the Extra-Terrestrial, The Dark Crystal"
3752_top-rated_neutral_obscure_theme,"The Secret of NIMH, The Dark Crystal, The Last Unicorn, The Iron Giant, The NeverEnding Story, Time Bandits, The City of Lost Children, Labyrinth, Watership Down (2018 TV series), The Sword in the Stone"
3752_top-rated_gender_age_only_baseline,"The Secret of NIMH, Studio Ghibli's Spirited Away, The Iron Giant, How to Train Your Dragon, The Neverending Story, Alice in Wonderland, Coraline, The Dark Crystal, Pan's Labyrinth, Moana"
3752_top-rated_gender_age_only_niche_genre,"Song of the Sea, The Secret of Kells, Pan's Labyrinth, The Fall, Coraline, The City of Lost Children, MirrorMask, The Adventures of Baron Munchausen, The Last Unicorn, Kiki's Delivery Service"
3752_top-rated_gender_age_only_exclude_popular,"The Secret of NIMH, The Iron Giant, The Last Unicorn, Kiki's Delivery Service, The Plague Dogs, The Dark Crystal, The Little Prince, The Wind in the Willows, My Neighbor Totoro, The Tale of the Princess Kaguya"
3752_top-rated_gender_age_only_indie_international,"Song of the Sea, The Secret of Kells, Persepolis, A Fantastic Woman, The Breadwinner, My Neighbor Totoro, The Painting, The Triplets of Belleville, Visit, The Orphanage"
3752_top-rated_gender_age_only_temporal_diverse,"The Secret of NIMH, The Iron Giant, Studio Ghibli's Spirited Away, The NeverEnding Story, Pan's Labyrinth, The Little Mermaid, Howl's Moving Castle, The Princess Bride, The Dark Crystal, E.T. the Extra-Terrestrial"
3752_top-rated_gender_age_only_obscure_theme,"The Secret of Kells, Song of the Sea, The Iron Giant, The Last Unicorn, The Plague Dogs, The Thief and the Cobbler, The City of Lost Children, The Secret of NIMH, The Adventures of Prince Achmed, The NeverEnding Story"
3752_top-rated_occupation_only_baseline,"The Iron Giant, Spirited Away, The Secret of NIMH, My Neighbor Totoro, Pan's Labyrinth, The NeverEnding Story, How to Train Your Dragon, Wallace & Gromit's A Close Shave, The Dark Crystal, The Adventures of Milo and Otis"
3752_top-rated_occupation_only_niche_genre,"The Secret of Kells, The Iron Giant, Pan's Labyrinth, The Fall, The City of Lost Children, Waking Life, The Adventures of Prince Achmed, Kiki's Delivery Service, The Last Unicorn, The Tale of the Princess Kaguya"
3752_top-rated_occupation_only_exclude_popular,"The Secret of Kells, The Iron Giant, The City of Lost Children, The Plague Dogs, The Last Unicorn, The Wind in the Willows, The Mirror of Psycho, The Triplets of Belleville, The Yellow Submarine, The Fall"
3752_top-rated_occupation_only_indie_international,"The Secret of Kells, My Neighbor Totoro, Song of the Sea, Pan's Labyrinth, The Triplets of Belleville, Waltz with Bashir, The Red Turtle, The Fall, The Headless Woman, The Man Who Fell to Earth"
3752_top-rated_occupation_only_temporal_diverse,"Metropolis, Fantasia, The Great Escape, 1984, The Night of the Hunter, The Last Wave, The Iron Giant, Blade Runner, The Secret of Kells, Pan's Labyrinth"
3752_top-rated_occupation_only_obscure_theme,"The Secret of Kells, The Last Unicorn, The Iron Giant, The Plague Dogs, FernGully: The Last Rainforest, The Cave of the Yellow Dog, The City of Lost Children, The Adventures of Prince Achmed, The Tale of the Princess Kaguya, The Wind Rises"
3752_top-rated_all_attributes_baseline,"The Secret of NIMH, Studio Ghibli's Spirited Away, The Iron Giant, Pan's Labyrinth, My Neighbor Totoro, The NeverEnding Story, The Last Unicorn, Kiki's Delivery Service, How to Train Your Dragon, The Adventures of Ichabod and Mr. Toad"
3752_top-rated_all_attributes_niche_genre,"The Secret of Kells, Pan's Labyrinth, The Fall, Mary and the Witch's Flower, The Tale of the Princess Kaguya, Song of the Sea, The City of Lost Children, A Monster Calls, The Little Prince, The Iron Giant"
3752_top-rated_all_attributes_exclude_popular,"The Secret of Kells, The Last Unicorn, The Iron Giant, Pan's Labyrinth, The Fall, Fantastic Planet, The Boy and the Beast, Mirai, Mary and the Witch's Flower, Song of the Sea"
3752_top-rated_all_attributes_indie_international,"The Secret of Kells, Song of the Sea, The Fall, Pan's Labyrinth, The Spirit of the Beehive, A Tale of Winter, The Headless Woman, The Bothersome Man, Toni Erdmann, The Colour of Pomegranates"
3752_top-rated_all_attributes_temporal_diverse,"My Neighbor Totoro, The Secret of Kells, Pan's Labyrinth, The Iron Giant, The Last Unicorn, Spirited Away, Metropolis, The Little Prince, The Fountainhead, Kiki's Delivery Service"
3752_top-rated_all_attributes_obscure_theme,"The Secret of Kells, The Plague Dogs, The Little Prince, The Iron Giant, The City of Lost Children, The Last Unicorn, The Fall, The Tale of the Princess Kaguya, The Boy and the Beast, The Red Turtle"
3753_top-rated_neutral_baseline,"The Iron Giant, E.T. the Extra-Terrestrial, The Princess Bride, Back to the Future, The NeverEnding Story, Jurassic Park, The Goonies, Indiana Jones and the Raiders of the Lost Ark, Big Hero 6, The Karate Kid"
3753_top-rated_neutral_niche_genre,"The Secret of Kells, Watership Down, The Fall, The Iron Giant, The Adventures of Baron Munchausen, Pan's Labyrinth, The City of Lost Children, The Last Unicorn, The Red Turtle, The Boy and the Beast"
3753_top-rated_neutral_exclude_popular,"The Secret of NIMH, The Iron Giant, The Last Unicorn, The Adventures of Milo and Otis, Dark City, The Spirit of the Beehive, The Reflecting Skin, The City of Lost Children, A Matter of Life and Death, The Painted Bird"
3753_top-rated_neutral_indie_international,"Fantastic Mr. Fox, City of God, Pan's Labyrinth, The Secret in Their Eyes, The Intouchables, Amélie, The Hunt, Cinema Paradiso, Oldboy, The Diving Bell and the Butterfly"
3753_top-rated_neutral_temporal_diverse,"The Secret of NIMH, Ben-Hur, The Wizard of Oz, Casablanca, The Iron Giant, The Adventures of Robin Hood, Spartacus, E.T. the Extra-Terrestrial, The Great Escape, The Little Mermaid"
3753_top-rated_neutral_obscure_theme,"The Secret of NIMH, Dark City, The Fall, The Iron Giant, The Mission, The Last Wave, Meet Me in St. Louis, The Fountain, The Plague Dogs, The Adventures of Baron Munchausen"
3753_top-rated_gender_age_only_baseline,"The Iron Giant, Indiana Jones and the Raiders of the Lost Ark, The Dark Knight, Guardians of the Galaxy, Back to the Future, Avengers: Infinity War, The Mask of Zorro, Mad Max: Fury Road, Big Hero 6, Jurassic Park"
3753_top-rated_gender_age_only_niche_genre,"The Iron Giant, The Last Starfighter, Dark City, Brazil, The Fall, Children of Men, Pan's Labyrinth, The City of Lost Children, Blade Runner, Akira"
3753_top-rated_gender_age_only_exclude_popular,"The Iron Giant, The Secret of NIMH, The Black Stallion, The Last Unicorn, The Plague Dogs, A Boy and His Dog, The Mission, Night of the Hunter, The Adventures of Baron Munchausen, The Spirit of the Beehive"
3753_top-rated_gender_age_only_indie_international,"City of God, The Intouchables, Pan's Labyrinth, Oldboy, The Hunt, Amélie, Cinema Paradiso, The Secret in Their Eyes, Let the Right One In, The Handmaiden"
3753_top-rated_gender_age_only_temporal_diverse,"The Iron Giant, Mad Max: Fury Road, Back to the Future, The Terminator, The Princess Bride, Indiana Jones and the Raiders of the Lost Ark, The Godfather, Ghostbusters, Big Hero 6, The Dark Knight"
3753_top-rated_gender_age_only_obscure_theme,"The Iron Giant, Flash Gordon, Big Trouble in Little China, The Last Starfighter, Dark City, The Secret of NIMH, The Adventures of Buckaroo Boy, Zardoz, The Navigator: A Medieval Odyssey, The City of Lost Children"
3753_top-rated_occupation_only_baseline,"The Iron Giant, Indiana Jones and the Last Crusade, The Shawshank Redemption, The Godfather, Back to the Future, The Dark Knight, Forrest Gump, Gladiator, Saving Private Ryan, The Lord of the Rings: The Return of the King"
3753_top-rated_occupation_only_niche_genre,"The Iron Giant, Pan's Labyrinth, The Secret of Kells, Kubo and the Two Strings, The Fall, The City of Lost Children, Hunt for the Wilderpeople, The Last Unicorn, The Adventures of Prince Achmed, A Monster Calls"
3753_top-rated_occupation_only_exclude_popular,"The Secret of Kells, Hiroshima Mon Amour, The Last Wave, The Spirit of the Beehive, The Reflecting Skin, The Assassin, The Vanishing, Ordet, A Man Escaped, The Red Turtle"
3753_top-rated_occupation_only_indie_international,"Waltz with Bashir, The Lunchbox, City of God, Amélie, A Separation, The Hunt, Pan’s Labyrinth, In the Mood for Love, The Secret in Their Eyes, Toni Erdmann"
3753_top-rated_occupation_only_temporal_diverse,"The Godfather, Casablanca, 12 Angry Men, The Shawshank Redemption, Lawrence of Arabia, Amadeus, Chinatown, The Bridge on the River Kwai, The Treasure of the Sierra Madre, All the President's Men"
3753_top-rated_occupation_only_obscure_theme,"The Iron Giant, The Last Starfighter, The Secret of NIMH, The Fall, Dark City, The Adventures of Baron Munchausen, The Navigator: A Medieval Odyssey, Stalker, The Killing of a Sacred Deer, Hunt for the Wilderpeople"
3753_top-rated_all_attributes_baseline,"The Iron Giant, Inception, The Dark Knight, The Prestige, The Shawshank Redemption, Mad Max: Fury Road, Gladiator, The Matrix, Blade Runner, The Godfather"
3753_top-rated_all_attributes_niche_genre,"The Iron Giant, Children of Men, The Fall, Blade Runner 2049, The Secret of Kells, Oldboy, Pan's Labyrinth, Akira, The Fountain, City of God"
3753_top-rated_all_attributes_exclude_popular,"The Secret of NIMH, The Last Emperor, The Mission, The Iron Giant, Dark City, The Double Life of Veronique, The Man Who Fell to Earth, The Proposition, The Spirit of the Beehive, The Assassination of Jesse James by the Coward Robert Ford"
3753_top-rated_all_attributes_indie_international,"City of God, Amélie, The Intouchables, Pan's Labyrinth, The Lives of Others, In the Mood for Love, Oldboy, The Secret in Their Eyes, Run Lola Run, The Hunt"
3753_top-rated_all_attributes_temporal_diverse,"The Godfather, Casablanca, Blade Runner, The Shawshank Redemption, Chinatown, The Dark Knight, Inception, Pulp Fiction, The Great Escape, The Iron Giant"
3753_top-rated_all_attributes_obscure_theme,"The Secret of Kells, The Iron Giant, Dark City, The Fall, The Last Samurai, A Scanner Darkly, The Adventures of Buckaroo B boing, Stalker, The Proposition, The Navigator: A Medieval Odyssey"
3754_top-rated_neutral_baseline,"The Godfather, Apocalypse Now, Schindler's List, Blade Runner, The Empire Strikes Back, Casablanca, The Shawshank Redemption, Lawrence of Arabia, 12 Angry Men, Pan's Labyrinth"
3754_top-rated_neutral_niche_genre,"The Battle of Algiers, Come and See, The Spirit of the Beehive, The Ascent, The House is Black, Waltz with Bashir, The Red Desert, Mouchette, The Passenger, A Man Escaped"
3754_top-rated_neutral_exclude_popular,"The Assassination of Jesse James by the Coward Robert Ford, The Spirit of the Beehive, The Conformist, The Passenger, The Night of the Hunter, Mouchette, The Red and the White, The Fire Within, The Leopard, The Band Wagon"
3754_top-rated_neutral_indie_international,"A Prophet, The Spirit of the Beehive, In the Mood for Love, City of God, Memories of Murder, Come and See, The Battle of Algiers, Pan's Labyrinth, The Handmaiden, Tokyo Story"
3754_top-rated_neutral_temporal_diverse,"12 Angry Men, Lawrence of Arabia, The Seventh Seal, Chinatown, Pan's Labyrinth, The French Connection, Metropolis, Blade Runner, The Searchers, The Battle of Algiers"
3754_top-rated_neutral_obscure_theme,"The Killing of a Sacred Deer, The Assassination of Jesse James by the Coward Robert Ford, Mishima: A Life in Four Chapters, The Proposition, The Spirit of the Beehive, The Last Wave, A Prophet, The Man Who Shooted Liberty Valance, A Touch of Sin, The House That Jack Built"
3754_top-rated_gender_age_only_baseline,"The Godfather, Apocalypse Now, The Shawshank Redemption, Blade Runner, Schindler's List, The Empire Strikes Back, 12 Angry Men, Lawrence of Arabia, The Pianist, Saving Private Ryan"
3754_top-rated_gender_age_only_niche_genre,"The Assassination of Jesse James by the Coward Robert Ford, The Proposition, A Brighter Summer Day, The Battle of Algiers, Come and See, The Proposition, Ashes and Diamonds, The Killer, The Wages of Fear, Memento"
3754_top-rated_gender_age_only_exclude_popular,"The Conformist, Mishima: A Life in Four Chapters, The Spirit of the Beehive, The Killing of a Sacred Deer, Ashes and Diamonds, The Passenger, The Assassin, The Great Silence, The Leopard, The Battle of Algiers"
3754_top-rated_gender_age_only_indie_international,"A Prophet, Memories of Murder, The Spirit of the Beehive, In the Mood for Love, Let the Right One In, The Hunt, Come and See, Cinema Paradiso, The Battle of Algiers, The Lives of Others"
3754_top-rated_gender_age_only_temporal_diverse,"12 Angry Men, Chinatown, Lawrence of Arabia, The Searchers, The Godfather, Blade Runner, Apocalypse Now, The Third Man, No Country for Old Men, The Deer Hunter"
3754_top-rated_gender_age_only_obscure_theme,"The Assassination of Jesse James by the Coward Robert Ford, The Proposition, The Killing of a Sacred Deer, The Friends of Eddie Coyle, The Night of the Hunter, The Long Good Friday, The Big Heat, The House That Jack Built, The Proposition, The Conformist"
3754_top-rated_occupation_only_baseline,"The Godfather, Apocalypse Now, Schindler's List, The Departed, The Good, the Bad and the Ugly, Blade Runner, The Silence of the Lambs, 12 Angry Men, Lawrence of Arabia, Chinatown"
3754_top-rated_occupation_only_niche_genre,"The Assassination of Jesse James by the Coward Robert Ford, The Proposition, A Prophet, The Spirit of the Beehive, The Battle of Algiers, Come and See, The Wages of Fear, Makala, The House That Jack Built, The Secret in Their Eyes"
3754_top-rated_occupation_only_exclude_popular,"The Last Tycoon, The Conversation, The Killing of a Sacred Deer, The Assassin, The Spirit of the Beehive, Mishima: A Life in Four Chapters, The Man Who Fell to Earth, The Quiller Memorandum, The Exterminating Angel, The Housemaid"
3754_top-rated_occupation_only_indie_international,"The Battle of Algiers, Bicycle Thieves, Sanshiro Sugata, The Spirit of the Beehive, M (1931), The Conformist, Roma, Wings of Desire, The Killing of a Sacred Deer, The Umbrellas of Cherbourg"
3754_top-rated_occupation_only_temporal_diverse,"12 Angry Men, Chinatown, The French Connection, Lawrence of Arabia, The Godfather, Blade Runner, Apocalypse Now, The Bridge on the River Kwai, Taxi Driver, The Seventh Seal"
3754_top-rated_occupation_only_obscure_theme,"The Killers, The Proposition, The Assassination of Jesse James by the Coward Robert Ford, The Last of Sheyla, The American Friend, The Enigma of Kaspar Hauser, The Passenger, The Proposition, Miller's Crossing, The Long Good Friday"
3754_top-rated_all_attributes_baseline,"The Godfather, Apocalypse Now, The Shawshank Redemption, Blade Runner, The Departed, Schindler's List, 12 Angry Men, Lawrence of Arabia, The Prestige, Chinatown"
3754_top-rated_all_attributes_niche_genre,"The Assassination of Jesse James by the Coward Robert Ford, The Proposition, The Last Emperor, The Spirit of the Beehive, The Wind Rises, The House That Jack Built, Come and See, The Double Life of Veronique, The Proposition, A Serious Man"
3754_top-rated_all_attributes_exclude_popular,"The Leopard, The Conformist, Miller's Crossing, The Killers, The Passenger, The Fire Within, The Last Emperor, The Assassination of Jesse James by the Coward Robert Ford, The Long Good Friday, The Housemaid"
3754_top-rated_all_attributes_indie_international,"The Spirit of the Beehive, A Prophet, In the Mood for Love, The Assassin, Memories of Murder, The Secret in Their Eyes, The Chaser, Pan's Labyrinth, The Great Beauty, Once Upon a Time in Anatolia"
3754_top-rated_all_attributes_temporal_diverse,"12 Angry Men, Chinatown, The Untouchables, Lawrence of Arabia, The Third Man, All the President's Men, The Good, the Bad and the Ugly, No Country for Old Men, Battleship Potemkin, The French Connection"
3754_top-rated_all_attributes_obscure_theme,"The Assassination of Jesse James by the Coward Robert Ford, The Proposition, A Prophet, The Man Who Would Be King, The Killing of a Sacred Deer, The Hunt for Red October, The Insider, The American Friend, The Last Emperor, The Conversation"
3755_top-rated_neutral_baseline,"Pulp Fiction, Fargo, The Big Lebowski, Se7en, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, Fight Club, Memento, American Psycho, The Truman Show, The Usual Suspects"
3755_top-rated_neutral_niche_genre,"In the Mood for Love, Eraserhead, The Holy Mountain, Brazil, Naked Lunch, Blue Velvet, Holy Motors, The Cook, the Thief, His Wife & Her Lover, Synecdoche, New York, The House That Jack Built"
3755_top-rated_neutral_exclude_popular,"The Last Seduction, In the Company of Men, The King of Comedy, Blue Velvet, The House of the Devil, The Reflecting Skin, Gummo, The Player, The Sweet Hereafter, Happiness"
3755_top-rated_neutral_indie_international,"In the Mood for Love, The Celebration, City of God, The Spirit of the Beehive, A Separation, Pan's Labyrinth, The Mirror, Once, 4 Months, 3 Weeks and 2 Days, The Man Who Sleeps"
3755_top-rated_neutral_temporal_diverse,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, Chinatown, Memento, The Apartment, Pulp Fiction, The Big Lebowski, Heathers, Fargo, Seven, Blazing Saddles"
3755_top-rated_neutral_obscure_theme,"In the Company of Men, The Last Seduction, The House of the Devil, The Reflecting Skin, Sleepaway Camp, The Killing of a Sacred Deer, The Woman Who Ran, The Last Days of Disco, The Devil's Candy, The Big White"
3755_top-rated_gender_age_only_baseline,"Pulp Fiction, The Sixth Sense, Clueless, Fight Club, American History X, The Others, Heathers, Se7en, Requiem for a Dream, Memento"
3755_top-rated_gender_age_only_niche_genre,"In the Company of Men, The Cook, the Thief, His Wife & Her Lover, Blue Velvet, The Last Seduction, Heavenly Creatures, Mysterious Skin, The House That Jack Built, Gummo, The Fountain, Dogtooth"
3755_top-rated_gender_age_only_exclude_popular,"In the Mood for Love, The Last Seduction, The Double Life of Veronique, Happiness, The Reflecting Skin, Rushmore, Blue Velvet, The Celebration, Safe, The Housemaid"
3755_top-rated_gender_age_only_indie_international,"In the Mood for Love, The Lobster, Amélie, Blue Velvet, The Double Life of Veronique, Pan's Labyrinth, A Fantastic Woman, Holy Motors, The Spirit of the Beehive, Run Lola Run"
3755_top-rated_gender_age_only_temporal_diverse,"All That Jazz, Memento, The Grand Budapest Hotel, Clueless, Mulholland Drive, Pulp Fiction, The Sixth Sense, Heathers, Blue Velvet, The Cook, the Thief, His Wife & Her Lover"
3755_top-rated_gender_age_only_obscure_theme,"The Last Seduction, In the Company of Men, Happiness, The King of Comedy, The Reflecting Skin, The House of Mirth, The Sweet Hereafter, The Celebration, The Spirit of the Beehive, The Heart of the Matter"
3755_top-rated_occupation_only_baseline,"Thank You for Smoking, The Big Short, American Psycho, Fight Club, Catch Me If You Can, The Social Network, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, The Wolf of Wall Street, Inception, Se7en"
3755_top-rated_occupation_only_niche_genre,"In the Company of Men, The Housemaid, The Killing of a Sacred Deer, Rubber, The Lobster, Blue Velvet, The Fall, A Ghost Story, The Invitation, Synecdoche, New York"
3755_top-rated_occupation_only_exclude_popular,"In the Company of Men, The Last Seduction, Happiness, The House of the Devil, Buffalo '66, The King of Comedy, The Celebration, Blue Velvet, The Reflecting Skin, The Vanishing"
3755_top-rated_occupation_only_indie_international,"In the Mood for Love, The Celebration, A Separation, The Intouchables, Run Lola Run, Wild Tales, The Hunt, Once, The Diving Bell and the Butterfly, Toni Erdmann"
3755_top-rated_occupation_only_temporal_diverse,"To Kill a Mockingbird, The Apartment, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, The Graduate, Chinatown, Memento, Fight Club, The Player, American Psycho, The Big Lebowski"
3755_top-rated_occupation_only_obscure_theme,"In the Company of Men, The House of the Devil, The Last Seduction, The Reflecting Skin, The Pledge, Bug, The Housemaid, The Celebration, The Last Wave, The Celebration"
3755_top-rated_all_attributes_baseline,"Primal Fear, Gone Girl, American Psycho, The Big Lebowski, Fight Club, Heathers, The House of the Devil, Sixth Sense, Clueless, The Others"
3755_top-rated_all_attributes_niche_genre,"In the Company of Men, The Last Seduction, Happiness, Blue Velvet, The Cook, the Thief, His Wife & Her Lover, American Psycho, The House That Jack Built, Mysterious Skin, Requiem for a Dream, Fight Club"
3755_top-rated_all_attributes_exclude_popular,"In the Company of Men, The Last Seduction, Bound, The House of the Spirits, The Sweet Hereafter, Happiness, The Virgin Suicides, The Reflecting Skin, Safe, The Celebration"
3755_top-rated_all_attributes_indie_international,"In the Mood for Love, Amélie, The Lives of Others, Broken Flowers, Wild Tales, The Hunt, Persepolis, The Celebration, A Fantastic Woman, Toni Erdmann"
3755_top-rated_all_attributes_temporal_diverse,"All That Jazz, Network, Tootsie, The Big Lebowski, Clueless, The House of the Spirits, The Player, Working Girl, Glengarry Glen Ross, The Postman Always Rings Twice"
3755_top-rated_all_attributes_obscure_theme,"In the Company of Men, The Last Seduction, Happiness, The Housemaid, Bound, The Sweet Hereafter, The Reflecting Skin, The Celebration, The House of the Devil, The Killing of a Sacred Deer"
3756_top-rated_neutral_baseline,"Blade Runner, Mad Max: Fury Road, Interstellar, The Matrix, Apocalypse Now, Inception, The Shawshank Redemption, Guardians of the Galaxy, District 9, Ex Machina"
3756_top-rated_neutral_niche_genre,"Brazil, Dark City, Children of Men, Blade Runner, The Fountain, Stalker, Moon, Coherence, The Man Who Fell to Earth, Gattaca"
3756_top-rated_neutral_exclude_popular,"A Clockwork Orange, Brazil, Stalker, Dark City, The Man Who Fell to Earth, Solaris, Children of Men, The Proposition, Locke, The Reflecting Skin"
3756_top-rated_neutral_indie_international,"City of God, Pan's Labyrinth, The Hunt, A Separation, Oldboy, Toni Erdmann, The Intouchables, Memories of Murder, The Diving Bell and the Butterfly, In the Mood for Love"
3756_top-rated_neutral_temporal_diverse,"Blade Runner, 12 Angry Men, Mad Max: Fury Road, Casablanca, The Matrix, Apocalypse Now, The Godfather, 2001: A Space Odyssey, A Clockwork Orange, Metropolis"
3756_top-rated_neutral_obscure_theme,"Moon, The Man from Earth, Dark City, Coherence, The Fountain, Children of Men, A Ghost Story, Predator, Event Horizon, Stalker"
3756_top-rated_gender_age_only_baseline,"Blade Runner, Mad Max: Fury Road, Interstellar, The Matrix, Inception, Guardians of the Galaxy, Jurassic Park, Dune, Star Trek, V for Vendetta"
