custom_id,movies
5001_top-rated_all_attributes_exclude_popular,"The Secret of Kells, The Great Mouse Detective, A Town Called Panic, The Triplets of Belleville, The Cabinet of Dr. Caligari, Fantastic Planet, The Fall, The Adventures of Prince Achmed, The Hand, The Last Circus"
5001_top-rated_all_attributes_indie_international,"Toni Erdmann, Portrait of a Lady on Fire, The Fits, A Fantastic Woman, Frances Ha, The Beach Bum, The Milk of Sorrow, In Between, The Tribe, Céline and Julie Go Boating"
5001_top-rated_all_attributes_temporal_diverse,"Metropolis, Amélie, Singin' in the Rain, Eternal Sunshine of the Spotless Mind, Blade Runner, The Grand Budapest Hotel, Spirited Away, The Artist, WALL·E, City Lights"
5001_top-rated_all_attributes_obscure_theme,"Fritz the Cat, The Secret of Kells, A Scanner Darkly, The Fall, The City of Lost Children, The Adventures of Prince Achmed, Mirrormask, The Thief and the Cobbler, The Congress, The Last Unicorn"
5002_top-rated_neutral_baseline,"The Godfather, The Godfather: Part II, Goodfellas, Scarface, The Irishman, Casino, Once Upon a Time in America, The Untouchables, A Bronx Tale, The Departed"
5002_top-rated_neutral_niche_genre,"The Assassin, A Prophet, The Fall, City of God, The Secret in Their Eyes, The Great Beauty, Oldboy, Pan's Labyrinth, The Handmaiden, Incendies"
5002_top-rated_neutral_exclude_popular,"The Assassination of Jesse James by the Coward Robert Ford, The Last Detail, The Long Good Friday, The Proposition, The Friends of Eddie Coyle, The Killing of a Sacred Deer, The House That Jack Built, The Spirit of the Beehive, The Color of Pomegranates, The Man Who Would Be King"
5002_top-rated_neutral_indie_international,"A Prophet, The Intouchables, City of God, Pan's Labyrinth, Cinema Paradiso, The Secret in Their Eyes, Oldboy, The Hunt, Run Lola Run, The Lives of Others"
5002_top-rated_neutral_temporal_diverse,"The Godfather Part II, Once Upon a Time in America, 12 Angry Men, Casablanca, Schindler's List, The Great Escape, Singin' in the Rain, Chinatown, The Treasure of the Sierra Madre, The Wizard of Oz"
5002_top-rated_neutral_obscure_theme,"The Conversation, The Last Detail, A Touch of Sin, The Vanishing, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, The House That Jack Built, The Proposition, The Killers, The Friends of Eddie Coyle"
5002_top-rated_gender_age_only_baseline,"The Godfather, The Godfather: Part II, Scarface, Goodfellas, The Departed, Casino, The Shawshank Redemption, Heat, Reservoir Dogs, Pulp Fiction"
5002_top-rated_gender_age_only_niche_genre,"The Assassination of Jesse James by the Coward Robert Ford, The Fall, City of God, The Proposition, A Prophet, Battle Royale, Oldboy, Sin City, The Raid: Redemption, Memento"
5002_top-rated_gender_age_only_exclude_popular,"A Prophet, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, The Guard, The Proposition, In Bruges, The Friends of Eddie Coyle, The Proposition, The King of Marvin Gardens, The Last Detail"
5002_top-rated_gender_age_only_indie_international,"A Prophet, City of God, The Secret in Their Eyes, Pan's Labyrinth, The Hunt, Memories of Murder, Oldboy, The Chaser, Let the Right One In, The Orphanage"
5002_top-rated_gender_age_only_temporal_diverse,"Scarface, The Good, the Bad and the Ugly, Heat, Mad Max: Fury Road, The Shawshank Redemption, Back to the Future, The Dark Knight, Pulp Fiction, Inception, Raiders of the Lost Ark"
5002_top-rated_gender_age_only_obscure_theme,"A Prophet, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, City of God, The Drop, The Place Beyond the Pines, In Bruges, Sicario, The Big Heat, Thief"
5002_top-rated_occupation_only_baseline,"Heat, The Italian Job, The Departed, Inside Man, Catch Me If You Can, Ocean's Eleven, The Usual Suspects, Reservoir Dogs, The French Connection, The Town"
5002_top-rated_occupation_only_niche_genre,"The Man Who Fell to Earth, Wings of Desire, Blue Velvet, The Fall, Brazil, Stalker, El Topo, Tetsuo: The Iron Man, Sansho the Bailiff, The Holy Mountain"
5002_top-rated_occupation_only_exclude_popular,"The Conversation, The Last Detail, The Matador, The Wind That Shakes the Barley, The Proposition, The Sweet Hereafter, The Assassin, The Spirit of the Beehive, A Prophet, The Secret in Their Eyes"
5002_top-rated_occupation_only_indie_international,"City of God, The Battle of Algiers, Memories of Murder, The Intouchables, The Secret in Their Eyes, Toni Erdmann, Pan's Labyrinth, The Hunt, A Prophet, Run Lola Run"
5002_top-rated_occupation_only_temporal_diverse,"12 Angry Men, Blade Runner, The Great Escape, Metropolis, Das Boot, The Thing, Apocalypse Now, Lawrence of Arabia, The Bridge on the River Kwai, The Maltese Falcon"
5002_top-rated_occupation_only_obscure_theme,"The Friend, The Assassination of Jesse James by the Coward Robert Ford, A Prophet, The Proposition, The Salt of the Earth, The Place Beyond the Pines, The Proposition, The Last of the Mohicans, The Proposition, The Man Who Knew Too Much"
5002_top-rated_all_attributes_baseline,"The Godfather, The Godfather Part II, Goodfellas, Heat, Scarface, The Departed, The Untouchables, Casino, 12 Angry Men, A Bronx Tale"
5002_top-rated_all_attributes_niche_genre,"The Assassination of Jesse James by the Coward Robert Ford, The Proposition, A Ghost Story, The Man Who Fell to Earth, Blue Velvet, The Fall, The Road Warrior, Pi, Moon, The Fountain"
5002_top-rated_all_attributes_exclude_popular,"The Assassination of Jesse James by the Coward Robert Ford, A Prophet, The Proposition, The Man Who Fell to Earth, The Long Good Friday, The Sweet Hereafter, Memories of Murder, The Proposition, The Last Detail, The Parker Syndrome"
5002_top-rated_all_attributes_indie_international,"City of God, A Prophet, The Intouchables, Oldboy, Pan’s Labyrinth, The Hunt, Memories of Murder, The Secret in Their Eyes, Toni Erdmann, The Chaser"
5002_top-rated_all_attributes_temporal_diverse,"12 Angry Men, Blade Runner, The Shawshank Redemption, Metropolis, The General, Inception, The Italian Job, The Great Escape, Brazil, Mad Max: Fury Road"
5002_top-rated_all_attributes_obscure_theme,"A Prophet, City of God, The Last Seduction, The Proposition, The Secret in Their Eyes, In the Realm of the Senses, The Fall, The Man from Earth, The Straight Story, Blue Velvet"
5003_top-rated_neutral_baseline,"Apollo 11, The Martian, Interstellar, Schindler's List, Braveheart, Saving Private Ryan, The Revenant, Gladiator, Gravity, The Imitation Game"
5003_top-rated_neutral_niche_genre,"Moon, The Fountain, Children of Men, The Man Who Fell to Earth, The Fall, The Road Warrior, Stalker, Solaris, The New World, The Color Out of Space"
5003_top-rated_neutral_exclude_popular,"The Right Stuff, Moon, The Abyss, Children of Men, The Man Who Fell to Earth, Gattaca, Out of Sight, The Iron Giant, The Fountain, The Last Days of Disco"
5003_top-rated_neutral_indie_international,"Wings of Desire, City of God, Pan's Labyrinth, The Hunt, In the Mood for Love, The Lives of Others, Amélie, Come and See, A Separation, The Intouchables"
5003_top-rated_neutral_temporal_diverse,"Lawrence of Arabia, Schindler's List, The Bridge on the River Kwai, 2001: A Space Odyssey, Gone with the Wind, The Great Escape, Ben-Hur, The African Queen, The Right Stuff, Casablanca"
5003_top-rated_neutral_obscure_theme,"The Right Stuff, Moon, The Abyss, The Iron Giant, Dark Star, The Fountain, Contact, Event Horizon, The Last Days on Mars, The Man Who Fell to Earth"
5003_top-rated_gender_age_only_baseline,"Interstellar, The Dark Knight, Inception, Guardians of the Galaxy, Mad Max: Fury Road, The Martian, Avatar, Blade Runner 2049, Edge of Tomorrow, Dunkirk"
5003_top-rated_gender_age_only_niche_genre,"Moon, Children of Men, The Fountain, Dune, Interstellar, Ad Astra, The Aeronauts, Contact, The Man Who Fell to Earth, The Road Warrior"
5003_top-rated_gender_age_only_exclude_popular,"The Fountainhead, The Man Who Would Be King, The Right Stuff, The Killing Fields, The Assassin, A Passage to India, The Last Emperor, The Last Wave, The Mission, The Sweet Hereafter"
5003_top-rated_gender_age_only_indie_international,"City of God, Pan's Labyrinth, Oldboy, The Intouchables, Run Lola Run, Amélie, The Hunt, Bicycle Thieves, A Separation, The Square"
5003_top-rated_gender_age_only_temporal_diverse,"Lawrence of Arabia, Blade Runner, The Godfather, Inception, The Great Escape, Schindler's List, Back to the Future, The Matrix, Saving Private Ryan, Interstellar"
5003_top-rated_gender_age_only_obscure_theme,"The Right Stuff, Moon, Outland, The Abyss, Dark City, The Iron Giant, Stalker, The Fountain, The Man Who Fell to Earth, Event Horizon"
5003_top-rated_occupation_only_baseline,"The Martian, Interstellar, Apollo 11, Contact, The Imitation Game, Hidden Figures, The Prestige, Inception, Blade Runner 2049, The Theory of Everything"
5003_top-rated_occupation_only_niche_genre,"Primer, Moon, The Man Who Fell to Earth, Coherence, Ad Astra, The Fountain, Gattaca, Sunshine, Ex Machina, The Zero Theorem"
5003_top-rated_occupation_only_exclude_popular,"The Man Who Fell to Earth, Moon, Primer, The Fountainhead, Stalker, The Man from Earth, Coherence, The Prestige, Gattaca,  Solaris"
5003_top-rated_occupation_only_indie_international,"The Man Who Would Be King, Paprika, City of God, The Intouchables, Ikiru, The Secret in Their Eyes, Run Lola Run, A Separation, The Diving Bell and the Butterfly, The Wind Rises"
5003_top-rated_occupation_only_temporal_diverse,"2001: A Space Odyssey, Blade Runner, The Great Escape, The Hunt for Red October, Lawrence of Arabia, The Godfather, Close Encounters of the Third Kind, The Andromeda Strain, The Abyss, The Right Stuff"
5003_top-rated_occupation_only_obscure_theme,"Moon, The Man Who Fell to Earth, Locke, The Flight of the Phoenix, The Abyss, Das Boot, The Iron Giant, Sunshine, The Last Days of Disco, Coherence"
5003_top-rated_all_attributes_baseline,"Interstellar, The Martian, Inception, Blade Runner 2049, The Prestige, Guardians of the Galaxy, Mad Max: Fury Road, The Dark Knight, Arrival, Edge of Tomorrow"
5003_top-rated_all_attributes_niche_genre,"Moon, The Man from Earth, Interstellar, Contact, The Fountain, Ad Astra, Sunshine, Gattaca, Primer, The Prestige"
5003_top-rated_all_attributes_exclude_popular,"Moon, The Man from Earth, Coherence, Primer, The Fountain, Upstream Color, Another Earth, Timecrimes, The Fall, The Invitation"
5003_top-rated_all_attributes_indie_international,"City of God, The Intouchables, Pan’s Labyrinth, Oldboy, The Hunt, A Separation, Memories of Murder, The Lives of Others, In the Mood for Love, Run Lola Run"
5003_top-rated_all_attributes_temporal_diverse,"2001: A Space Odyssey, Blade Runner, The Thing, Citizen Kane, Metropolis, The Great Escape, Chinatown, The Day the Earth Stood Still, Back to the Future, The Matrix"
5003_top-rated_all_attributes_obscure_theme,"Moon, The Man Who Fell to Earth, The Iron Giant, Sunshine, Event Horizon, The Fountain, Ad Astra, Coherence, Gravity, The Last Days on Mars"
5004_top-rated_neutral_baseline,"Seven, The Girl with the Dragon Tattoo, Fargo, The Silence of the Lambs, To Kill a Mockingbird, Some Like It Hot, Amélie, The Grand Budapest Hotel, Harold and Maude, Auntie Mame"
5004_top-rated_neutral_niche_genre,"The Cook, the Thief, His Wife & Her Lover, Festen, The Last Wave, The Spirit of the Beehive, The Housemaid, Picnic at Hanging Rock, The Killing of a Sacred Deer, Mysterious Skin, Blue Velvet, The Mirror"
5004_top-rated_neutral_exclude_popular,"The Last Seduction, The House of Mirth, The Heartbreak Kid, The Passenger, The Killing of a Sacred Deer, The Flickering Darkness, The Confession, The Sweet Hereafter, The Spirit of the Beehive, The Housemaid"
5004_top-rated_neutral_indie_international,"The Spirit of the Beehive, Hiroshima Mon Amour, The Double Life of Veronique, Run Lola Run, In the Mood for Love, The Last Days of Disco, Pepe le Moko, A Man and a Woman, Belle de Jour, Paris, Texas"
5004_top-rated_neutral_temporal_diverse,"Double Indemnity, All About Eve, The Apartment, Rebecca, Some Like It Hot, The Goodbye Girl, Harold and Maude, The 39 Steps, The Big Sleep, To Kill a Mockingbird"
5004_top-rated_neutral_obscure_theme,"The Last Seduction, The Reflection of Fear, The Housemaid, The Spirit of the Beehive, The Heart of the Matter, A Woman Under the Influence, The Little Foxes, The Passenger, The Killing of a Sacred Deer, The Celebration"
5004_top-rated_gender_age_only_baseline,"Rebecca, The Others, Gone Girl, To Kill a Mockingbird, Breakfast at Tiffany's, Amélie, The Help, Fargo, Annie Hall, The Grand Budapest Hotel"
5004_top-rated_gender_age_only_niche_genre,"The Cook, the Thief, His Wife & Her Lover, In the Mood for Love, Fitzcarraldo, The Spirit of the Beehive, The Last Wave, The Discreet Charm of the Bourgeoisie, Daughters of the Dust, Holy Motors, The Arbor, The Heart of the World"
5004_top-rated_gender_age_only_exclude_popular,"The Last Seduction, The Reflection of Eve, Hannah and Her Sisters, The House of Mirth, Hiroshima Mon Amour, The Spirit of the Beehive, A Woman Under the Influence, The Heartbreak Kid, A Letter to Three Wives, The Passenger"
5004_top-rated_gender_age_only_indie_international,"In the Mood for Love, The Spirit of the Beehive, Fitzcarraldo, Wings of Desire, The Double Life of Veronique, Woman at War, A Girl Walks Home Alone at Night, The Diving Bell and the Butterfly, Toni Erdmann, The Headless Woman"
5004_top-rated_gender_age_only_temporal_diverse,"Rebecca, The Philadelphia Story, Gilda, All About Eve, Charade, Out of Africa, The Apartment, Some Like It Hot, To Kill a Mockingbird, The Woman in the Window"
5004_top-rated_gender_age_only_obscure_theme,"The Last Seduction, The Reflection of Blood, The Housemaid, The Crying Game, The Heart of the Matter, In the Mood for Love, The Night of the Hunter, The Passenger, The Long Goodbye, The Killing of a Sacred Deer"
5004_top-rated_occupation_only_baseline,"To Kill a Mockingbird, 12 Angry Men, The Great Dictator, 12 Angry Men, The Philadelphia Story, Fargo, The Grand Budapest Hotel, Amélie, Birdman, The Truman Show"
5004_top-rated_occupation_only_niche_genre,"The Spirit of the Beehive, The Last Wave, Picnic at Hanging Rock, Come and See, The Last Detail, The Killing of a Sacred Deer, The Night of the Hunter, The Spirit of the Beehive, The Assassination of Jesse James by the Coward Robert Ford, The Killing of a Sacred Deer"
5004_top-rated_occupation_only_exclude_popular,"Fitzcarraldo, The Last Wave, The Cook, the Thief, His Wife & Her Lover, Hiroshima Mon Amour, The Spirit of the Beehive, Picnic at Hanging Rock, The Mother and the Whore, A Touch of Sin, The Assassin, L'Avventura"
5004_top-rated_occupation_only_indie_international,"The Spirit of the Beehive, A Man Escaped, The Double Life of Véronique, In the Mood for Love, Festen, Pedro Almodóvar's Talk to Her, The Celebration, My Dinner with Andre, Wings of Desire, The Spirit of the Beehive"
5004_top-rated_occupation_only_temporal_diverse,"12 Angry Men, To Kill a Mockingbird, All About Eve, Rear Window, The Philadelphia Story, Annie Hall, The Grand Budapest Hotel, The Best Years of Our Lives, The Night of the Hunter, Fargo"
5004_top-rated_occupation_only_obscure_theme,"The Last Seduction, The Reflecting Skin, The Heart Is a Lonely Hunter, The House of Mirth, The King of Comedy, The Passenger, The Killing of a Sacred Deer, Husbands and Wives, The Last Wave, A Summer's Tale"
5004_top-rated_all_attributes_baseline,"Rebecca, The Philadelphia Story, All About Eve, Fargo, The Queen of Versailles, Lost in Translation, Amélie, The Grand Budapest Hotel, The Favourite, Her"
5004_top-rated_all_attributes_niche_genre,"The Killing of Sister George, Festen, The Housemaid, The Cook, the Thief, His Wife & Her Lover, The Last Mistress, In the Mood for Love, Daughters of the Dust, The Spirit of the Beehive, The Heart is a Lonely Hunter, The Color of Pomegranates"
5004_top-rated_all_attributes_exclude_popular,"The Last Seduction, The House of Mirth, The Sweet Hereafter, The Reflection of You, The Long Day Closes, The Pawnbroker, The Passenger, The Heart of the Matter, The Killing of a Sacred Deer, The Spirit of the Beehive"
5004_top-rated_all_attributes_indie_international,"Picnic at Hanging Rock, The Spirit of the Beehive, Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelles, The Double Life of Véronique, In the Mood for Love, A Separation, Wings of Desire, The Last Wave, The Headless Woman, The Umbrellas of Cherbourg"
5004_top-rated_all_attributes_temporal_diverse,"All About Eve, Rebecca, The Philadelphia Story, Network, The Big Sleep, To Kill a Mockingbird, The Apartment, Annie Hall, Fargo, The Queen of Versailles"
5004_top-rated_all_attributes_obscure_theme,"The Last Seduction, The Reflecting Skin, Hannah and Her Sisters, The Killing of a Sacred Deer, The Housemaid, The Heartbreak Kid, In the Mood for Love, The Last Wave, A Woman Under the Influence, The Spirit of the Beehive"
5005_top-rated_neutral_baseline,"Schindler's List, The Green Mile, 12 Angry Men, Fight Club, Good Will Hunting, Forrest Gump, The Godfather, The Pianist, A Beautiful Mind, The King's Speech"
5005_top-rated_neutral_niche_genre,"The Spirit of the Beehive, Wings of Desire, The Celebration, A Man Escaped, The Last Detail, Kes, The Reflecting Skin, The Killing of a Sacred Deer, The Last Wave, The Assassin"
5005_top-rated_neutral_exclude_popular,"The Seventh Seal, Wild Strawberries, The Spirit of the Beehive, Days of Heaven, Picnic at Hanging Rock, The Last Detail, Memento, The Heart is a Lonely Hunter, In the Mood for Love, The Browning Version"
5005_top-rated_neutral_indie_international,"A Separation, The Hunt, Pan's Labyrinth, The Spirit of the Beehive, The Diving Bell and the Butterfly, Goodbye, Lenin!, Tokyo Story, The Kid With a Bike, In the Mood for Love, The Wind Rises"
5005_top-rated_neutral_temporal_diverse,"12 Angry Men, Citizen Kane, Casablanca, Schindler's List, The Great Dictator, Amadeus, The Godfather, 12 Angry Men, Lawrence of Arabia, Giant"
5005_top-rated_neutral_obscure_theme,"The Sweet Hereafter, The Fireman's Ball, The Reflection of Fear, A Prophet, The Last Wave, The Killing of a Sacred Deer, The Spirit of the Beehive, The Housemaid, The Great Happiness Space, The Assassin"
5005_top-rated_gender_age_only_baseline,"The Godfather, 12 Angry Men, Schindler's List, The Green Mile, The Pianist, A Few Good Men, Good Will Hunting, The Deer Hunter, Mystic River, The King's Speech"
5005_top-rated_gender_age_only_niche_genre,"The Spirit of the Beehive, Stalker, Fitzcarraldo, Come and See, The Killing of a Sacred Deer, The Double Life of Veronique, The Man Who Fell to Earth, Dogtooth, Holy Motors, The Assassin"
5005_top-rated_gender_age_only_exclude_popular,"The Sweet Hereafter, A Short Film About Love, Picnic at Hanging Rock, The Spirit of the Beehive, The Last Picture Show, Stalker, The Killing of a Sacred Deer, The Man Who Shot Liberty Valance, Country, The Passenger"
5005_top-rated_gender_age_only_indie_international,"A Separation, The Double Life of Véronique, Pan's Labyrinth, In the Mood for Love, The Spirit of the Beehive, The Hunt, Run Lola Run, Stalker, The Great Beauty, Wild Strawberries"
5005_top-rated_gender_age_only_temporal_diverse,"12 Angry Men, The Godfather, Schindler's List, The Graduate, Cinema Paradiso, The Seventh Seal, Amadeus, The Bicycle Thief, Double Indemnity, The Apartment"
5005_top-rated_gender_age_only_obscure_theme,"Dead Man Walking, The Sweet Hereafter, A Place in the Sun, The Last Picture Show, The Man Who Shot Liberty Valance, The Heart Is a Lonely Hunter, The Painted Bird, Come and See, The River's Edge, The Straight Story"
5005_top-rated_occupation_only_baseline,"Forrest Gump, The Green Mile, Schindler's List, 12 Angry Men, The Godfather, Fight Club, The Pianist, Good Will Hunting, A Beautiful Mind, The King's Speech"
5005_top-rated_occupation_only_niche_genre,"The Great Beauty, A Ghost Story, The Fall, The Hunt for the Wilderpeople, Incendies, The Wind Rises, The Secret in Their Eyes, In the Mood for Love, The Diving Bell and the Butterfly, The Last Black Man in San Francisco"
5005_top-rated_occupation_only_exclude_popular,"Days of Heaven, The Spirit of the Beehive, The Last Detail, Picnic at Hanging Rock, The Heart Is a Lonely Hunter, Sweet Hereafter, The Passenger, The Razor's Edge, The Exterminating Angel, The Woman Who Left"
5005_top-rated_occupation_only_indie_international,"A Separation, Memories of Murder, The Hunt, In the Mood for Love, The Spirit of the Beehive, Pan's Labyrinth, The Mirror, Climates, Poetry, Wild Strawberries"
5005_top-rated_occupation_only_temporal_diverse,"12 Angry Men, The Grapes of Wrath, Double Indemnity, The Best Years of Our Lives, The Third Man, Sunset Boulevard, On the Waterfront, All the President's Men, The Godfather, Cinema Paradiso"
5005_top-rated_occupation_only_obscure_theme,"The Sweet Hereafter, A Place in the Sun, The Last Detail, Paper Moon, The Heart Is a Lonely Hunter, River's Edge, The Painted Bird, The Killing of a Sacred Deer, The Last Wave, The Straight Story"
5005_top-rated_all_attributes_baseline,"The Godfather, Schindler's List, Fight Club, The Green Mile, Forrest Gump, 12 Angry Men, The Pursuit of Happyness, Good Will Hunting, The King's Speech, A Beautiful Mind"
5005_top-rated_all_attributes_niche_genre,"The Fall, Mystery Train, The Proposition, The Assassin, A Ghost Story, The Last Detail, The Painted Bird, The Wind Rises, The Man Who Fell to Earth, The Proposition"
5005_top-rated_all_attributes_exclude_popular,"The Seventh Seal, Stalker, The Spirit of the Beehive, Paris, Texas, Hiroshima Mon Amour, The Killing of a Sacred Deer, The Ace in the Hole, The Celebration, The Last Detail, The Housemaid"
5005_top-rated_all_attributes_indie_international,"A Separation, The Hunt, The Intouchables, City of God, Pan's Labyrinth, In the Mood for Love, Cinema Paradiso, The Lives of Others, Toni Erdmann, Wild Tales"
5005_top-rated_all_attributes_temporal_diverse,"12 Angry Men, Lawrence of Arabia, Schindler's List, The Great Escape, The Godfather, Citizens Kane, Double Indemnity, The Searchers, Chinatown, Memento"
5005_top-rated_all_attributes_obscure_theme,"The Heart of the Dragon, The Last Detail, The Fire Within, The Killing of a Sacred Deer, The Sweet Hereafter, The Straight Story, The Man Who Loved Cat Dancing, The Night of the Hunter, The Passenger, The King of Marvin Gardens"
5006_top-rated_neutral_baseline,"Notorious, Casablanca, Out of the Past, The Third Man, Gaslight, Gilda, The Big Sleep, King Kong, Ben-Hur, Double Indemnity"
5006_top-rated_neutral_niche_genre,"Night of the Hunter, Blue Velvet, The Third Man, In the Mood for Love, M, The Night of the Hunter, The Last Wave, Fallen Angels, The Spirit of the Beehive, Peeping Tom"
5006_top-rated_neutral_exclude_popular,"Laura, Night of the Hunter, The Third Man, The Night of the Hunter, Vertigo, The Lady Vanishes, Gilda, Black Angel, The Big Sleep, Out of the Past"
5006_top-rated_neutral_indie_international,"In the Mood for Love, The Handmaiden, A Touch of Sin, The Secret in Their Eyes, Blue Velvet, Woman on the Verge of a Nervous Breakdown, Revanche, The Spirit of the Beehive, Toni Erdmann, The Double Life of Véronique"
5006_top-rated_neutral_temporal_diverse,"Double Indemnity, Casablanca, Chinatown, The Third Man, Gone with the Wind, Vertigo, Lawrence of Arabia, The Bridge on the River Kwai, North by Northwest, The Night of the Hunter"
5006_top-rated_neutral_obscure_theme,"Night of the Hunter, The Night of the Following Day, The Big Sleep, They Live by Night, The Woman in the Window, The Narrow Margin, The Killers, The Phenix City Story, The Asphalt Jungle, D.O.A."
5006_top-rated_gender_age_only_baseline,"Vertigo, Inception, Casablanca, The Third Man, Blade Runner, The Godfather, Chinatown, Pulp Fiction, The Big Sleep, Apocalypse Now"
5006_top-rated_gender_age_only_niche_genre,"Night of the Hunter, The Third Man, In the Mood for Love, Memento, Stalker, Blue Velvet, The Assassination of Jesse James by the Coward Robert Ford, The Double Life of Veronique, Picnic at Hanging Rock, The Spirit of the Beehive"
5006_top-rated_gender_age_only_exclude_popular,"Night of the Hunter, In a Lonely Place, The Third Man, My Favorite Wife, The Night of the Hunter, Le Samouraï, The Asphalt Jungle, The Big Sleep, Detour, The Killers"
5006_top-rated_gender_age_only_indie_international,"In the Mood for Love, Pan's Labyrinth, The Handmaiden, City of God, Oldboy, The Secret in Their Eyes, Let the Right One In, Come and See, The Lives of Others, Portrait of a Lady on Fire"
5006_top-rated_gender_age_only_temporal_diverse,"Casablanca, Chinatown, The Third Man, Blade Runner, The Night of the Hunter, Vertigo, Double Indemnity, Oldboy, Inception, The Princess Bride"
5006_top-rated_gender_age_only_obscure_theme,"Night of the Hunter, The Big Sleep, Out of the Past, The Lady from Shanghai, The 39 Steps, The Third Man, The Asphalt Jungle, Blue Velvet, The Killers, The Spiral Staircase"
