custom_id,movies
2004_top-rated_neutral_obscure_theme,"The Last Starfighter, The Iron Giant, Earthquake Bird, The Adventures of Buckaroo Bonderant and the Forbidden Planet, Explorers, The Signal, Time Bandits, The Fall, Safety Not Guaranteed, The Visitor"
2004_top-rated_gender_age_only_baseline,"Ghostbusters, Indiana Jones and the Raiders of the Lost Ark, The Goonies, Big Trouble in Little China, The Princess Bride, E.T. the Extra-Terrestrial, Planes, Trains & Automobiles, National Treasure, The Mummy, Honey, I Shrunk the Kids"
2004_top-rated_gender_age_only_niche_genre,"The Fall, Safety Not Guaranteed, The Adventures of Baron Munchausen, Brazil, Big Trouble in Little China, The Iron Giant, Stardust, Moon, The City of Lost Children, Time Bandits"
2004_top-rated_gender_age_only_exclude_popular,"The Last Starfighter, Hunt for Red October, Time Bandits, The Iron Giant, Brazil, The Man Who Fell to Earth, The Adventures of Buckaroo Boo Byrnes, Dark City, The Void, Stalker"
2004_top-rated_gender_age_only_indie_international,"Amélie, City of God, Little Miss Sunshine, The Intouchables, Pan's Labyrinth, The Fall, In the Mood for Love, The Hunt, Once, Wild Tales"
2004_top-rated_gender_age_only_temporal_diverse,"It’s a Wonderful Life, Casablanca, The Godfather, Blade Runner, Indiana Jones and the Raiders of the Lost Ark, The Breakfast Club, Ghostbusters, The Terminator, The Great Escape, The Princess Bride"
2004_top-rated_gender_age_only_obscure_theme,"The Last Starfighter, Time Bandits, Explorers, The Iron Giant, The Adventures of Buckaroo B. Benson, Big Trouble in Little China, The Secret of Roan Inish, The City of Lost Children, The Forbidden Planet, They Live"
2004_top-rated_occupation_only_baseline,"Ghostbusters, Indiana Jones and the Raiders of the Lost Ark, The Goonies, E.T. the Extra-Terrestrial, Ferris Bueller's Day Off, The Princess Bride, Big, Stand by Me, Night at the Museum, The Sandlot"
2004_top-rated_occupation_only_niche_genre,"The Fall, Moon, The Man Who Fell to Earth, Big Fish, Stalker, Brazil, The Adventures of Baron Munchausen, The Fountain, Eternal Sunshine of the Spotless Mind, Pan's Labyrinth"
2004_top-rated_occupation_only_exclude_popular,"The Last Detail, Happiness, The Iron Giant, The Station Agent, Heavenly Creatures, The Fall, In the Mood for Love, The Straight Story, The Celebration, The Man Who Fell to Earth"
2004_top-rated_occupation_only_indie_international,"Amélie, The Intouchables, Once, The Lunchbox, City of God, Pan's Labyrinth, The Hunt, In the Mood for Love, A Separation, Boyhood"
2004_top-rated_occupation_only_temporal_diverse,"It's a Wonderful Life, The Godfather, Casablanca, Pulp Fiction, The Shawshank Redemption, Singin' in the Rain, 2001: A Space Odyssey, The Breakfast Club, Indiana Jones and the Raiders of the Lost Ark, Some Like It Hot"
2004_top-rated_occupation_only_obscure_theme,"Safety Not Guaranteed, The Iron Giant, Hunt for the Wilderpeople, Moon, Big Trouble in Little China, The Fall, The Adventures of Buckaroo B. Benson, The Secret of Kells, Stardust, The Mysterious Geographic Explorations of Jasper Morello"
2004_top-rated_all_attributes_baseline,"Ghostbusters, Indiana Jones and the Raiders of the Lost Ark, The Goonies, Ferris Bueller's Day Off, Big Trouble in Little China, The Princess Bride, Stand by Me, Planes, Trains & Automobiles, The Breakfast Club, Beetlejuice"
2004_top-rated_all_attributes_niche_genre,"Brazil, Stalker, The Fall, Moon, The Holy Mountain, Paprika, Eternal Sunshine of the Spotless Mind, The City of Lost Children, Dark City, Being John Malkovich"
2004_top-rated_all_attributes_exclude_popular,"The Last Starfighter, Explorers, Brazil, Harold and Maude, The Iron Giant, Moon, The Man Who Fell to Earth, Starman, The Fall, Dark City"
2004_top-rated_all_attributes_indie_international,"The Fall, City of God, Amélie, Pan’s Labyrinth, The Handmaiden, In the Mood for Love, The Intouchables, Wild Strawberries, Paprika, The Secret in Their Eyes"
2004_top-rated_all_attributes_temporal_diverse,"It's a Wonderful Life, The Great Escape, Ghostbusters, The Breakfast Club, Indiana Jones and the Raiders of the Lost Ark, The Godfather, Young Frankenstein, The Rocketeer, The Last Starfighter, Planes, Trains and Automobiles"
2004_top-rated_all_attributes_obscure_theme,"The Last Starfighter, Starman, Explorers, The Iron Giant, Big Trouble in Little China, Time Bandits, The Adventures of Buckaroo B. Benson, The Hidden, Galaxy of Terror, The Philadelphia Experiment"
2005_top-rated_neutral_baseline,"The Empire Strikes Back, Blade Runner, Fight Club, Eternal Sunshine of the Spotless Mind, The Shawshank Redemption, Pulp Fiction, Inception, The Truman Show, The Grand Budapest Hotel, No Country for Old Men"
2005_top-rated_neutral_niche_genre,"Eraserhead, The Holy Mountain, Stalker, Synecdoche, New York, Brazil, Toni Erdmann, The Fall, Dogtooth, Holy Motors, The Cook, the Thief, His Wife & Her Lover"
2005_top-rated_neutral_exclude_popular,"The Fall, The Last Wave, Stalker, The Spirit of the Beehive, The Great Beauty, In the Mood for Love, The Double Life of Veronique, Toni Erdmann, The Quay Brothers' Visuals, The Celebration"
2005_top-rated_neutral_indie_international,"The Spirit of the Beehive, In the Mood for Love, City of God, Let the Right One In, The Fall, Pan's Labyrinth, Toni Erdmann, The Double Life of Véronique, A Separation, The Holy Mountain"
2005_top-rated_neutral_temporal_diverse,"2001: A Space Odyssey, Casablanca, The Shawshank Redemption, Blade Runner, Pulp Fiction, The Grand Budapest Hotel, Metropolis, Amélie, The Matrix, Eternal Sunshine of the Spotless Mind"
2005_top-rated_neutral_obscure_theme,"The Fall, The Last Days of Disco, Dark City, Brazil, The Fountain, Happiness, The Holy Mountain, A Ghost Story, The Man Who Fell to Earth, The Congress"
2005_top-rated_gender_age_only_baseline,"The Matrix, Inception, Fight Club, Blade Runner, The Prestige, Eternal Sunshine of the Spotless Mind, Pulp Fiction, Interstellar, Mad Max: Fury Road, Donnie Darko"
2005_top-rated_gender_age_only_niche_genre,"Eternal Sunshine of the Spotless Mind, The Fountain, Donnie Darko, Brazil, Synecdoche, New York, The Holy Mountain, Stalker, Mulholland Drive, Pi, The Fall"
2005_top-rated_gender_age_only_exclude_popular,"The Fall, Stalker, The Fountain, Eternal Sunshine of the Spotless Mind, Synecdoche, New York, The Holy Mountain, Brazil, The Assassin, Memento, The Quay Brothers' Films"
2005_top-rated_gender_age_only_indie_international,"The Fall, City of God, Moon, The Handmaiden, Paprika, Oldboy, The Secret in Their Eyes, In the Mood for Love, Wild Tales, Toni Erdmann"
2005_top-rated_gender_age_only_temporal_diverse,"Blade Runner, The Godfather, Pulp Fiction, The Matrix, Fight Club, Inception, The Empire Strikes Back, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, Oldboy, The Grand Budapest Hotel"
2005_top-rated_gender_age_only_obscure_theme,"The Fall, The Fountain, Cloud Atlas, The Man Who Fell to Earth, Brazil, The Congress, The City of Lost Children, Happiness, Synecdoche, New York, A Ghost Story"
2005_top-rated_occupation_only_baseline,"The Empire Strikes Back, Pulp Fiction, Eternal Sunshine of the Spotless Mind, Fight Club, The Matrix, Donnie Darko, In the Mood for Love, The Grand Budapest Hotel, No Country for Old Men, Fight Club"
2005_top-rated_occupation_only_niche_genre,"Eternal Sunshine of the Spotless Mind, Brazil, Donnie Darko, Synecdoche, New York, The Fountain, Mulholland Drive, Holy Motors, The Lobster, Adaptation, The Holy Mountain"
2005_top-rated_occupation_only_exclude_popular,"The Double Life of Veronique, In the Mood for Love, The Holy Mountain, Holy Motors, The Man Who Fell to Earth, The Holy Girl, Synecdoche, New York, The Spirit of the Beehive, Wings of Desire, The Last Days of Disco"
2005_top-rated_occupation_only_indie_international,"The Spirit of the Beehive, City of God, In the Mood for Love, The Double Life of Veronique, Pan’s Labyrinth, Toni Erdmann, A Separation, The Fits, Wild Strawberries, The Lobster"
2005_top-rated_occupation_only_temporal_diverse,"Blade Runner, The Graduate, 2001: A Space Odyssey, The Breakfast Club, Memento, The Matrix, Pulp Fiction, Eternal Sunshine of the Spotless Mind, Fight Club, The Grand Budapest Hotel"
2005_top-rated_occupation_only_obscure_theme,"Brazil, The Fall, The Adventures of Buckaroo Bonderant, Dark City, The Fountain, Moon, The Holy Mountain, Heavenly Creatures, The Holy Girl, A Ghost Story"
2005_top-rated_all_attributes_baseline,"Inception, The Matrix, Fight Club, Blade Runner, Eternal Sunshine of the Spotless Mind, The Prestige, Pulp Fiction, Donnie Darko, The Grand Budapest Hotel, Memento"
2005_top-rated_all_attributes_niche_genre,"Brazil, Eternal Sunshine of the Spotless Mind, Donnie Darko, The Fountain, Pan's Labyrinth, Synecdoche, New York, The Fall, Her, The Lobster, Adaptation"
2005_top-rated_all_attributes_exclude_popular,"Brazil, Stalker, The Fall, Eternal Sunshine of the Spotless Mind, The Double Life of Veronique, The Holy Mountain, The Cook, the Thief, His Wife & Her Lover, Happiness, Synecdoche, New York, A Ghost Story"
2005_top-rated_all_attributes_indie_international,"Moonlight, The Handmaiden, City of God, Pan's Labyrinth, The Fall, Eternal Sunshine of the Spotless Mind, Oldboy, The Great Beauty, Brick, Once"
2005_top-rated_all_attributes_temporal_diverse,"Blade Runner, The Grand Budapest Hotel, Fight Club, The Shawshank Redemption, Inception, The Matrix, Pulp Fiction, Monty Python and the Holy Grail, Eternal Sunshine of the Spotless Mind, Pan's Labyrinth"
2005_top-rated_all_attributes_obscure_theme,"The Fall, Dark City, Cloud Atlas, The Fountain, Brazil, The Man Who Fell to Earth, Donnie Darko, The Thief of Bagdad, The City of Lost Children, A Ghost Story"
2006_top-rated_neutral_baseline,"For a Few Dollars More, Once Upon a Time in the West, High Noon, The Good, the Bad and the Ugly, Singin' in the Rain, Meet Me in St. Louis, The Sound of Music, Mary Poppins, The Magnificent Seven, Stagecoach"
2006_top-rated_neutral_niche_genre,"The Great Silence, The Proposition, The Big Gundown, The Good, the Bad and the Ugly, Once Upon a Time in the West, The Spirit of the Beehive, The Night of the Hunter, The Fall, Pan's Labyrinth, The Secret of Kells"
2006_top-rated_neutral_exclude_popular,"The Ox-Bow Incident, The Big Country, The Petrified Forest, The Killers, The Lady Vanishes, The Red House, The Night of the Hunter, The Seventh Seal, The Spirit of the Beehive, The Heiress"
2006_top-rated_neutral_indie_international,"The Spirit of the Beehive, The Great Silence, Au Revoir les Enfants, Pan's Labyrinth, The Assassin, City of God, The Quay Brothers' Institute Benjamenta, The Celebration, In the Realm of the Senses, Elena"
2006_top-rated_neutral_temporal_diverse,"High Noon, Singin' in the Rain, Stagecoach, The Good, the Bad and the Ugly, Some Like It Hot, Casablanca, The General, The Magnificent Seven, North by Northwest, The Princess Bride"
