custom_id,movies
1001_top-rated_all_attributes_temporal_diverse,"Trainspotting, Fight Club, Rebel Without a Cause, A Clockwork Orange, The Graduate, Pink Flamingos, Eternal Sunshine of the Spotless Mind, The Basketball Diaries, American History X, Requiem for a Dream"
1001_top-rated_all_attributes_obscure_theme,"Pi, The Fall, Gummo, Mysterious Skin, The Diary of a Teenage Girl, Enter the Void, The Holy Mountain, A Ghost Story, Happiness, The Machinist"
1002_top-rated_neutral_baseline,"Forrest Gump, The Shawshank Redemption, A Beautiful Mind, Goodfellas, The Social Network, The King's Speech, The Departed, Schindler's List, 12 Angry Men, Birdman"
1002_top-rated_neutral_niche_genre,"The Fall, Memento, Blue Velvet, The Assassination of Jesse James by the Coward Robert Ford, Eternal Sunshine of the Spotless Mind, Synecdoche, New York, The Machinist, Lost in Translation, Pi, The Holy Mountain"
1002_top-rated_neutral_exclude_popular,"The Last Detail, Humboldt County, A Ghost Story, The Celebration, The Station Agent, In the Mood for Love, The Sweet Hereafter, Pierrot le Fou, The Assassination of Jesse James by the Coward Robert Ford, My Dinner with Andre"
1002_top-rated_neutral_indie_international,"In the Mood for Love, The Diving Bell and the Butterfly, Amélie, City of God, The Hunt, Once, A Separation, Blue Valentine, The Intouchables, Pan's Labyrinth"
1002_top-rated_neutral_temporal_diverse,"12 Angry Men, Schindler's List, The Apartment, Chinatown, The Shawshank Redemption, Amadeus, Lawrence of Arabia, Goodfellas, Memento, The Social Network"
1002_top-rated_neutral_obscure_theme,"The Sweet Hereafter, The Last Wave, Fort Apache, The Bronx, A Ghost Story, The Reflection of Fear, The Changeling, The Assassination of Jesse James by the Coward Robert Ford, The Killing of a Sacred Deer, The Man Who Fell to Earth, The House That Jack Built"
1002_top-rated_gender_age_only_baseline,"The Shawshank Redemption, Goodfellas, Forrest Gump, The Departed, 12 Angry Men, A Few Good Men, The Prestige, The Silence of the Lambs, Fight Club, The Social Network"
1002_top-rated_gender_age_only_niche_genre,"The Great Beauty, Blue Velvet, A Ghost Story, The Assassination of Jesse James by the Coward Robert Ford, Synecdoche, New York, The House That Jack Built, The Master, Paterson, Under the Silver Lake, A Serious Man"
1002_top-rated_gender_age_only_exclude_popular,"The Last Detail, A Personal Journey with Martin Scorsese Through American Movies, The Killing of a Chinese Bookie, The King of Comedy, Husbands and Wives, The American Friend, The King of Marvin Gardens, The Panic in Needle Park, The Sweet Hereafter, The Long Goodbye"
1002_top-rated_gender_age_only_indie_international,"Once, In the Mood for Love, The Diving Bell and the Butterfly, Amélie, A Separation, The Hunt, City of God, The Secret in Their Eyes, Waltz with Bashir, Son of Saul"
1002_top-rated_gender_age_only_temporal_diverse,"12 Angry Men, The Departed, Chinatown, The Big Lebowski, Taxi Driver, Goodfellas, The Shawshank Redemption, The Graduate, Se7en, American Beauty"
1002_top-rated_gender_age_only_obscure_theme,"The Assassination of Jesse James by the Coward Robert Ford, A Prophet, The Sweet Hereafter, The Proposition, A Most Violent Year, The Rover, In the Mood for Love, The Proposition, Out of Sight, The Last Seduction"
1002_top-rated_occupation_only_baseline,"12 Angry Men, To Kill a Mockingbird, A Few Good Men, The Verdict, The Lincoln Lawyer, Philadelphia, The Insider, Michael Clayton, The Social Network, Spotlight"
1002_top-rated_occupation_only_niche_genre,"A Few Good Men, 12 Angry Men, The Insider, Michael Clayton, The Verdict, The Lincoln Lawyer, Michael Collins, The Devil's Advocate, The Firm, Primal Fear"
1002_top-rated_occupation_only_exclude_popular,"A Serious Man, The Verdict, Michael Clayton, The Sweet Hereafter, The Killing of a Sacred Deer, In the Name of the Father, The Celebration, The Last Detail, Miller's Crossing, The Proposition"
1002_top-rated_occupation_only_indie_international,"A Separation, The Hunt, In the Mood for Love, The Secret in Their Eyes, Shoplifters, The Intouchables, Wild Tales, Once, The Lives of Others, Toni Erdmann"
1002_top-rated_occupation_only_temporal_diverse,"12 Angry Men, To Kill a Mockingbird, The Verdict, A Few Good Men, The Paper Chase, The Social Network, The Insider, Michael Clayton, The Lincoln Lawyer, Erin Brockovich"
1002_top-rated_occupation_only_obscure_theme,"A Serious Man, The Sweet Hereafter, Michael Clayton, The Last Detail, The King of Marvin Gardens, The Celebration, The Source, The Assassin, In the Loop, The Vanishing"
1002_top-rated_all_attributes_baseline,"The Shawshank Redemption, No Country for Old Men, The Departed, 12 Angry Men, The Social Network, A Few Good Men, The Insider, Fight Club, American History X, The Big Short"
1002_top-rated_all_attributes_niche_genre,"A Prophet, The Assassination of Jesse James by the Coward Robert Ford, The Insider, Michael Clayton, Dogtooth, The Square, A Ghost Story, Blue Velvet, The Spirit of the Beehive, Hiroshima Mon Amour"
1002_top-rated_all_attributes_exclude_popular,"A Most Violent Year, The Sweet Hereafter, Michael Clayton, The Insider, Marathon Man, The Squid and the Whale, Lost in America, The King of Marvin Gardens, The Last Detail, Prime Cut"
1002_top-rated_all_attributes_indie_international,"A Prophet, The Hunt, In the Mood for Love, The Secret in Their Eyes, City of God, Once Were Warriors, The Intouchables, The Diving Bell and the Butterfly, Wild Tales, Toni Erdmann"
1002_top-rated_all_attributes_temporal_diverse,"12 Angry Men, The Verdict, Chinatown, To Kill a Mockingbird, The Departed, A Few Good Men, The Insider, The Big Sleep, All the President's Men, The Social Network"
1002_top-rated_all_attributes_obscure_theme,"A Simple Plan, The Last Seduction, The Proposition, Miller's Crossing, The Sweet Hereafter, The Machinist, The Verdict, The Ice Storm, Lucky Number Slevin, The King of Marvin Gardens"
1003_top-rated_neutral_baseline,"Star Wars: A New Hope, Raiders of the Lost Ark, The Godfather, Schindler's List, The Great Escape, The Silence of the Lambs, Casablanca, The Bridge on the River Kwai, The Pink Panther, Saving Private Ryan"
1003_top-rated_neutral_niche_genre,"Brazil, The Fall, Stalker, Pan's Labyrinth, The Fountain, City of God, The Great Beauty, The Spirit of the Beehive, Wings of Desire, The Last Wave"
1003_top-rated_neutral_exclude_popular,"The Night of the Hunter, The Keep, The Killing Fields, The Spirit of the Beehive, A Personal Journey with Martin Scorsese through American Movies, The Last Wave, The Great Silence, The Assassination of Jesse James by the Coward Robert Ford, The Quay Brothers' Filmography, The Man Who Would Be King"
1003_top-rated_neutral_indie_international,"City of God, Pan's Labyrinth, The Secret in Their Eyes, A Separation, In the Mood for Love, Memories of Murder, The Hunt, Come and See, The Lives of Others, Capernaum"
1003_top-rated_neutral_temporal_diverse,"Casablanca, Lawrence of Arabia, The Godfather, 12 Angry Men, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, Gone with the Wind, The Great Dictator, Ben-Hur, The Bridge on the River Kwai, The African Queen"
1003_top-rated_neutral_obscure_theme,"The Fall, Dark City, The Last Crusade, A Silent Voice, City of God, The Secret in Their Eyes, The Proposition, Pan's Labyrinth, The Straight Story, Toni Erdmann"
1003_top-rated_gender_age_only_baseline,"Star Wars: A New Hope, Indiana Jones and the Raiders of the Lost Ark, The Dark Knight, Inception, Guardians of the Galaxy, The Great Escape, Pulp Fiction, The Shawshank Redemption, Saving Private Ryan, Monty Python and the Holy Grail"
1003_top-rated_gender_age_only_niche_genre,"Stalker, The Fall, Pan's Labyrinth, The Last of the Mohicans, City of God, Oldboy, The Hunt for Red October, The Mission, Come and See, Memento"
1003_top-rated_gender_age_only_exclude_popular,"Dark City, The Last Wave, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, The Man Who Would Be King, The Spirit of the Beehive, Come and See, The Wind Rises, The Painted Veil, A Touch of Sin"
1003_top-rated_gender_age_only_indie_international,"City of God, Pan's Labyrinth, The Lives of Others, Oldboy, The Intouchables, Amélie, Run Lola Run, The Hunt, Let the Right One In, A Separation"
1003_top-rated_gender_age_only_temporal_diverse,"Mad Max: Fury Road, Inception, The Godfather, Pulp Fiction, Blade Runner, The Dark Knight, Seven Samurai, The Great Escape, Gladiator, Bridge on the River Kwai"
1003_top-rated_gender_age_only_obscure_theme,"The Iron Giant, Moon, The Fall, Dark City, The Man Who Fell to Earth, The Proposition, Children of Men, The Last Samurai, The Secret of Kells, The Navigator: A Medieval Odyssey"
1003_top-rated_occupation_only_baseline,"Blade Runner, The Grand Budapest Hotel, Inception, The Shawshank Redemption, Amélie, The Godfather, Pan's Labyrinth, Casablanca, The Dark Knight, The Artist"
1003_top-rated_occupation_only_niche_genre,"The Fall, Pan's Labyrinth, Dark City, The City of Lost Children, The Handmaiden, Ladri di biciclette (Bicycle Thieves), The Killing of a Sacred Deer, The Last Wave, The Spirit of the Beehive, Memento"
1003_top-rated_occupation_only_exclude_popular,"The Spirit of the Beehive, The Color of Pomegranates, Come and See, A Man Escaped, The Spirit of the Beehive, The House is Black, The Ascent, The Passion of Joan of Arc, The Great Silence, Wings of Desire"
1003_top-rated_occupation_only_indie_international,"City of God, Amélie, Pan's Labyrinth, In the Mood for Love, Run Lola Run, The Triplets of Belleville, Toni Erdmann, The Secret in Their Eyes, Persepolis, The Hunt"
1003_top-rated_occupation_only_temporal_diverse,"Metropolis, Casablanca, 2001: A Space Odyssey, The Good, the Bad and the Ugly, Blade Runner, Lawrence of Arabia, The Great Dictator, Amélie, The Bridge on the River Kwai, Pan's Labyrinth"
1003_top-rated_occupation_only_obscure_theme,"The Fall, The Last of the Mohicans, The Mission, Stalker, The Man Who Would Be King, The Keep, The Spirit of the Beehive, The Secret of Kells, The Proposition, Come and See"
1003_top-rated_all_attributes_baseline,"Blade Runner, Inception, The Grand Budapest Hotel, The Dark Knight, The Shawshank Redemption, Pulp Fiction, Mad Max: Fury Road, The Prestige, Pan's Labyrinth, Interstellar"
1003_top-rated_all_attributes_niche_genre,"Brazil, The Fall, City of Lost Children, Pan's Labyrinth, The Holy Mountain, Stalker, Metropolis, The Fountain, Toni Erdmann, Paprika"
1003_top-rated_all_attributes_exclude_popular,"The Spirit of the Beehive, The Fall, Stalker, The Last Wave, The House is Black, Wings of Desire, The Quay Brothers' Films, A Man Escaped, The Killing of a Sacred Deer, The Reflecting Skin"
1003_top-rated_all_attributes_indie_international,"A Fantastic Woman, City of God, Pan’s Labyrinth, The Secret in Their Eyes, In the Mood for Love, The Hunt, Toni Erdmann, The Lives of Others, Shoplifters, Wild Tales"
1003_top-rated_all_attributes_temporal_diverse,"Metropolis, 2001: A Space Odyssey, Blade Runner, The Grand Budapest Hotel, City of God, The Third Man, Pan's Labyrinth, The Great Escape, Memento, Oldboy"
1003_top-rated_all_attributes_obscure_theme,"The Fall, The Last Days of Disco, Moon, The Void, The Proposition, Dark City, A Ghost Story, The Man Who Fell to Earth, The Rover, A Quiet Place"
1004_top-rated_neutral_baseline,"Gladiator, Braveheart, The Lord of the Rings: The Return of the King, Saving Private Ryan, Inception, Star Wars: Empire Strikes Back, The Dark Knight, Mad Max: Fury Road, Jurassic Park, Apocalypse Now"
1004_top-rated_neutral_niche_genre,"Pan's Labyrinth, The Proposition, Master and Commander: The Far Side of the World, The Fall, Serenity, Stalker, Children of Men, The Last of the Mohicans, Dark City, The Road Warrior"
1004_top-rated_neutral_exclude_popular,"A Hidden Life, Paths of Glory, The Last of the Mohicans, Come and See, Stalker, The Proposition, Master and Commander: The Far Side of the World, The Counterfeiters, The Battle of Algiers, The Mission"
1004_top-rated_neutral_indie_international,"City of God, Pan's Labyrinth, The Secret in Their Eyes, Oldboy, Run Lola Run, The Intouchables, Crouching Tiger, Hidden Dragon, The Lives of Others, A Separation, The Hunt"
1004_top-rated_neutral_temporal_diverse,"Lawrence of Arabia, Gladiator, The Godfather, Mad Max: Fury Road, Apocalypse Now, Inception, The Lord of the Rings: The Fellowship of the Ring, Braveheart, Star Wars: Empire Strikes Back, The Terminator"
1004_top-rated_neutral_obscure_theme,"The Eagle Has Landed, A Man Called Ove, The Proposition, Timecrimes, The Fall, The Last Samurai, The Mission, The Proposition, The Void, Sunshine"
1004_top-rated_gender_age_only_baseline,"Gladiator, Mad Max: Fury Road, Inception, The Lord of the Rings: The Return of the King, Blade Runner, Braveheart, Star Wars: The Empire Strikes Back, The Dark Knight, Dune, Terminator 2: Judgment Day"
1004_top-rated_gender_age_only_niche_genre,"The Fall, Pan's Labyrinth, Stalker, The Proposition, City of God, Oldboy, The Raid, Mad Max: Fury Road, The Fountain, Children of Men"
1004_top-rated_gender_age_only_exclude_popular,"The Last of the Mohicans, The Proposition, A Touch of Sin, Stalker, The Proposition, Pathfinder, The Proposition, The Eagle, The Proposition, The Assassination of Jesse James by the Coward Robert Ford"
1004_top-rated_gender_age_only_indie_international,"City of God, Oldboy, The Raid: Redemption, Pan's Labyrinth, Let the Right One In, The Intouchables, Requiem for a Dream, Memories of Murder, A Separation, The Man From Nowhere"
1004_top-rated_gender_age_only_temporal_diverse,"Gladiator, Aliens, Terminator 2: Judgment Day, Mad Max: Fury Road, The Lord of the Rings: The Fellowship of the Ring, Inception, Braveheart, The Empire Strikes Back, Die Hard, Seven Samurai"
1004_top-rated_gender_age_only_obscure_theme,"The Proposition, Moon, The Fall, Edge of Tomorrow, Equilibrium, The Man from Earth, Legend of the Guardians: The Owls of Ga'Hoole, The Last Samurai, Children of Men, The Road Warrior"
1004_top-rated_occupation_only_baseline,"Gladiator, Inception, The Lord of the Rings: The Fellowship of the Ring, Braveheart, Star Wars: The Empire Strikes Back, The Dark Knight, Saving Private Ryan, Jurassic Park, Titanic, The Bourne Identity"
1004_top-rated_occupation_only_niche_genre,"The Last Samurai, Children of Men, Dune, Pan's Labyrinth, Master and Commander: The Far Side of the World, The Fountain, Stalker, The Proposition, The Wind That Shakes the Barley, A Ghost Story"
1004_top-rated_occupation_only_exclude_popular,"The Last of the Mohicans, Paths of Glory, The Seventh Seal, Stalker, Come and See, The Spirit of the Beehive, A Man Escaped, Andrei Rublev, The Battle of Algiers, The Cranes Are Flying"
1004_top-rated_occupation_only_indie_international,"City of God, Pan's Labyrinth, The Intouchables, Oldboy, Run Lola Run, The Hunt, Amélie, A Separation, The Lives of Others, In the Mood for Love"
1004_top-rated_occupation_only_temporal_diverse,"Lawrence of Arabia, 12 Angry Men, The Great Escape, Gladiator, The Bridge on the River Kwai, Blade Runner, The Godfather, Saving Private Ryan, Apocalypse Now, The Untouchables"
1004_top-rated_occupation_only_obscure_theme,"The Last of the Mohicans, Moon, Legend of the Guardians: The Owls of Ga'Hoole, The Proposition, The Fall, Equilibrium, Children of Men, The Eagle, The Man from Earth, The Fountain"
1004_top-rated_all_attributes_baseline,"Gladiator, Inception, The Lord of the Rings: The Fellowship of the Ring, Mad Max: Fury Road, Saving Private Ryan, The Dark Knight, Aliens, Terminator 2: Judgment Day, Lone Survivor, Jurassic Park"
1004_top-rated_all_attributes_niche_genre,"The Man Who Would Be King, The Fall, The Eagle Has Landed, Children of Men, Dark City, The Last Samurai, The Wind Rises, Stalker, The Proposition, The Road Warrior"
1004_top-rated_all_attributes_exclude_popular,"The Last Samurai, Pan's Labyrinth, Stalker, The Proposition, Dark City, The Iron Giant, Children of Men, The Man from Earth, The Road Warrior, Moon"
1004_top-rated_all_attributes_indie_international,"City of God, Pan's Labyrinth, The Hunt, Amélie, Run Lola Run, The Lives of Others, Oldboy, The Intouchables, Das Boot, A Separation"
1004_top-rated_all_attributes_temporal_diverse,"Lawrence of Arabia, The Lord of the Rings: The Return of the King, Gladiator, The Terminator, Inception, Braveheart, Star Wars: Empire Strikes Back, The Man Who Would Be King, Blade Runner, Saving Private Ryan"
1004_top-rated_all_attributes_obscure_theme,"The Proposition, The Iron Giant, Dark City, The Last Samurai, Serenity, Equilibrium, The Fall, Legends of the Fall, The Man from Earth, Children of Men"
1005_top-rated_neutral_baseline,"The Pianist, Life is Beautiful, The Truman Show, Eternal Sunshine of the Spotless Mind, Amélie, Good Bye Lenin!, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, Fight Club, The Grand Budapest Hotel, Fargo"
1005_top-rated_neutral_niche_genre,"The Fall, Eternal Sunshine of the Spotless Mind, Adaptation, Synecdoche, New York, The Holy Mountain, Brazil, Being There, The Last Wave, Waking Life, The Double Life of Veronique"
1005_top-rated_neutral_exclude_popular,"The Housemaid, The Spirit of the Beehive, A Ghost Story, The Killing of a Sacred Deer, The Last Wave, The Great Happiness Space, The Vanishing, The Reflecting Skin, The Arbor, The Quay Brothers' Films"
1005_top-rated_neutral_indie_international,"4 Months, 3 Weeks and 2 Days, The Hunt, City of God, In the Mood for Love, Amélie, Pan's Labyrinth, The Spirit of the Beehive, Wendy and Lucy, The Square, Toni Erdmann"
1005_top-rated_neutral_temporal_diverse,"The Great Dictator, 12 Angry Men, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, The Apartment, The Player, Memento, Fargo, Pulp Fiction, Eternal Sunshine of the Spotless Mind, The Grand Budapest Hotel"
1005_top-rated_neutral_obscure_theme,"The Counterfeiters, The Killing of a Sacred Deer, The Fall, The Last Days of Disco, The Housemaid, In the Mood for Love, The Spirit of the Beehive, The Celebration, The Man Who Fell to Earth, A Ghost Story"
1005_top-rated_gender_age_only_baseline,"Fight Club, The Shawshank Redemption, Pulp Fiction, The Big Lebowski, No Country for Old Men, American History X, Requiem for a Dream, Eternal Sunshine of the Spotless Mind, Fargo, The Grand Budapest Hotel"
1005_top-rated_gender_age_only_niche_genre,"Eternal Sunshine of the Spotless Mind, Brazil, The Holy Mountain, Pink Floyd The Wall, The Cook, the Thief, His Wife & Her Lover, Holy Motors, Toni Erdmann, The Fall, Adaptation, Enter the Void"
1005_top-rated_gender_age_only_exclude_popular,"The Killing of a Sacred Deer, The One I Love, In the Mood for Love, The Double, A Ghost Story, The Fall, The Proposition, The Master, The Wind Rises, The Lobster"
1005_top-rated_gender_age_only_indie_international,"City of God, Train to Busan, The Killing of a Sacred Deer, A Separation, The Square, Blue Is the Warmest Color, Pan's Labyrinth, The Hunt, Dogtooth, The Intouchables"
1005_top-rated_gender_age_only_temporal_diverse,"The Great Dictator, A Clockwork Orange, Pulp Fiction, Fight Club, The Grand Budapest Hotel, Oldboy, The Big Lebowski, The Truman Show, Memento, The Usual Suspects"
1005_top-rated_gender_age_only_obscure_theme,"The Fall, The Last Days of Disco, A Ghost Story, The Proposition, Dark City, The Man Who Fell to Earth, The Bothersome Man, The Station Agent, Coherence, The Celebration"
1005_top-rated_occupation_only_baseline,"12 Angry Men, The Trial of the Chicago 7, A Few Good Men, To Kill a Mockingbird, The Social Network, The Big Short, The Lincoln Lawyer, Amistad, The Verdict, The Ides of March"
1005_top-rated_occupation_only_niche_genre,"The House That Jack Built, The Lobster, In the Mood for Love, The Holy Mountain, Pi, Brazil, Synecdoche, New York, Enter the VOID, Oldboy, A Ghost Story"
1005_top-rated_occupation_only_exclude_popular,"A Serious Man, The Last Detail, In the Loop, The Sweet Hereafter, The Killing of a Sacred Deer, The Death of Mr. Lazarescu, The House That Jack Built, The Lobster, The Celebration, The Spirit of the Beehive"
1005_top-rated_occupation_only_indie_international,"A Separation, The Hunt, In the Mood for Love, The White Ribbon, Dogtooth, The Square, Toni Erdmann, The Kid with a Bike, Run Lola Run, The Lives of Others"
1005_top-rated_occupation_only_temporal_diverse,"12 Angry Men, To Kill a Mockingbird, The Verdict, A Few Good Men, The Trial of the Chicago 7, Catch Me If You Can, The Player, The Grand Budapest Hotel, The Big Lebowski, In the Loop"
1005_top-rated_occupation_only_obscure_theme,"The Sweet Hereafter, The Last Days of Disco, The Proposition, A Serious Man, The Verdict, In the Loop, The Death of Mr. Lazarescu, The Hunt for Red October, The Celebration, The Man Who Fell to Earth"
1005_top-rated_all_attributes_baseline,"The Social Network, A Few Good Men, The Verdict, The Truman Show, The Grand Budapest Hotel, Fargo, In the Loop, The Big Lebowski, Office Space, Catch Me If You Can"
1005_top-rated_all_attributes_niche_genre,"The Death of Mr. Lazarescu, Holy Motors, The Fall, The Holy Mountain, Wings of Desire, The Cook, the Thief, His Wife & Her Lover, Blue Velvet, The Master and Margarita, Toni Erdmann, Eraserhead"
1005_top-rated_all_attributes_exclude_popular,"Michael Clayton, In the Loop, The Last Days of Disco, The Wind that Shakes the Barley, The Spirit of the Beehive, The Player, The Man Who Fell to Earth, The House That Jack Built, The Killing of a Sacred Deer, Happiness"
1005_top-rated_all_attributes_indie_international,"In the Mood for Love, The Hunt, A Separation, The Lives of Others, The Square, Toni Erdmann, Wild Tales, Run Lola Run, The Class, The White Ribbon"
1005_top-rated_all_attributes_temporal_diverse,"12 Angry Men, The Social Network, The Big Lebowski, The Trial of the Chicago 7, The Player, The Apartment, Catch Me If You Can, Memento, The Grand Budapest Hotel, Inside Man"
1005_top-rated_all_attributes_obscure_theme,"The Sweet Hereafter, The Player, The Killing of a Sacred Deer, In the Mood for Love, The Last Days of Disco, The Celebration, The Proposition, The House That Jack Built, A Ghost Story, The Man Who Fell to Earth"
1006_top-rated_neutral_baseline,"Once Upon a Time in America, Schindler's List, The Good, the Bad and the Ugly, Apocalypse Now, The Bridge on the River Kwai, Saving Private Ryan, The Untouchables, Full Metal Jacket, Dances with Wolves, The Last Crusade"
1006_top-rated_neutral_niche_genre,"The Killing of a Sacred Deer, Come and See, Stalker, The Spirit of the Beehive, Kagemusha, The Long Day Closes, The Assassin, The Mirror, A Touch of Sin, The White Ribbon"
1006_top-rated_neutral_exclude_popular,"The Killing of a Sacred Deer, The Proposition, The Assassination of Jesse James by the Coward Robert Ford, A Prophet, The Proposition, The Long Good Friday, The Spirit of the Beehive, The Man Who Would Be King, The Duellists, The Last of the Mohicans"
1006_top-rated_neutral_indie_international,"A Prophet, City of God, The Secret in Their Eyes, Pan's Labyrinth, The Lives of Others, Memories of Murder, In the Mood for Love, The Hunt, Run Lola Run, Toni Erdmann"
1006_top-rated_neutral_temporal_diverse,"12 Angry Men, Casablanca, Schindler's List, The Good, the Bad and the Ugly, Ben-Hur, The Bridge on the River Kwai, Chinatown, The Magnificent Seven, Once Upon a Time in the West, Apocalypse Now"
1006_top-rated_neutral_obscure_theme,"The Killing of a Sacred Deer, The Proposition, The Long Good Friday, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, The Friends of Eddie Coyle, The Proposition, The Big Gundown, The Night of the Hunter, The Wages of Fear"
1006_top-rated_gender_age_only_baseline,"Heat, The Untouchables, Apocalypse Now, Schindler's List, The Dark Knight, Saving Private Ryan, The Bourne Identity, Gladiator, Black Hawk Down, Inception"
1006_top-rated_gender_age_only_niche_genre,"The Proposition, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, The Man Who Would Be King, Master and Commander: The Far Side of the World, The Night of the Hunter, The Red Badge of Courage, The Wind That Shakes the Barley, The Big Gundown, The Mission"
1006_top-rated_gender_age_only_exclude_popular,"The Killing of a Sacred Deer, The Proposition, The Assassination of Jesse James by the Coward Robert Ford, A Prophet, The Long Good Friday, The Proposition, The Man Who Would Be King, The Sweet Hereafter, The Sisters Brothers, The Way Back"
1006_top-rated_gender_age_only_indie_international,"City of God, Pan's Labyrinth, Oldboy, The Secret in Their Eyes, Run Lola Run, The Chaser, A Prophet, Cinema Paradiso, The Lives of Others, The Intouchables"
1006_top-rated_gender_age_only_temporal_diverse,"12 Angry Men, Chinatown, The Good, the Bad and the Ugly, Apocalypse Now, The Bridge on the River Kwai, Se7en, The Untouchables, Heat, No Country for Old Men, The French Connection"
