custom_id,movies
4502_recent_neutral_niche_genre,"The Last Seduction, Bound, The Double Life of Veronique, Blue Velvet, Memento, Lantana, In the Mood for Love, The House That Jack Built, The Sweet Hereafter, The Assassin"
4502_recent_neutral_exclude_popular,"The Passenger, The Last Seduction, Blue Velvet, The Double Life of Veronique, Angel Heart, The Housemaid, The Sweet Hereafter, Murder by Contract, The Reflection of Fear, Night Moves"
4502_recent_neutral_indie_international,"In the Mood for Love, Blue Valentine, The Spirit of the Beehive, A Prophet, The Secret in Their Eyes, Run Lola Run, Memories of Murder, The Hunt, Cairo Station, The Assassin"
4502_recent_neutral_temporal_diverse,"L.A. Confidential, Chinatown, The French Connection, The Killing of a Sacred Deer, The Maltese Falcon, Blade Runner, The Last Seduction, The Night of the Hunter, No Way Out, The Constant Gardener"
4502_recent_neutral_obscure_theme,"The Last Seduction, Blue Velvet, The American Friend, The Vanishing, Angel Heart, The Crying Game, The Machinist, Mysterious Skin, The Pledge, The Several Lives of Kurt C."
4502_recent_gender_age_only_baseline,"Heat, L.A. Confidential, The Machinist, Memento, The Girl with the Dragon Tattoo, Donnie Brasco, The Insider, Fight Club, The Departed, Primal Fear"
4502_recent_gender_age_only_niche_genre,"The Long Goodbye, The House That Jack Built, The Assassination of Jesse James by the Coward Robert Ford, Brick, The Machinist, Blue Velvet, The Passenger, Night Moves, Memento, The Proposition"
4502_recent_gender_age_only_exclude_popular,"The Last Seduction, Blue Velvet, Murder by Numbers, The Pillow Book, The Machinist, The Double Life of Veronique, Angel Heart, The Sweet Hereafter, The Vanishing, The House of the Devil"
4502_recent_gender_age_only_indie_international,"In the Mood for Love, The Secret in Their Eyes, A Prophet, The Hunt, Blue Is the Warmest Color, The Chaser, Cairo Station, The Headless Woman, The Wind That Shakes the Barley, The Fall"
4502_recent_gender_age_only_temporal_diverse,"L.A. Confidential, Chinatown, The Maltese Falcon, Heat, The French Connection, No Country for Old Men, The Big Sleep, Out of Sight, Blue Velvet, Drive"
4502_recent_gender_age_only_obscure_theme,"The American Friend, The Last Seduction, Dark City, Angel Heart, The Vanishing, The Pledge, Blue Velvet, The Machinist, The Game, A Simple Plan"
4502_recent_occupation_only_baseline,"Body Heat, Basic Instinct, Blue Velvet, L.A. Confidential, The Last Seduction, Nightcrawler, The Machinist, Heat, The American, Donnie Brasco"
4502_recent_occupation_only_niche_genre,"The Last Seduction, Bound, The Vanishing, Heavenly Creatures, Blue Velvet, The Housemaid, Lantana, The Sweet Hereafter, The Double Life of Veronique, Mysterious Skin"
4502_recent_occupation_only_exclude_popular,"The Last Seduction, Blue Velvet, Angel Heart, The Double Life of Veronique, The Housemaid, The Passenger, Martha Marcy May Marlene, The Killing of a Sacred Deer, In the Mood for Love, The Reflecting Skin"
4502_recent_occupation_only_indie_international,"In the Mood for Love, The Double Life of Veronique, Paris, Texas, A Separation, The Secret in Their Eyes, Toni Erdmann, The Last Wave, Blue Velvet, The Chaser, The Headless Woman"
4502_recent_occupation_only_temporal_diverse,"L.A. Confidential, Chinatown, The French Connection, The Last Seduction, Blue Velvet, Heat, The Big Sleep, Double Indemnity, The Maltese Falcon, The Killing"
4502_recent_occupation_only_obscure_theme,"The Housemaid, The Last Seduction, The American Friend, The Passenger, Angel Heart, The Pledge, The Last Wave, The Last of the Mohicans, The Yellow Sea, The Cold Light of Day"
4502_recent_all_attributes_baseline,"Body Heat, Basic Instinct, L.A. Confidential, The French Connection, Heat, The Big Sleep, Chinatown, The Machinist, The Postman Always Rings Twice, Donnie Brasco"
4502_recent_all_attributes_niche_genre,"Blue Velvet, The Last Seduction, Memento, The Machinist, Prisoners, The Pledge, Drug War, The House That Jack Built, The Vanishing, Nocturama"
4502_recent_all_attributes_exclude_popular,"The Last Seduction, Memento, The Double Life of Véronique, Blue Velvet, The Assassination of Jesse James by the Coward Robert Ford, In the Mood for Love, The Vanishing, Angel Heart, The House of the Devil, The Pledge"
4502_recent_all_attributes_indie_international,"In the Mood for Love, Blue Velvet, Toni Erdmann, The Spirit of the Beehive, Paris, Texas, A Prophet, The Secret in Their Eyes, The Chaser, Camille Claudel, The Wind That Shakes the Barley"
4502_recent_all_attributes_temporal_diverse,"Taxi Driver, Chinatown, L.A. Confidential, The French Connection, Heat, The Killers, The Maltese Falcon, The American Friend, The Big Sleep, Memento"
4502_recent_all_attributes_obscure_theme,"The American Friend, The Sleeping Car Murders, The Passenger, The Quiller Memorandum, The Big Heat, The Pledge, Point Blank, The Long Good Friday, The Squeeze, The Honeymoon Killers"
4503_recent_neutral_baseline,"Happiness, The Grand Budapest Hotel, Little Miss Sunshine, Amélie, The Royal Tenenbaums, Wes Anderson's Moonrise Kingdom, The Big Lebowski, Waiting for Godot, Finding Nemo, The Incredibles"
4503_recent_neutral_niche_genre,"The Holy Mountain, Eternal Sunshine of the Spotless Mind, Being John Malkovich, The Fall, Brazil, The Science of Sleep, Waking Life, Mirror, The Adventures of Baron Munchausen, The Last Wave"
4503_recent_neutral_exclude_popular,"The Last Days of Disco, The Party, The Draughtsman's Contract, The Spirit of the Beehive, The Reflecting Skin, My Dinner with Andre, The Camera Eye, The Housemaid, The Quay Brothers' Short Films, The Holy Mountain"
4503_recent_neutral_indie_international,"The Spirit of the Beehive, In the Mood for Love, The Double Life of Véronique, Wings of Desire, Pan's Labyrinth, A Separation, The Celebration, Run Lola Run, The Secret in Their Eyes, My Winnipeg"
4503_recent_neutral_temporal_diverse,"The Last Waltz, Harold and Maude, Blazing Saddles, The Grand Budapest Hotel, Some Like It Hot, Network, Amélie, The Iron Giant, Monty Python and the Holy Grail, The Apartment"
4503_recent_neutral_obscure_theme,"The Last Days of Disco, The Holy Mountain, The Reflecting Skin, The Fall, Being There, The Spirit of the Beehive, A Ghost Story, The Trip to Bountiful, The Housemaid, The Last Wave"
4503_recent_gender_age_only_baseline,"Happiness, The Royal Tenenbaums, Big Lebowski, Amélie, Little Miss Sunshine, The Truman Show, Being John Malkovich, Rushmore, The Grand Budapest Hotel, Harold and Maude"
4503_recent_gender_age_only_niche_genre,"The Last Days of Disco, The Celebration, Big Night, The Holy Mountain, Waiting for Godot, The Spirit of the Beehive, The Act of Killing, Holy Motors, The Fall, Brazil"
4503_recent_gender_age_only_exclude_popular,"The Last Days of Disco, Happiness, The Man Who Fell to Earth, The Killing of a Chinese Bookie, The Spirit of the Beehive, Forbidden Games, The King of Marvin Gardens, My Dinner with Andre, The Holy Mountain, A Ghost Story"
4503_recent_gender_age_only_indie_international,"The Spirit of the Beehive, The Great Beauty, In the Mood for Love, Taste of Cherry, A Separation, The Hunt, Wings of Desire, The Return, My Winnipeg, La Haine"
4503_recent_gender_age_only_temporal_diverse,"Harold and Maude, The Last Picture Show, Being There, The Grand Budapest Hotel, Big Fish, The Apartment, Amélie, The Philadelphia Story, The Iron Giant, The Royal Tenenbaums"
4503_recent_gender_age_only_obscure_theme,"The Last Days of Disco, The Baxter, Happiness, The King of Comedy, A Ghost Story, The Station Agent, The Reflection of You, The Man Who Fell to Earth, The Holy Mountain, The Fall"
4503_recent_occupation_only_baseline,"The Grand Budapest Hotel, Waking Life, The Royal Tenenbaums, Eternal Sunshine of the Spotless Mind, Amélie, Being John Malkovich, The Truman Show, Anomalisa, Little Miss Sunshine, The Science of Sleep"
4503_recent_occupation_only_niche_genre,"The Holy Mountain, The Last Wave, The Spirit of the Beehive, Waking Life, The Mirror, The Trip to Bountiful, The Act of Killing, Picnic at Hanging Rock, The Decalogue, The Arbor"
4503_recent_occupation_only_exclude_popular,"My Dinner with Andre, The Last Days of Disco, The Act of Killing, The Spirit of the Beehive, The House Is Black, The Innocents, The King of Marvin Gardens, The Reflecting Skin, The Voice of the Moon, The Man Who Fell to Earth"
4503_recent_occupation_only_indie_international,"The Spirit of the Beehive, Wings of Desire, The Celebration, My Winnipeg, The Double Life of Véronique, The Kid with a Bike, The Mirror, Toni Erdmann, The Holy Mountain, A Pigeon Sat on a Branch Reflecting on Existence"
4503_recent_occupation_only_temporal_diverse,"8½, Blazing Saddles, The Great Dictator, Nausicaä of the Valley of the Wind, The Grand Budapest Hotel, Memento, The Onion Field, The Third Man, Amélie, The Apartment"
4503_recent_occupation_only_obscure_theme,"The Holy Mountain, The Last Days of Disco, The King of Marvin Gardens, The Reflecting Skin, The House of Mirth, The Trip to Bárdarbunga, The American Friend, The Great Happiness Space, The Exterminating Angel, The Spirit of the Beehive"
4503_recent_all_attributes_baseline,"Happiness, The Royal Tenenbaums, Being John Malkovich, Eternal Sunshine of the Spotless Mind, The Grand Budapest Hotel, Big Fish, The Life Aquatic with Steve Zissou, Amélie, Rushmore, The Truman Show"
4503_recent_all_attributes_niche_genre,"The Holy Mountain, The Last Wave, The Man Who Fell to Earth, The Trip to Barnaby's, The Spirit of the Beehive, The Fall, The Adventures of Baron Munchausen, Brazil, Being There, The Great Silence"
4503_recent_all_attributes_exclude_popular,"The Last Days of Disco, The Fall, The Double Life of Veronique, Happiness, The Celebration, The Spirit of the Beehive, The Killing of a Sacred Deer, The Man Who Fell to Earth, The House Is Black, The Holy Mountain"
4503_recent_all_attributes_indie_international,"The Spirit of the Beehive, The Last Wave, Werckmeister Harmonies, The Celebration, In the Mood for Love, The Mirror, The Holy Mountain, A Pigeon Sat on a Branch Reflecting on Existence, The Color of Pomegranates, The Act of Killing"
4503_recent_all_attributes_temporal_diverse,"8½, The Grand Budapest Hotel, M*A*S*H, The Discreet Charm of the Bourgeoisie, The Apartment, Harold and Maude, Monty Python and the Holy Grail, The Great Dictator, Amélie, The Death of Stalin"
4503_recent_all_attributes_obscure_theme,"The Holy Mountain, The Last Movie, The Reflecting Skin, The Mirror, The Emperor's New Mind, The Quay Brothers: Collected Short Films, The Arbor, The Man Who Fell to Earth, The Deadly Spawn, The House is Black"
4504_recent_neutral_baseline,"Eternal Sunshine of the Spotless Mind, Casablanca, Amélie, The English Patient, Out of Sight, Notting Hill, Some Like It Hot, The Grand Budapest Hotel, Roman Holiday, The Shawshank Redemption"
4504_recent_neutral_niche_genre,"The Fall, The Secret of Kells, The Spirit of the Beehive, The Last Wave, The Quay Brothers' Films, Tale of Tales, The Color of Pomegranates, The Great Happiness Space, The Bothersome Man, The Act of Killing"
4504_recent_neutral_exclude_popular,"The Secret of the Grain, The Last Seduction, The Double Life of Veronique, The Spirit of the Beehive, A Ghost Story, The Vanishing, In the Mood for Love, The Mirror, The Celebration, The Last Wave"
4504_recent_neutral_indie_international,"In the Mood for Love, Cinema Paradiso, The Spirit of the Beehive, The Secret in Their Eyes, A Prophet, Chungking Express, The Lives of Others, Tokyo Story, Pan's Labyrinth, The Double Life of Véronique"
4504_recent_neutral_temporal_diverse,"Casablanca, Brief Encounter, Some Like It Hot, Out of Sight, The African Queen, Roman Holiday, The Philadelphia Story, To Catch a Thief, The Umbrellas of Cherbourg, An Affair to Remember"
4504_recent_neutral_obscure_theme,"The Last Seduction, The Pillow Book, The Reflecting Skin, The Proposition, The Fall, The Secret of Kells, The Proposition, The Man Who Fell to Earth, The Spirit of the Beehive, The Adventures of Baron Munchausen"
4504_recent_gender_age_only_baseline,"Pride and Prejudice, Amélie, Eternal Sunshine of the Spotless Mind, The Secret Life of Walter Mitty, Little Women, Stardust, Big Fish, The Princess Diaries, Enchanted, La La Land"
4504_recent_gender_age_only_niche_genre,"The Secret of Kells, Portrait of a Lady on Fire, The Fall, Toni Erdmann, The Handmaiden, A Ghost Story, Eternal Sunshine of the Spotless Mind, Amélie, The Double Life of Véronique, In the Mood for Love"
4504_recent_gender_age_only_exclude_popular,"Stardust, The Secret of Roan Inish, The Fall, Bright Star, The Painted Veil, A Room with a View, The Love Letter, The Straight Story, An Education, The Song of Sparrows"
4504_recent_gender_age_only_indie_international,"In the Mood for Love, Amélie, The Secret of Kells, A Fantastic Woman, Persepolis, The Spirit of the Beehive, Portrait of a Lady on Fire, The Lunchbox, Run Lola Run, Pan’s Labyrinth"
4504_recent_gender_age_only_temporal_diverse,"Gone with the Wind, Casablanca, Pride and Prejudice, Amélie, Sense and Sensibility, La La Land, Roman Holiday, The Age of Innocence, An Affair to Remember, Eternal Sunshine of the Spotless Mind"
4504_recent_gender_age_only_obscure_theme,"Bright Star, The Fall, The Secret of Roan Inish, A Room with a View, The Painted Veil, The Way We Live Now, The Last Seduction, The Little Mermaid (1989), Miss Pettigrew Lives for a Day, Hunt for the Wilderpeople"
4504_recent_occupation_only_baseline,"Amélie, Big Fish, The Secret Life of Walter Mitty, Forrest Gump, The Grand Budapest Hotel, La La Land, The Intouchables, Pan's Labyrinth, Eternal Sunshine of the Spotless Mind, The Princess Bride"
4504_recent_occupation_only_niche_genre,"The Fall, The Secret of Kells, Big Fish, The Fountain, Pan's Labyrinth, The Double Life of Veronique, The Spirit of the Beehive, The Red Turtle, Toni Erdmann, The Station Agent"
4504_recent_occupation_only_exclude_popular,"The Last Seduction, The Reflecting Skin, The Double Life of Veronique, The Spirit of the Beehive, The Vanishing, The Fall, The Secret of Kells, The Assassin, The Langoliers, The Promise"
4504_recent_occupation_only_indie_international,"In the Mood for Love, The Spirit of the Beehive, Cinema Paradiso, Run Lola Run, The Double Life of Véronique, Amélie, Chungking Express, A Separation, Toni Erdmann, The Headless Woman"
4504_recent_occupation_only_temporal_diverse,"Casablanca, Gone with the Wind, Roman Holiday, The Umbrellas of Cherbourg, Some Like It Hot, Amélie, The Philadelphia Story, To Catch a Thief, The African Queen, Ben-Hur"
4504_recent_occupation_only_obscure_theme,"The Reflecting Skin, The Last Wave, The Pillow Book, The Proposition, The Secret of Roan Inish, The Fall, The Proposition, The Double Life of Veronique, A Ghost Story, The Man Who Fell to Earth"
4504_recent_all_attributes_baseline,"Pride and Prejudice, Amélie, The Secret Life of Walter Mitty, Little Women,  Stardust, Big Fish, The Grand Budapest Hotel, Roman Holiday, The Princess Diaries, Enchanted"
4504_recent_all_attributes_niche_genre,"Portrait of a Lady on Fire, The Fall, The Secret of Kells, The Double Life of Véronique, The Spirit of the Beehive, In the Mood for Love, The Last Mistress, The Color of Pomegranates, Toni Erdmann, A Ghost Story"
4504_recent_all_attributes_exclude_popular,"The Secret of Roan Inish, The Fall, The Last of the Mohicans, The Painted Veil, The English Patient, The Little Prince, The Sisters Brothers, The Double Life of Veronique, The Color of Pomegranates, The Avant-Garde"
4504_recent_all_attributes_indie_international,"In the Mood for Love, Amélie, The Lunchbox, Toni Erdmann, The Double Life of Véronique, Persepolis, A Fantastic Woman, The Secret in Their Eyes, Run Lola Run, Cleo from 5 to 7"
4504_recent_all_attributes_temporal_diverse,"Casablanca, Amélie, Roman Holiday, The Philadelphia Story, Sense and Sensibility, Pride and Prejudice, Breakfast at Tiffany's, The Umbrellas of Cherbourg, An Affair to Remember, Eternal Sunshine of the Spotless Mind"
4504_recent_all_attributes_obscure_theme,"The Fall, Song of the Sea, The Secret of Kells, The Reflecting Skin, The Innocents, The Little Prince, The Last Seduction, The Wife, The Red Turtle, The Painted Bird"
4505_recent_neutral_baseline,"The Lost Boys, Evil Dead 2, Beetlejuice, Ghostbusters, Re-Animator, The Howling, Fright Night, Kill Bill: Vol. 1, They Live, Planet Terror"
4505_recent_neutral_niche_genre,"The Stuff, Dead Alive, Black Sunday, The Beyond, Chopping Mall, Society, The Return of the Living Dead, Festival, Night of the Creeps, Toxic Avenger"
4505_recent_neutral_exclude_popular,"Dead & Buried, The Stuff, Chopping Mall, Night of the Creeps, TerrorVision, The Return of the Living Dead, Q - The Winged Serpent, Psycho Cop, Blood Diner, The House by the Cemetery"
4505_recent_neutral_indie_international,"The Reflecting Skin, Possession, The Void, The House That Jack Built, Tetsuo: The Iron Man, Rubber, The Last Wave, Beyond the Black Rainbow, The Lighthouse, A Girl Walks Home Alone at Night"
4505_recent_neutral_temporal_diverse,"The Thing, Re-Animator, The Evil Dead, Invasion of the Body Snatchers, Dawn of the Dead, The Fly, Poltergeist, Escape from New York, Mad Max, They Live"
4505_recent_neutral_obscure_theme,"The Stuff, Dead & Buried, The Hidden, Chopping Mall, Night of the Creeps, Q: The Winged Serpent, TerrorVision, The Return of the Living Dead Part II, Trick or Treat, The Relic"
4505_recent_gender_age_only_baseline,"The Lost Boys, Beetlejuice, Poltergeist, Ghostbusters, Re-Animator, Evil Dead II, They Live, The Thing, Sleepaway Camp, Return of the Living Dead"
4505_recent_gender_age_only_niche_genre,"Re-Animator, The Stuff, Night of the Creeps, Dead Alive, Tremors, Puppet Master, The Return of the Living Dead, Chopping Mall, The Void, Pod People"
4505_recent_gender_age_only_exclude_popular,"Dead & Buried, The Stuff, Tourist Trap, The Return of the Living Dead, Chopping Mall, The Beyond, Piranha, The Hidden, Night of the Creeps, Blood Beach"
4505_recent_gender_age_only_indie_international,"Possession, The Reflecting Skin, The Holy Mountain, Eraserhead, The Spirit of the Beehive, Tetsuo: The Iron Man, The House That Jack Built, American Movie, The Color Out of Space, Dead Man's Shoes"
4505_recent_gender_age_only_temporal_diverse,"The Thing, John Carpenter's The Fog, Poltergeist, They Live, The Lost Boys, Evil Dead II, Re-Animator, The Howling, Invasion of the Body Snatchers, Pumpkinhead"
4505_recent_gender_age_only_obscure_theme,"Night of the Creeps, Chopping Mall, Basket Case, TerrorVision, The Return of the Living Dead, Dead & Buried, Class of 1984, They Live, The Stuff, Re-Animator"
4505_recent_occupation_only_baseline,"The Lost Boys, Poltergeist, Beetlejuice, The Thing, Evil Dead 2, They Live, The Fog, Frankenstein, Invasion of the Body Snatchers, Return of the Living Dead"
4505_recent_occupation_only_niche_genre,"The Stuff, Deadly Friend, Chopping Mall, The Return of the Living Dead, TerrorVision, The Hidden, Night of the Creeps, Re-Animator, Creepshow, The Beyond"
4505_recent_occupation_only_exclude_popular,"Dead & Buried, Q, The Stuff, The Return of the Living Dead, Night of the Creeps, The Unseen, The Hidden, The House by the Cemetery, The Kindred, Critters"
4505_recent_occupation_only_indie_international,"The Reflecting Skin, Tetsuo: The Iron Man, The Holy Mountain, The Spirit of the Beehive, Possession, The Vanishing, The Killing of a Sacred Deer, The Babadook, Under the Skin, A Girl Walks Home Alone at Night"
4505_recent_occupation_only_temporal_diverse,"The Terminator, Aliens, The Thing, Mad Max, Poltergeist, The Lost Boys, They Live, Invasion of the Body Snatchers, Re-Animator, Escape from New York"
4505_recent_occupation_only_obscure_theme,"The Stuff, Dead & Buried, The Hidden, Nightbreed, The Gate, Stir of Echoes, The Return of the Living Dead, Q: The Winged Serpent, Pumpkinhead, The Prophecy"
4505_recent_all_attributes_baseline,"The Howling, The Burbs, Poltergeist, Beetlejuice, The Lost Boys, An American Werewolf in London, Ghostbusters, The Stuff, Re-Animator, Critters"
4505_recent_all_attributes_niche_genre,"Death Becomes Her, The Stuff, The Hidden, Motel Hell, The Return of the Living Dead, Videodrome, The Stuff, Black Sunday, The Car, TerrorVision"
4505_recent_all_attributes_exclude_popular,"The Return of the Living Dead, Dead & Buried, Night of the Creeps, The Stuff, Re-Animator, Pumpkinhead, The Beyond, TerrorVision, In the Mouth of Madness, The Void"
4505_recent_all_attributes_indie_international,"The Host, Pontypool, Tigers Are Not Afraid, The Wailing, The Babadook, A Girl Walks Home Alone at Night, Goodbye Dragon Inn, The Secret of Kells, The Spirit of the Beehive, The Void"
4505_recent_all_attributes_temporal_diverse,"The Thing, Invasion of the Body Snatchers, The Fly, Poltergeist, The Howling, An American Werewolf in London, Escape from New York, The Terminator, They Live, The Fog"
4505_recent_all_attributes_obscure_theme,"Dark City, The Hidden, The Return of the Living Dead, Dead & Buried, The Stuff, Night of the Creeps, TerrorVision, Chopping Mall, Re-Animator, The Blob"
4506_recent_neutral_baseline,"The Jungle Book, The Rescuers, The Addams Family, Psycho, Dawn of the Dead, Poltergeist, Gremlins, The Nightmare Before Christmas, King Kong, Jumanji"
4506_recent_neutral_niche_genre,"The Wicker Man, The City of Lost Children, Pan's Labyrinth, The Fall, MirrorMask, The Blood of a Poet, The Holy Mountain, The Void, Tetsuo: The Iron Man, Barbarella"
4506_recent_neutral_exclude_popular,"The Secret of NIMH, The Black Cauldron, The Witches, Carnival of Souls, The Innocents, The Change-Up, The Night of the Hunter, The Last Wave, The Devil Rides Out, The House of the Devil"
4506_recent_neutral_indie_international,"Pan's Labyrinth, The Spirit of the Beehive, The Secret of Kells, Werner Herzog's Aguirre, the Wrath of God, The Red Turtle, Come and See, The Ashes of Time, The Diving Bell and the Butterfly, The Wind Rises, City of God"
4506_recent_neutral_temporal_diverse,"The Great Escape, King Kong, The Wizard of Oz, Jaws, The Goonies, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, The Thing, The Bridge on the River Kwai, E.T. the Extra-Terrestrial, Poltergeist"
4506_recent_neutral_obscure_theme,"The Silent Partner, The Fall, The City of Lost Children, The Last Wave, The Void, The Little Prince, The Night of the Hunter, The Secret of Kells, The Innocents, The Reflecting Skin"
4506_recent_gender_age_only_baseline,"Dawn of the Dead, The Walking Dead, Jaws, Raiders of the Lost Ark, The Goonies, Jurassic Park, King Kong, The Shining, The Texas Chain Saw Massacre, Mad Max"
4506_recent_gender_age_only_niche_genre,"The Wicker Man, The Thing, Eraserhead, The Cabinet of Dr. Caligari, Suspiria, Carnival of Souls, The Last Wave, Possession, Goke, Body Snatcher from Hell, The Brood"
4506_recent_gender_age_only_exclude_popular,"The Innocents, Carnival of Souls, The Last Wave, The Night of the Hunter, The Wicker Man, The Descent, The Brood, The Others, The House That Jack Built, The Reflecting Skin"
4506_recent_gender_age_only_indie_international,"The Spirit of the Beehive, Pan's Labyrinth, The Secret of Kells, Wings of Desire, The Red Turtle, Come and See, City of God, Toni Erdmann, A Man Escaped, The Diving Bell and the Butterfly"
4506_recent_gender_age_only_temporal_diverse,"The Night of the Hunter, King Kong, The Thing from Another World, The Adventures of Robin Hood, The Shining, Casablanca, Metropolis, The Silence of the Lambs, Blade Runner, The Treasure of the Sierra Madre"
4506_recent_gender_age_only_obscure_theme,"The Last Wave, The Reflecting Skin, Carnival of Souls, The Night of the Hunter, The Innocents, The Fall of the House of Usher, The Devil's Backbone, The Wicker Man, The Tremors, The City of the Dead"
4506_recent_occupation_only_baseline,"The Goonies, Jurassic Park, The Mummy, Back to the Future, Gremlins, E.T. the Extra-Terrestrial, King Kong, Jumanji, The Addams Family, Beetlejuice"
4506_recent_occupation_only_niche_genre,"The Wicker Man, The Night of the Hunter, The Last Wave, The City of Lost Children, The Reflecting Skin, The Void, The Fall, The Lighthouse, The Brood, The Dead Zone"
4506_recent_occupation_only_exclude_popular,"The Innocents, The Night of the Hunter, The Fall of the House of Usher, The Quiet Earth, The Last Wave, The Wicker Man, The Devils, The Witch, The Reflecting Skin, Carnival of Souls"
4506_recent_occupation_only_indie_international,"The Spirit of the Beehive, Pan's Labyrinth, The Fall, Wild Strawberries, The Secret of Kells, The Double Life of Véronique, City of God, The House Is Black, The Seventh Seal, Toni Erdmann"
4506_recent_occupation_only_temporal_diverse,"King Kong, The Wizard of Oz, The Great Escape, Jaws, Mad Max: Fury Road, The Silence of the Lambs, Casablanca, The Bridge on the River Kwai, Blade Runner, Inception"
4506_recent_occupation_only_obscure_theme,"The Last Wave, The Night of the Hunter, The Killing of a Sacred Deer, The Void, The Reflecting Skin, The Innocents, The Wicker Man, The Canal, The Battery, The House That Jack Built"
