custom_id,movies
503_recent_gender_age_only_exclude_popular,"The Proposition, The Magnificent Seven, Once Upon a Time in the West, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, The Proposition, The Proposition, The Proposition, The Proposition, The Proposition"
503_recent_gender_age_only_indie_international,"The Proposition, The Assassin, A Prophet, Theeb, City of God, The Man Who Would Be King, The Secret in Their Eyes, The Good, the Bad, the Weird, Hard Boiled, The Wind Rises"
503_recent_gender_age_only_temporal_diverse,"Once Upon a Time in the West, High Noon, The Magnificent Seven, Django Unchained, The Good, the Bad and the Ugly, Unforgiven, Mad Max: Fury Road, Lawrence of Arabia, The Outlaw Josey Wales, Reservoir Dogs"
503_recent_gender_age_only_obscure_theme,"The Proposition, The Wind and the Lion, Appaloosa, The Salvation, The Proposition, The Assassination of Jesse James by the Coward Robert Ford, Dead Man, The Outlaw Josey Wales, Ride in the Whirlwind, The Pale Rider"
503_recent_occupation_only_baseline,"Once Upon a Time in the West, Django Unchained, The Magnificent Seven, True Grit, The Outlaw Josey Wales, Tombstone, The Good, the Bad and the Ugly (Extended Version), Unforgiven, 3:10 to Yuma, High Plains Drifter"
503_recent_occupation_only_niche_genre,"The Proposition, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, Dead Man, The Proposition, The Proposition, No Country for Old Men, True Grit, Django Unchained, The Hateful Eight"
503_recent_occupation_only_exclude_popular,"The Proposition, Open Range, The Proposition, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, The Proposition, The Proposition, The Proposition, The Proposition, The Proposition"
503_recent_occupation_only_indie_international,"The Proposition, The Man Who Shot Liberty Valance, The Assassin, The Hunt for the Wilderpeople, 13 Assassins, The Secret in Their Eyes, Sicario, The Proposition, A Prophet, The Chaser"
503_recent_occupation_only_temporal_diverse,"12 Angry Men, To Kill a Mockingbird, The Untouchables, Lawrence of Arabia, Shane, The Magnificent Seven, In the Heat of the Night, A Few Good Men, 12 Angry Men, The Serious Man"
503_recent_occupation_only_obscure_theme,"The Proposition, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, The Big Gundown, The Outlaw Josey Wales, The Salvation, The Missing, The Zero Theorem, The Proposition, The Ballad of Buster Scruggs"
503_recent_all_attributes_baseline,"Unforgiven, The Magnificent Seven, Django Unchained, Once Upon a Time in the West, The Good, the Bad and the Ugly, High Plains Drifter, For a Few Dollars More, The Outlaw Josey Wales, Tombstone, 3:10 to Yuma"
503_recent_all_attributes_niche_genre,"The Proposition, Django Unchained, The Assassination of Jesse James by the Coward Robert Ford, Hell or High Water, The Proposition, Bone Tomahawk, The Proposition, The Proposition, The Proposition, True Grit (2010)"
503_recent_all_attributes_exclude_popular,"The Proposition, The Assassination of Jesse James by the Coward Robert Ford, The Proposition, Appaloosa, The Homesman, The Ballad of Buster Scruggs, Ride the High Country, The Magnificent Seven (1960), High Plains Drifter, The Proposition"
503_recent_all_attributes_indie_international,"The Proposition, A Prophet, The Hunt, City of God, The Secret in Their Eyes, The Man from Nowhere, Pan's Labyrinth, The Wind that Shakes the Barley, The Chaser, Oldboy"
503_recent_all_attributes_temporal_diverse,"Once Upon a Time in the West, The Magnificent Seven, High Plains Drifter, Lawrence of Arabia, The Untouchables, 12 Angry Men, The Great Escape, Chinatown, The Longest Yard, The Assassination of Jesse James by the Coward Robert Ford"
503_recent_all_attributes_obscure_theme,"The Proposition, The Outlaw Josey Wales, The Proposition, The Salvation, The Rider, The Assassination of Jesse James by the Coward Robert Ford, Unforgiven, The Proposition, The Proposition, Dead Man"
504_recent_neutral_baseline,"Double Indemnity, Chinatown, The Big Sleep, L.A. Confidential, Heat, The Killers, Sunset Boulevard, The Maltese Falcon, Kiss Me Deadly, The French Connection"
504_recent_neutral_niche_genre,"Detour, Pickup on South Street, The Killing of a Sacred Deer, In the Mood for Love, The Long Goodbye, Le Samouraï, The Asphalt Jungle, Memento Mori, The Spirit of the Beehive, The Housemaid"
504_recent_neutral_exclude_popular,"Night of the Hunter, Pickup on South Street, Detour, The Killing of a Chinese Bookie, The Last Seduction, Gun Crazy, The Friends of Eddie Coyle, The Big Combo, In a Lonely Place, The Phenix City Story"
504_recent_neutral_indie_international,"In the Mood for Love, The Double Life of Véronique, Pierrot le Fou, A Touch of Sin, The Spirit of the Beehive, Climates, Goodbye Dragon Inn, The Vanishing, A Prophet, The Headless Woman"
504_recent_neutral_temporal_diverse,"Double Indemnity, Chinatown, The Third Man, The Killing, The Maltese Falcon, Sunset Boulevard, The Big Sleep, Some Like It Hot, The Good, the Bad and the Ugly, Pulp Fiction"
504_recent_neutral_obscure_theme,"Night and the City, The Long Goodbye, Pickup on South Street, The Big Combo, Detour, Killer of Sheep, The Killing of a Chinese Bookie, In a Lonely Place, The Friends of Eddie Coyle, The Naked Kiss"
504_recent_gender_age_only_baseline,"Double Indemnity, Blade Runner, The Big Sleep, Chinatown, Heat, L.A. Confidential, Drive, The Maltese Falcon, Sin City, Kiss Kiss Bang Bang"
504_recent_gender_age_only_niche_genre,"Night and the City, Pierrot le Fou, Kiss Me Deadly, The Long Goodbye, The Big Sleep, Detour, In a Lonely Place, Pickup on South Street, The Killers, The Naked Kiss"
504_recent_gender_age_only_exclude_popular,"Night of the Hunter, Kiss Me Deadly, Pickup on South Street, The Killing of a Chinese Bookie, Les Diaboliques, The Long Goodbye, Point Blank, The Asphalt Jungle, In a Lonely Place, The Friendless One"
504_recent_gender_age_only_indie_international,"In the Mood for Love, The Spirit of the Beehive, A Man Escaped, Climates, The Double Life of Véronique, El Norte, The Holy Mountain, City of God, Run Lola Run, The Assassin"
504_recent_gender_age_only_temporal_diverse,"Double Indemnity, Chinatown, The Maltese Falcon, Heat, Drive, The Big Lebowski, Reservoir Dogs, The Terminator, Mad Max: Fury Road, Inception"
504_recent_gender_age_only_obscure_theme,"Pickup on South Street, The Big Heat, Night and the City, Kiss Me Deadly, The Killing of a Chinese Bookie, In the Mood for Love, The Long Goodbye, Point Blank, The Friends of Eddie Coyle, The Last Seduction"
504_recent_occupation_only_baseline,"Sunset Boulevard, Double Indemnity, Chinatown, The Big Sleep, Memento, Pulp Fiction, The Long Goodbye, L.A. Confidential, The Third Man, The Killing of a Sacred Deer"
504_recent_occupation_only_niche_genre,"Detour, In a Year of 13 Moons, The Last Wave, The Spirit of the Beehive, The Killing of a Sacred Deer, The Untamed, Blue Velvet, The Reflecting Skin, The Red Turtle, The Assassin"
504_recent_occupation_only_exclude_popular,"Night and the City, Pickup on South Street, The Long Good Friday, In a Lonely Place, The Last Seduction, The Killing of a Chinese Bookie, The American Friend, The Big Sleep, Point Blank, The Friends of Eddie Coyle"
504_recent_occupation_only_indie_international,"In the Mood for Love, The Spirit of the Beehive, Paris, Texas, Pierrot le Fou, Once Upon a Time in the West, A Man Escaped, The Lunatic, The Holy Mountain, Memento Mori, The Duke of Burgundy"
504_recent_occupation_only_temporal_diverse,"Double Indemnity, The Asphalt Jungle, Sunset Boulevard, Chinatown, The Killers, Pulp Fiction, Memento, Cléo from 5 to 7, The Third Man, Eternal Sunshine of the Spotless Mind"
504_recent_occupation_only_obscure_theme,"Night and the City, Reflections in a Golden Eye, The Big Combo, They Live by Night, Detour, In a Lonely Place, Ride the Pink Horse, The Narrow Margin, The Prowler, The Killing of a Chinese Bookie"
504_recent_all_attributes_baseline,"Double Indemnity, Chinatown, The Big Sleep, The French Connection, Drive, The Departed, Sin City, Pulp Fiction, Se7en, The Usual Suspects"
504_recent_all_attributes_niche_genre,"Detour, In the Mood for Love, The Long Goodbye, The Killing of a Sacred Deer, Pierrot le Fou, Stalker, The Assassin, The Spirit of the Beehive, The Holy Mountain, Memento Mori"
504_recent_all_attributes_exclude_popular,"In a Lonely Place, Pickup on South Street, The Asphalt Jungle, Night and the City, The Killers, The Big Sleep, Detour, The Killing, Thieves' Highway, The Narrow Margin"
504_recent_all_attributes_indie_international,"Climates, The Spirit of the Beehive, A Touch of Sin, In the Mood for Love, Blue Velvet, Before Sunrise, The Holy Mountain, Eureka, The Headless Woman, Paris, Texas"
504_recent_all_attributes_temporal_diverse,"Double Indemnity, The Asphalt Jungle, Pierrot le Fou, The Man Who Fell to Earth, Chinatown, Night and the City, The Long Goodbye, Blue Velvet, The Killing of a Chinese Bookie, Memento"
504_recent_all_attributes_obscure_theme,"Night of the Hunter, Detour, The Killers, In a Lonely Place, The Long Goodbye, Kiss Me Deadly, The American Friend, The Big Sleep, They Live by Night, Too Late Blues"
505_recent_neutral_baseline,"The Grand Budapest Hotel, Little Miss Sunshine, The Royal Tenenbaums, Moonrise Kingdom, The Nice Guys, O Brother, Where Art Thou?, Clueless, The Producers, Amélie, The Birdcage"
505_recent_neutral_niche_genre,"The Last Days of Disco, Withnail & I, The Cook, the Thief, His Wife & Her Lover, A Dirty Shame, The Fall, Brazil, The Holy Mountain, Eraserhead, The Cabinet of Dr. Caligari, Blue Velvet"
505_recent_neutral_exclude_popular,"A Ghost Story, The Last Detail, The Killing of a Sacred Deer, Big Trouble in Little China, The Great Beauty, In the Mood for Love, A Touch of Sin, The Housemaid, The Spirit of the Beehive, The Assassination of Jesse James by the Coward Robert Ford"
505_recent_neutral_indie_international,"The Spirit of the Beehive, My Winnipeg, In the Mood for Love, Tokyo Story, The Great Beauty, Wild Tales, The Trip to Bárnac, A Ghost Story, The Death of Mr. Lazarescu, Boyhood"
505_recent_neutral_temporal_diverse,"The Philadelphia Story, Amélie, Some Like It Hot, The Apartment, Blazing Saddles, The Grand Budapest Hotel, To Be or Not to Be, Harold Lloyd's Safety Last!, The Odd Couple, The Big Lebowski"
505_recent_neutral_obscure_theme,"The Last American Virgin, The Adventures of Buckaroo Boy, The Soft Skin, The Reflection of Fear, A Zed & Two Noughts, The Strange Case of the End of Civilization as We Know It, The Man Who Fell to Earth, The Passenger, The Loved One, A Boy and His Dog"
505_recent_gender_age_only_baseline,"Superbad, The Breakfast Club, Dazed and Confused, Pineapple Express, Clueless, Wayne's World, Office Space, The Big Lebowski, Hot Rod, Rushmore"
505_recent_gender_age_only_niche_genre,"The Last Picture Show, Dead Man, Big Trouble in Little China, Brazil, The Adventures of Buckaroo B‑Lox, The Holy Mountain, The Trip, Eraserhead, The Cook, the Thief, His Wife & Her Lover, Pink Flamingos"
505_recent_gender_age_only_exclude_popular,"The Last Detail, Ghost World, The King of Comedy, Bottle Rocket, The Death of Stalin, A Ghost Story, The Purple Rose of Cairo, In the Mood for Love, The Long Day Closes, The 400 Blows"
505_recent_gender_age_only_indie_international,"The Holy Mountain, Clerks, City of God, The Lobster, Amélie, The Death of Stalin, In the Mood for Love, The Hunt, Once, A Ghost Story"
505_recent_gender_age_only_temporal_diverse,"The Graduate, Clerks, Pineapple Express, The Big Lebowski, Superbad, Bill & Ted's Excellent Adventure, The Breakfast Club, Dazed and Confused, Monty Python and the Holy Grail, Ghostbusters"
505_recent_gender_age_only_obscure_theme,"The Last American Virgin, The Kings of the World, The Adventures of Buckaroo B. Harris, Withnail & I, The Great Muppet Caper, The Secret of My Success, The Gang That Couldn’t Shoot Straight, The Loved One, Housekeeping, The Reflection of You"
505_recent_occupation_only_baseline,"The Grand Budapest Hotel, Superbad, The Royal Tenenbaums, O Brother, Where Art Thou?, The Big Lebowski, Amélie, Being There, The Nice Guys, Little Miss Sunshine, The Secret Life of Walter Mitty"
505_recent_occupation_only_niche_genre,"The Fall, The Grand Budapest Hotel, Big Fish, The Art of Self-Defense, In the Mood for Love, The Cook, the Thief, His Wife & Her Lover, The Last Days of Disco, A Ghost Story, The Lobster, The Holy Mountain"
505_recent_occupation_only_exclude_popular,"The Last Detail, A Man Called Ove, The Wrong Man, The Trip to Barnbow, The Lady Vanishes, The Fall of the House of Usher, The Apartment, A Day in the Country, The Conversation, Night and Day"
505_recent_occupation_only_indie_international,"The Spirit of the Beehive, The Great Happiness Space, In the Mood for Love, The Holy Mountain, Toni Erdmann, A Man Escaped, The Headless Woman, Tokyo Story, The Mirror, Mysterious Object at Noon"
505_recent_occupation_only_temporal_diverse,"The Emperor's New Groove, The Grand Budapest Hotel, The Pink Panther, Monty Python and the Holy Grail, The Apartment, Harold Lloyd's Safety Last!, Some Like It Hot, The Breakfast Club, The Odd Couple, Clerks"
505_recent_occupation_only_obscure_theme,"The Last Detail, The Big Bus, Fitzcarraldo, The Killing of a Chinese Bookie, The Adventure of Sherlock Holmes' SmARt, The Stunt Man, A Zed & Two Noughts, The Man Who Fell to Earth, The Heartbreak Kid, The Last Days of Disco"
505_recent_all_attributes_baseline,"The Grand Budapest Hotel, The Nice Guys, Superbad, The Big Lebowski, O Brother, Where Art Thou?, Ghostbusters, The Royal Tenenbaums, Pineapple Express, Hot Fuzz, The Mask"
505_recent_all_attributes_niche_genre,"The Man Who Fell to Earth, Brazil, Eraserhead, The Holy Mountain, Dark City, Repo Man, Barbarella, Koyaanisqatsi, The Adventures of Buckaroo B. Holden, Pink Flamingos"
505_recent_all_attributes_exclude_popular,"The Last Detail, The Conversation, The King of Marvin Gardens, The Passenger, The Long Goodbye, The Spirit of the Beehive, The Housemaid, The Last Wave, The Connection, The Taking of Pelham One Two Three"
505_recent_all_attributes_indie_international,"The Double Life of Veronique, City of God, In the Mood for Love, The Fall, Paprika, The Last Days of Disco, The Secret in Their Eyes, Amélie, Run Lola Run, Toni Erdmann"
505_recent_all_attributes_temporal_diverse,"Office Space, The Grand Budapest Hotel, Brazil, The Naked Gun, Monty Python and the Holy Grail, The Pink Panther, Clerks, The Apartment, Sneakers, The Man Who Fell to Earth"
505_recent_all_attributes_obscure_theme,"The Last Detail, The Long Goodbye, A Zed & Two Noughts, The Man Who Fell to Earth, Withnail & I, Brazil, The Reflecting Skin, The Spirit of the Beehive, The Draughtsman's Contract, The Housemaid"
506_recent_neutral_baseline,"Clueless, Election, The Fifth Element, Galaxy Quest, The Mummy, Mystery Men, Men in Black, Galaxy of Terror, Galaxy Quest, The Mask"
506_recent_neutral_niche_genre,"The Fall, Brazil, The City of Lost Children, Dark City, Timecrimes, Coherence, The Fountain, Paprika, The Holy Mountain, Stalker"
506_recent_neutral_exclude_popular,"The Last Days of Disco, In the Mood for Love, The Celebration, The Sweet Hereafter, Moon, The Return, The Fall, Hiroshima Mon Amour, The Double Life of Veronique, Safe"
506_recent_neutral_indie_international,"In the Mood for Love, City of God, The Intouchables, Amélie, The Lives of Others, Pan's Labyrinth, Wild Tales, A Separation, Toni Erdmann, The Hunt"
506_recent_neutral_temporal_diverse,"Clueless, Heathers, The Princess Bride, The Thin Man, The Breakfast Club, Blade Runner, Harold and Maude, The Empire Strikes Back, Big Trouble in Little China, The Grand Budapest Hotel"
506_recent_neutral_obscure_theme,"The Mysterious Geographic Explorations of Jasper Morello, The Last Days of Disco, In the Mouth of Madness, The Long Goodbye, The Last Seduction, Cube, The Adventures of Buckaroo B. Benson, The Reflecting Skin, The Proposition, Dark City"
506_recent_gender_age_only_baseline,"Guardians of the Galaxy, Deadpool, The Fifth Element, Dumb and Dumber, Men in Black, The Mask, Scott Pilgrim vs. the World, Superbad, Galaxy Quest, Kick-Ass"
506_recent_gender_age_only_niche_genre,"The Fall, The Void, Moon, Brazil, Donnie Darko, The Fountain, Eternal Sunshine of the Spotless Mind, Stalker, Coherence, Under the Silver Lake"
506_recent_gender_age_only_exclude_popular,"The Last Days of Disco, The Way Way Back, Buffalo '66, City of Lost Souls, The Fall, The Station Agent, In the Mood for Love, Happiness, The Celebration, The Brothers Bloom"
506_recent_gender_age_only_indie_international,"The Man Who Fell to Earth, In the Mood for Love, City of God, The Fall, Oldboy, Moon, A Girl Walks Home Alone at Night, Blue Velvet, The Holy Mountain, Wings of Desire"
506_recent_gender_age_only_temporal_diverse,"Clueless, The Last Boy Scout, Mad Max: Fury Road, The Rock, The Fifth Element, Kick-Ass, Escape from New York, Guardians of the Galaxy, Big Trouble in Little China, The Mask"
506_recent_gender_age_only_obscure_theme,"The Last Seduction, Cube, The Proposition, The Hole, The Fall, The Devil's Backbone, Death Proof, The Fall of the American Empire, The Battery, The Way of the Gun"
506_recent_occupation_only_baseline,"Galaxy Quest, The Birdcage, Men in Black, The Fifth Element, Galaxy of Terror, The Mask, Escape from New York, Clueless, The Iron Giant, Drop Dead Gorgeous"
