custom_id,movies
5752_recent_occupation_only_exclude_popular,"The Dish, The Grand Seduction, Local Hero, A Midsummer Night's Dream (1935), The Station Agent, The Last Days of Disco, In the Mood for Love, The Trip to Barnbow, The Ballad of Buster Scruggs, Laws of Gravity"
5752_recent_occupation_only_indie_international,"In the Mood for Love, The Celebration, Delicatessen, The Spirit of the Beehive, Wild Tales, The Trip to Italy, Tokyo Story, A Touch of Sin, The Last Black Sea Pirates, The Secret in Their Eyes"
5752_recent_occupation_only_temporal_diverse,"Some Like It Hot, To Be or Not to Be, The Philadelphia Story, It Happened One Night, The Apartment, The Odd Couple, Blazing Saddles, The Producers, The Pink Panther, Singin' in the Rain"
5752_recent_occupation_only_obscure_theme,"The Twelve Chairs, The Ref, The Lady Eve, The Big Bus, A Shot in the Dark, The Million Dollar Hotel, The Grass Harp, The Cheap Detective, The Heartbreak Kid, The Goodbye Girl"
5752_recent_all_attributes_baseline,"Crazy Rich Asians, Notting Hill, The Proposal, Legally Blonde, 10 Things I Hate About You, The Princess Bride, Sweet Home Alabama, Bridget Jones's Diary, Amélie, Clueless"
5752_recent_all_attributes_niche_genre,"The Last Seduction, In the Mood for Love, The Fall, Big Fish, Amélie, The Science of Sleep, Harold and Maude, The Grand Budapest Hotel, Pan's Labyrinth, The Royal Tenenbaums"
5752_recent_all_attributes_exclude_popular,"The Band Wagon, Big Fish, The Quiet Man, The Philadelphia Story, Fool's Gold, Moonstruck, The Ref, Waiting for Guffman, The Love Parade, The Paleface"
5752_recent_all_attributes_indie_international,"The Farewell, Amélie, In the Mood for Love, The Lunchbox, Tampopo, Frances Ha, The Double Life of Véronique, A Fantastic Woman, Portrait of a Lady on Fire, Wild Tales"
5752_recent_all_attributes_temporal_diverse,"Some Like It Hot, Bringing Up Baby, The Philadelphia Story, To Catch a Thief, Roman Holiday, The Grand Budapest Hotel, Amélie, Clueless, The Birdcage, The Farewell"
5752_recent_all_attributes_obscure_theme,"The Dish, The Dish and the Spoon, The Impostors, The Hundred-Foot Journey, Big Night, The Last Seduction, The Reflection of You, The Love Parade, The Bounty Hunter, A Man Called Ove"
5753_recent_neutral_baseline,"The Exorcist, Hereditary, The Shining, The Witch, Rosemary's Baby, The Babadook, Suspiria, The Omen, It Follows, The Silence of the Lambs"
5753_recent_neutral_niche_genre,"Possession, The Beyond, Hausu, Goke, Body Snatcher from Hell, The Witch Who Came from the Sea, Noroi, Martyrs, The Reflecting Skin, The Void, Tetsuo: The Iron Man"
5753_recent_neutral_exclude_popular,"The Others, Carnival of Souls, House, The Innocents, The Wicker Man, The Reflecting Skin, The Last Winter, Session 9, Kill List, The House of the Devil"
5753_recent_neutral_indie_international,"The Void, The Babadook, The Reflecting Skin, A Girl Walks Home Alone at Night, The Orphanage, Martyrs, The Witch, Antichrist, The House is Black, Tigers Are Not Afraid"
5753_recent_neutral_temporal_diverse,"Rosemary's Baby, Re-Animator, Poltergeist, The Exorcist, Nosferatu, Carnival of Souls, The Shining, Hereditary, The Witch, The Babadook"
5753_recent_neutral_obscure_theme,"The Reflecting Skin, The House That Jack Built, Session 9, The Invitation, The Sentinel, The Blackcoat's Daughter, The Void, May, The Others, The Poughkeepsie Tadd"
5753_recent_gender_age_only_baseline,"The Exorcist, Hellraiser, The Shining, The Evil Dead, Suspiria, Hereditary, The Witch, A Nightmare on Elm Street, The Babadook, It Follows"
5753_recent_gender_age_only_niche_genre,"Possession, The Reflecting Skin, Hausu, The Void, The Wicker Man, Tetsuo: The Iron Man, Antichrist, Martin, The Orphanage, Goke, Body Snatcher from Hell"
5753_recent_gender_age_only_exclude_popular,"Carnival of Souls, The Beyond, House, The Wicker Man, In the Mouth of Madness, The House of the Devil, Blood on Satan's Claw, Session 9, The Last Wave, The Invitation"
5753_recent_gender_age_only_indie_international,"A Girl Walks Home Alone at Night, The Spirit of the Beehive, Possession, The Wailing, Tetsuo: The Iron Man, Martyrs, The Babadook, Let the Right One In, Berberian Sound Studio, The Invitation"
5753_recent_gender_age_only_temporal_diverse,"The Exorcist, Rosemary's Baby, Hellraiser, The Shining, The Thing, Suspiria, The Blair Witch Project, It Follows, The Witch, Hereditary"
5753_recent_gender_age_only_obscure_theme,"The Reflecting Skin, House, Session 9, Carnival of Souls, The Loved Ones, Angst, The Prowler, The Beyond, The House That Jack Built, The Void"
5753_recent_occupation_only_baseline,"The Exorcist, Hellraiser, The Shining, The Thing, The Fly, Suspiria, Hereditary, The Babadook, It Follows, Event Horizon"
5753_recent_occupation_only_niche_genre,"The Brood, Event Horizon, Possession, Session 9, The Void, House, The Reflecting Skin, The Wailing, Carnival of Souls, The House of the Devil"
5753_recent_occupation_only_exclude_popular,"The Innocents, Carnival of Souls, The Beyond, House, Session 9, The Pit and the Pendulum, The Changeling, Peeping Tom, The House on Haunted Hill, The Last Wave"
5753_recent_occupation_only_indie_international,"The Babadook, The Wailing, Audition, Martyrs, Tigers Are Not Afraid, Noroi, The Orphanage, Possession, The Invitation, I Am the Pretty Thing That Lives in the House"
5753_recent_occupation_only_temporal_diverse,"Night of the Living Dead, The Exorcist, The Shining, Rosemary's Baby, The Blair Witch Project, Hereditary, The Wicker Man, The Innocents, Carnival of Souls, The Babadook"
5753_recent_occupation_only_obscure_theme,"Session 9, The Reflecting Skin, The House of the Devil, The Borderlands, The Last Circus, The Prowler, The Beyond, Carnival of Souls, The Sentinel, The Void"
5753_recent_all_attributes_baseline,"The Exorcist, Hellraiser, The Shining, Evil Dead II, The Thing, A Nightmare on Elm Street, Suspiria, The Fly, The Amityville Horror, Carnival of Souls"
5753_recent_all_attributes_niche_genre,"Session 9, Apartments in the Sky, The Reflecting Skin, House, The Empty Man, The Void, The Poughkeepsie Tapes, Noroi, The Babadook, Cure"
5753_recent_all_attributes_exclude_popular,"Session 9, The Sentinel, The Changeling, Carnival of Souls, The Last Wave, The Amityville Horror, The House on Haunted Hill, The Beyond, The Pit and the Pendulum, The Innocents"
5753_recent_all_attributes_indie_international,"The Reflecting Skin, Possession, Tetsuo: The Iron Man, The Spirit of the Beehive, Ugly, Santa Sangre, Dead Man's Shoes, The House That Jack Built, A Girl Walks Home Alone at Night, The Invitation"
5753_recent_all_attributes_temporal_diverse,"The Exorcist, Rosemary's Baby, The Thing, Session 9, The Shining, Hellraiser, The Fly, An American Werewolf in London, The Amityville Horror, The Wicker Man"
5753_recent_all_attributes_obscure_theme,"Session 9, The Beyond, The Reflecting Skin, The Void, Jacob's Ladder, The House of the Devil, The Canal, The Poughkeepsie Tapes, The Sentinel, The Loving Dead"
5754_recent_neutral_baseline,"Blue Velvet, Fargo, The Virgin Suicides, Requiem for a Dream, The Cook, the Thief, His Wife & Her Lover, Magnolia, Eternal Sunshine of the Spotless Mind, Rebel Without a Cause, Cinema Paradiso, The Night of the Hunter"
5754_recent_neutral_niche_genre,"Daughters of the Dust, The Spirit of the Beehive, The Fall, Wings of Desire, The Reflecting Skin, The Night of the Hunter, The Color of Pomegranates, Come and See, The Double Life of Véronique, Stalker"
5754_recent_neutral_exclude_popular,"A Ghost Story, The Reflecting Skin,  Wittgenstein, The Holy Mountain, The Fall, The Last Wave, The Celebration, The Spirit of the Beehive, The Quince Tree Sun, Daughters of the Dust"
5754_recent_neutral_indie_international,"A Girl Walks Home Alone at Night, The Spirit of the Beehive, In the Mood for Love, Toni Erdmann, The Lobster, The Fall, Holy Motors, Kikujiro, Wings of Desire, The Holy Mountain"
5754_recent_neutral_temporal_diverse,"Sunset Boulevard, The Night of the Hunter, Fitzcarraldo, The Passion of Joan of Arc, Days of Heaven, Picnic at Hanging Rock, Mishima: A Life in Four Chapters, Blue Velvet, The Seventh Seal, The Spirit of the Beehive"
5754_recent_neutral_obscure_theme,"The Reflecting Skin, The Last Wave, The Spirit of the Beehive, The Fall, A Ghost Story, The Celebration, The Lunatic, the Lover, and the Poet, Wings of Desire, The Act of Killing, The Killing of a Sacred Deer"
5754_recent_gender_age_only_baseline,"Blue Velvet, Amélie, The Virgin Suicides, Requiem for a Dream, Portrait of a Lady, The Dreamers, Far from Heaven, Mysterious Skin, Eternal Sunshine of the Spotless Mind, The Night of the Hunter"
5754_recent_gender_age_only_niche_genre,"The Love Witch, Tarnation, The Duke of Burgundy, Ganja & Hess, The Spirit of the Beehive, A Ghost Story, The Fall, Valerie and Her Week of Wonders, The Holy Mountain, In the Realm of the Senses"
5754_recent_gender_age_only_exclude_popular,"The Double Life of Veronique, Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelles, Stalker, The Spirit of the Beehive, Toni Erdmann, The Fall, In the Mood for Love, Wings of Desire, The Cameraman's Revenge, Daughters of the Dust"
5754_recent_gender_age_only_indie_international,"Amélie, The Double Life of Véronique, In the Mood for Love, Toni Erdmann, The Spirit of the Beehive, A Girl Walks Home Alone at Night, The Lobster, Holy Motors, Funan, Cléo from 5 to 7"
5754_recent_gender_age_only_temporal_diverse,"Blue Velvet, The Night of the Hunter, Portrait of a Lady, Rebel Without a Cause, The Virgin Suicides, Far from Heaven, Memento, Cinema Paradiso, The Secret Garden, Amélie"
5754_recent_gender_age_only_obscure_theme,"The Fall, Stalker, The Reflection of Power, The Last Wave, The Spirit of the Beehive, The Double Life of Veronique, The Enigma of Kaspar Hauser, The Color of Paradise, The Spirit of the Beehive, The Act of Killing"
5754_recent_occupation_only_baseline,"Fitzcarraldo, The Passion of Joan of Arc, The Last Wave, Mysterious Skin, Requiem for a Dream, Blue Velvet, The Master and Margarita, The Cook, the Thief, His Wife & Her Lover, The Spirit of the Beehive, The Mirror"
5754_recent_occupation_only_niche_genre,"The Spirit of the Beehive, The Fall, The Double Life of Veronique, A Ghost Story, The Last Wave, The Reflecting Skin, The Act of Killing, The White Ribbon, The House Is Black, Toni Erdmann"
5754_recent_occupation_only_exclude_popular,"The Spirit of the Beehive, The Last Wave, A Ghost Story, The Heart of the World, The Reflecting Skin, Koyaanisqatsi, The Last Wave, The Assassin, The Great Happiness Space, The Enigma of Kaspar Hauser"
5754_recent_occupation_only_indie_international,"The Spirit of the Beehive, Dancer in the Dark, The Double Life of Veronique, A Touch of Sin, The Taste of Cherry, In the Mood for Love, The Last Wave, The Wind Rises, Peeping Tom, Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelles"
5754_recent_occupation_only_temporal_diverse,"The Night of the Hunter, Mildred Pierce, Fitzcarraldo, The Killing of a Chinese Bookie, Picnic, Fitzcarraldo, The Third Man, The Spirit of the Beehive, Requiem for a Dream, The Sweet Hereafter"
5754_recent_occupation_only_obscure_theme,"The Reflecting Skin, Diary of a Country Priest, The Turin Horse, The Fall, A Ghost Story, The Long Walk, The House Is Black, The Last Wave, The Great Happiness Space, Mysterious Skin"
5754_recent_all_attributes_baseline,"The Virgin Suicides, A Ghost Story, An Education, Requiem for a Dream, The Dreamers, Portrait of a Lady, Fellini's Roma, The Housemaid, The Spirit of the Beehive, The Killing of a Sacred Deer"
5754_recent_all_attributes_niche_genre,"The Duke of Burgundy, The Reflecting Skin, The Fall, The Act of Killing, Toni Erdmann, The Holy Mountain, The Brood, The Killing of a Sacred Deer, The Spirit of the Beehive, Wings of Desire"
5754_recent_all_attributes_exclude_popular,"The Fever, The Spirit of the Beehive, The House Is Black, Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelles, Gates of Heaven, The Last Wave, The Quince Tree Sun, Wanda, Murmur of the Heart, The Color of Pomegranates"
5754_recent_all_attributes_indie_international,"Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelles, The Spirit of the Beehive, In the Realm of the Senses, Festen, The Double Life of Veronique, Toni Erdmann, A Girl Walks Home Alone at Night, The Fits, Cléo from 5 to 7, The Color of Pomegranates"
5754_recent_all_attributes_temporal_diverse,"Picnic at Hanging Rock, Fellini's Roma, The Piano, Orlando, Murmur of the Heart, The Night of the Hunter, The Killing of a Sacred Deer, The Spirit of the Beehive, A Woman Under the Influence, Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelles"
5754_recent_all_attributes_obscure_theme,"The Spirit of the Beehive, The Reflecting Skin, The Last Wave, Daughters of the Dust, The Draughtsman's Contract, The Heart of the World, The Double Life of Veronique, A Ghost Story, Toni Erdmann, The Headless Woman"
5755_recent_neutral_baseline,"Edge of Tomorrow, District 9, Rogue One: A Star Wars Story, The Silence of the Lambs, Se7en, Her, The Fountain, Blade Runner, The Descent, Ex Machina"
5755_recent_neutral_niche_genre,"Dark City, The Man from Earth, Coherence, Moon, The Fall, Primer, The Fountain, Stalker, Memento, The Spirit of the Beehive"
5755_recent_neutral_exclude_popular,"Dark City, The Last Seduction, The Proposition, The Spirit of the Beehive, Blue Velvet, The Vanishing, Gummo, Lone Star, The Reflecting Skin, The Killing of a Sacred Deer"
5755_recent_neutral_indie_international,"The Spirit of the Beehive, The Celebration, Toni Erdmann, In the Mood for Love, City of God, The Lobster, The Secret in Their Eyes, A Prophet, Run Lola Run, The Man Who Would Be Queen"
5755_recent_neutral_temporal_diverse,"Aliens, Blade Runner, The Thing, RoboCop, Chinatown, Heat, The Silence of the Lambs, The Road Warrior, Seven Samurai, The Matrix"
5755_recent_neutral_obscure_theme,"Dark City, The Hidden, Battle Royale, Angel Heart, The Last Seduction, Equinox, The Return of the Living Dead, A Field in England, The Proposition, The Void"
5755_recent_gender_age_only_baseline,"Edge of Tomorrow, The Girl with the Dragon Tattoo, Eternal Sunshine of the Spotless Mind, Gone Girl, The Handmaiden, Her, Inception, The Prestige, Lost in Translation, Ex Machina"
5755_recent_gender_age_only_niche_genre,"The Girl with the Dragon Tattoo, Coherence, The Invitation, Moon, Ex Machina, The Fall, Perfect Blue, The Babadook, Annihilation, Under the Silver Lake"
5755_recent_gender_age_only_exclude_popular,"The Last Seduction, The House of Mirth, The Sweet Hereafter, Lone Star, The Celebration, In the Mood for Love, The Double Life of Veronique, The Piano Teacher, The Reflecting Skin, Festen"
5755_recent_gender_age_only_indie_international,"Blue Is the Warmest Color, The Lunchbox, Amélie, In the Mood for Love, The Double Life of Veronique, A Separation, Toni Erdmann, Persepolis, Frances Ha, The Secret in Their Eyes"
5755_recent_gender_age_only_temporal_diverse,"Contact, Galaxy Quest, The Silence of the Lambs, Clueless, The Fifth Element, Legally Blonde, In the Mood for Love, Heathers, The Craft, Arrival"
5755_recent_gender_age_only_obscure_theme,"Sunshine State, The Girl Who Leapt Through Time, The Fall, The Invitation, Lars and the Real Girl, The Secret of Kells, The Devil's Backbone, In the Mood for Love, The Man from Earth, Coherence"
5755_recent_occupation_only_baseline,"Blade Runner, The Thing, District 9, Ex Machina, The Silence of the Lambs, Se7en, Her, Black Mirror: Bandersnatch, Eternal Sunshine of the Spotless Mind, Donnie Darko"
5755_recent_occupation_only_niche_genre,"Paprika, The Fall, Gerry, The Fountain, Wendy and Lucy, The Man Who Fell to Earth, Upstream Color, Only Lovers Left Alive, The Holy Mountain, The Bothersome Man"
5755_recent_occupation_only_exclude_popular,"The Last Seduction, The Reflecting Skin, The Celebration, The Spirit of the Beehive, A Touch of Sin, The Killing of a Sacred Deer, The Double Life of Veronique, The Vanishing, The Housemaid, The Sweet Hereafter"
5755_recent_occupation_only_indie_international,"The Holy Mountain, Come and See, Wings of Desire, The Spirit of the Beehive, Toni Erdmann, In the Mood for Love, The Act of Killing, The Last Wave, Dogtooth, A Ghost Story"
5755_recent_occupation_only_temporal_diverse,"Blade Runner, Brazil, The Thing, Metropolis, The Day the Earth Stood Still, Blue Velvet, 12 Monkeys, The Killing of a Sacred Deer, The Man Who Fell to Earth, Moon"
5755_recent_occupation_only_obscure_theme,"Dark City, The Last Wave, Angel Heart, The Hidden, Gummo, The Reflecting Skin, The Killers, Blue Velvet, The Proposition, Happiness"
5755_recent_all_attributes_baseline,"Amélie, Frida, The Virgin Suicides, Blue Velvet, Lost in Translation, Portrait of a Lady, The Dreamers, Clueless, Girl, Interrupted, Eternal Sunshine of the Spotless Mind"
5755_recent_all_attributes_niche_genre,"The Fall, The Cell, A Ghost Story, Perfect Blue, The Love Witch, The Invitation, The Killing of a Sacred Deer, Only Lovers Left Alive, Dogtooth, Blue Velvet"
5755_recent_all_attributes_exclude_popular,"The Love Witch, The Fall, Only Lovers Left Alive, The Duke of Burgundy, In the Mood for Love, The Secret of Kells, A Ghost Story, The Reflecting Skin, The Fits, The Double Life of Veronique"
5755_recent_all_attributes_indie_international,"Frances Ha, Toni Erdmann, The Fits, The Lunchbox, Portrait of a Lady on Fire, A Fantastic Woman, Persepolis, The Souvenir, Cléo from 5 to 7, Wendy and Lucy"
5755_recent_all_attributes_temporal_diverse,"Clueless, Falling Down, The Virgin Suicides, Run Lola Run, Memento, Amélie, The Piano, Lost in Translation, Velvet Goldmine, Blue Velvet"
5755_recent_all_attributes_obscure_theme,"The Last Days of Disco, The Love Witch, The Fits, Wendy and Lucy, The Invitation, The Bothersome Man, The Lounge, The Reflection of You, The Duke of Burgundy, The Edge of Seventeen"
5756_recent_neutral_baseline,"Notting Hill, The Grand Budapest Hotel, Amélie, The Royal Tenenbaums, Little Miss Sunshine, Lost in Translation, Tootsie, The Birdcage, Eternal Sunshine of the Spotless Mind, The Squid and the Whale"
5756_recent_neutral_niche_genre,"Pan's Labyrinth, Being John Malkovich, The Fall, Eternal Sunshine of the Spotless Mind, Amélie, The Grand Budapest Hotel, The Holy Mountain, In the Mood for Love, Holy Motors, The Spirit of the Beehive"
5756_recent_neutral_exclude_popular,"A Ghost Story, The Fall, In the Mood for Love, The Double Life of Veronique, Wings of Desire, The Spirit of the Beehive, The Last Days of Disco, The Celebration, The Man Who Fell to Earth, Happiness"
5756_recent_neutral_indie_international,"In the Mood for Love, Amélie, The Secret of Kells, Pan’s Labyrinth, The Double Life of Véronique, A Separation, Cinema Paradiso, Run Lola Run, The Spirit of the Beehive, Toni Erdmann"
5756_recent_neutral_temporal_diverse,"Some Like It Hot, The Philadelphia Story, Amélie, The Grand Budapest Hotel, City Lights, Breakfast at Tiffany's, Blazing Saddles, To Kill a Mockingbird, The Umbrellas of Cherbourg, Chinatown"
5756_recent_neutral_obscure_theme,"A Ghost Story, The Fall, The Last of Shelia, In the Mood for Love, The Narrative of Victor Karloch, Hunt for the Wilderpeople, A Serious Man, The Station Agent, The Spirit of the Beehive, The Draper and the Dancer"
5756_recent_gender_age_only_baseline,"10 Things I Hate About You, Legally Blonde, The Princess Diaries, Clueless, Ella Enchanted, To All the Boys I've Loved Before, A Knight's Tale, The Fault in Our Stars, Perks of Being a Wallflower, The Secret Garden"
5756_recent_gender_age_only_niche_genre,"Amélie, The Secret of Kells, Persepolis, Pan's Labyrinth, The Fall, Eternal Sunshine of the Spotless Mind, The Double Life of Veronique, The Brothers Bloom, Moonrise Kingdom, The Princess Bride"
5756_recent_gender_age_only_exclude_popular,"An Education, Moonrise Kingdom, The Secret of Kells, The Fall, Bright Star, The Duke of Burgundy, Submarine, The Little Prince, Gentleman Jack, A Ghost Story"
5756_recent_gender_age_only_indie_international,"Amélie, Persepolis, The Secret of Kells, The Lunchbox, Pan’s Labyrinth, Run Lola Run, Toni Erdmann, The Diving Bell and the Butterfly, A Fantastic Woman, Wild Tales"
5756_recent_gender_age_only_temporal_diverse,"Clueless, Pride and Prejudice, Little Women, The Princess Bride, Amélie, 10 Things I Hate About You, The Sound of Music, Heathers, Mona Lisa Smile, Sense and Sensibility"
