custom_id,movies
6003_recent_occupation_only_obscure_theme,"The Last Detail, The Killing of a Sacred Deer, The Long Good Friday, The Bothersome Man, The Passenger, The Man Who Fell to Earth, The Commitments, The Reflecting Skin, The American Friend, The Draughtsman's Contract"
6003_recent_all_attributes_baseline,"The Grand Budapest Hotel, Ocean's Eleven, The Secret Life of Walter Mitty, Amélie, The Intouchables, Midnight in Paris, The Birdcage, Crazy Rich Asians, The Farewell, The Hundred-Foot Journey"
6003_recent_all_attributes_niche_genre,"The Last Seduction, Paris, Texas, The Double Life of Veronique, Wings of Desire, In the Mood for Love, The Spirit of the Beehive, Broken Flowers, A Ghost Story, The Celebration, The Fall"
6003_recent_all_attributes_exclude_popular,"The Last Detail, The Passenger, The Reflecting Skin, Husbands and Wives, A Ghost Story, The Heart of the World, In the Realm of the Senses, The Assassin, The Killing of a Sacred Deer, The Man Who Fell to Earth"
6003_recent_all_attributes_indie_international,"The Lunchbox, In the Mood for Love, A Man Escaped, The Spirit of the Beehive, Toni Erdmann, The Double Life of Veronique, The Hunt, A Separation, The Secret in Their Eyes, Persepolis"
6003_recent_all_attributes_temporal_diverse,"The Apartment, Gentleman's Agreement, His Girl Friday, The Philadelphia Story, The African Queen, Sullivan's Travels, Office Space, Hidden Figures, The Devil Wears Prada, Waiting to Exhale"
6003_recent_all_attributes_obscure_theme,"A Girl Walks Home Alone at Night, The Last Seduction, The Reflection of the Soul, The Hidden Fortress, The Fall, In the Mood for Love, The Long Good Friday, The Conversation, Hiroshima Mon Amour, The Station Agent"
6004_recent_neutral_baseline,"The Black Cauldron, The Secret of NIMH 2: Timmy to the Rescue, Watership Down, The Last Unicorn, The Iron Giant, An American Tail, Balto, The Plague Dogs, The Great Mouse Detective, Coraline"
6004_recent_neutral_niche_genre,"Fantastic Planet, The Last Unicorn, Wizards, Heavy Metal 2000, The Secret of Kells, Song of the Sea, The Iron Giant, Akira, Mind Game, A Scanner Darkly"
6004_recent_neutral_exclude_popular,"Watership Down, The Secret of NIMH, The Plague Dogs, The Iron Giant, The Last Unicorn, FernGully: The Last Rainforest, The Dark Crystal, Legend of the Guardians: The Owls of Ga'Hoole, The Wind in the Willows, The Great Mouse Detective"
6004_recent_neutral_indie_international,"The Spirit of the Beehive, A Tale of Winter, Come and See, The Double Life of Veronique, Wings of Desire, The Secret of Kells, The Man Who Fell to Earth, My Winnipeg, The Fall, The Red Turtle"
6004_recent_neutral_temporal_diverse,"Wizards, The Last Unicorn, Fantasia, The Iron Giant, Akira, The Secret of NIMH, Bambi, Heavy Metal, Dumbo, The Plague Dogs"
6004_recent_neutral_obscure_theme,"The Secret of NIMH 2: Timmy to the Rescue, The Last Unicorn, Watership Down, The Plague Dogs, The Iron Giant, Fantastic Planet, The Black Cauldron, The Triplets of Belleville, A Charlie Brown Christmas, The Patchwork Girl of Oz"
6004_recent_gender_age_only_baseline,"Coraline, The Little Mermaid, Kiki's Delivery Service, My Neighbor Totoro, The Secret of Kells, Song of the Sea, The Iron Giant, Beauty and the Beast, Moana, Brave"
6004_recent_gender_age_only_niche_genre,"The Secret of Kells, Song of the Sea, Watership Down, The Plague Dogs, The Last Unicorn, Fantastic Planet, The Iron Giant, The Brave Little Toaster, Angel's Egg, Yellow Submarine"
6004_recent_gender_age_only_exclude_popular,"The Secret of Roan Inish, The Last Unicorn, Watership Down, The Plague Dogs, My Neighbor Totoro, The Iron Giant, The Tale of the Princess Kaguya, The Secret of Kells, Song of the Sea, The Little Prince"
6004_recent_gender_age_only_indie_international,"Song of the Sea, Persepolis, The Secret of Kells, A Fantastic Woman, The Milk of Sorrow, Waltz with Bashir, The Tale of Princess Kaguya, Your Name, Boy & the World, Pan's Labyrinth"
6004_recent_gender_age_only_temporal_diverse,"The Last Unicorn, Watership Down, An American Tail, The Secret of Kells, Coraline, Kiki's Delivery Service, The Iron Giant, The Nightmare Before Christmas, My Neighbor Totoro, Spirited Away"
6004_recent_gender_age_only_obscure_theme,"The Last Unicorn, The Secret of Kells, An American Tail, Watership Down, The Plague Dogs, The Iron Giant, The Pagemaster, The Bear, The Rescuers Down Under, The Adventures of Mark Twain"
6004_recent_occupation_only_baseline,"Fantastic Planet, Akira, WALL-E, The Iron Giant, Metropolis, Ghost in the Shell, Ratatouille, The Secret of Kells, Paprika, Coraline"
6004_recent_occupation_only_niche_genre,"Fantastic Planet, Dark City, Akira, The City of Lost Children, Repo Man, Wired, The Void, Gantz: O, Neon Genesis Evangelion: The End of Evangelion, Paprika"
6004_recent_occupation_only_exclude_popular,"Fantastic Planet, The Secret of Kells, A Scanner Darkly, The Last Wave, Watership Down, The Plague Dogs, The Man Who Fell to Earth, The City of Lost Children, The Reflecting Skin, The Congress"
6004_recent_occupation_only_indie_international,"Gojira, The Spirit of the Beehive, The Mirror, Come and See, Tetsuo: The Iron Man, Valerián and the City of a Thousand Planets, A Trip to the Moon, The Last Wave, Wings of Desire, The Headless Woman"
6004_recent_occupation_only_temporal_diverse,"Metropolis, Fantastic Planet, A Trip to the Moon, WALL-E, The Iron Giant, Dune, 2001: A Space Odyssey, The Last Unicorn, Blade Runner, Annihilation"
6004_recent_occupation_only_obscure_theme,"Fantastic Planet, The Last Unicorn, The Secret of Kells, Wizards, The Plague Dogs, The City of Lost Children, Akira, The Iron Giant, The Black Hole, A Scanner Darkly"
6004_recent_all_attributes_baseline,"The Iron Giant, Coraline, Kiki's Delivery Service, Spirited Away, WALL-E, My Neighbor Totoro, Anomalisa, The Secret of Kells, The Little Prince, The Girl Who Leapt Through Time"
6004_recent_all_attributes_niche_genre,"Fantastic Planet, The Secret of Kells, Anomalisa, The Plague Dogs, Fantastic Mr. Fox, Mary and Max, The Iron Giant, Akira, The Last Unicorn, Waking Life"
6004_recent_all_attributes_exclude_popular,"The Secret of Kells, Anomalisa, The Iron Giant, Watership Down, The Last Unicorn, The Plague Dogs, The Tale of the Princess Kaguya, The Secret of the Unicorn, The Boy and the Beast, The Little Prince"
6004_recent_all_attributes_indie_international,"The Secret of Kells, A Letter to Momo, Waltz with Bashir, Persepolis, The Tale of the Princess Kaguya, Song of the Sea, The Red Turtle, A Trip to the Moon, The Boy and the World, Mary and the Witch's Flower"
6004_recent_all_attributes_temporal_diverse,"Metropolis, The Iron Giant, WALL-E, Annihilation, The Fly, Coraline, Kiki's Delivery Service, Pan's Labyrinth, The Last Unicorn, The Secret of Kells"
6004_recent_all_attributes_obscure_theme,"Fantastic Planet, The Secret of Kells, The Last Unicorn, Arrietty, The Iron Giant, Song of the Sea, The Plague Dogs, The Adventures of Prince Achmed, Watership Down, A Cat in Paris"
6005_recent_neutral_baseline,"The Witch, Hereditary, The Babadook, Candyman, Suspiria, The Ring, Session 9, The Others, Poltergeist, It Follows"
6005_recent_neutral_niche_genre,"The Reflecting Skin, The Void, Session 9, The House of the Devil, In the Mouth of Madness, Possession, The Poughkeepsie Tapes, The Babadook, The Canal, Antichrist"
6005_recent_neutral_exclude_popular,"The Reflecting Skin, The Void, Session 9, The Babadook, The Autopsy of Jane Doe, Dark Water, The Invitation, The House of the Devil, May, The Canal"
6005_recent_neutral_indie_international,"The Reflecting Skin, The Babadook, Midsommar, The Wailing, Tigers Are Not Afraid, A Girl Walks Home Alone at Night, The Autopsy of Jane Doe, I Am the Pretty Thing That Lives in the House, Possum, The Void"
6005_recent_neutral_temporal_diverse,"The Shining, Poltergeist, The Others, The Ring,  Carnival of Souls, The Babadook, Jacob's Ladder, House, Session 9, The Witch"
6005_recent_neutral_obscure_theme,"Session 9, The Void, The Poughkeepsie Tapes, The Reflecting Skin, The House of the Devil, The Taking of Deborah Logan, Absentia, The Other Side of the Wind, The Sentinel, The Last Broadcast"
6005_recent_gender_age_only_baseline,"The Babadook, Hereditary, The Witch, It Follows, Get Out, Suspiria, The Others, Midsommar, Rosemary's Baby, The Ring"
6005_recent_gender_age_only_niche_genre,"The Void, The Others, Session 9, The Invitation, The Babadook, The Descent, The Witch, Honeymoon, The Autopsy of Jane Doe, The Wailing"
6005_recent_gender_age_only_exclude_popular,"The Invitation, The Others, House of the Devil, The Babadook, Session 9, The Witch, The Autopsy of Jane Doe, The Orphanage, The Pact, The Eyes of My Mother"
6005_recent_gender_age_only_indie_international,"The Babadook, Goodnight Mommy, The Invitation, The Wailing, Toni Erdmann, Martyrs, Raw, The Orphanage, The Lodge, A Girl Walks Home Alone at Night"
6005_recent_gender_age_only_temporal_diverse,"The Witch, Get Out, Suspiria, The Babadook, Hereditary, Civil Blood, The Descent, The Ring, Possession, Midsommar"
6005_recent_gender_age_only_obscure_theme,"The Invitation, The Reflecting Skin, The Void, Session 9, The Wailing, The House of the Devil, The Autopsy of Jane Doe, Lake Mungo, The Borderlands, The Prowler"
6005_recent_occupation_only_baseline,"The Witch, Hereditary, Candyman, The Ring, Suspiria, The Babadook, It Follows, The Descent, The Others, Midsommar"
6005_recent_occupation_only_niche_genre,"Session 9, The Reflecting Skin, The Prowler, The Void, The House of the Devil, The Battery, The Devil's Backbone, Pontypool, The Babadook, Lake Mungo"
6005_recent_occupation_only_exclude_popular,"The Reflecting Skin, The Void, House, Session 9, The Babadook, The House of the Devil, Antichrist, The Poughkeepsie Tapes, The Innkeepers, I Am the Pretty Thing That Lives in the House"
6005_recent_occupation_only_indie_international,"The Reflecting Skin, The Invitation, House, The Wailing, The Babadook, Tetsuo: The Iron Man, The Eyes of My Mother, Kill List, The Orphanage, A Girl Walks Home Alone at Night"
6005_recent_occupation_only_temporal_diverse,"Psycho, Rosemary's Baby, The Shining, Poltergeist, Hellraiser, The Thing, The Exorcist, Carrie, The Witch, The Innocents"
6005_recent_occupation_only_obscure_theme,"The Reflecting Skin, The Prowler, The House That Jack Built, The Void, Session 9, The Unnamable, The House on Sorority Row, The Speaker, The Sentinel, The Baxxter"
6005_recent_all_attributes_baseline,"Hereditary, The Witch, The Babadook, It Follows, Suspiria, The Ring, Insidious, The Conjuring, Midsommar, Poltergeist"
6005_recent_all_attributes_niche_genre,"The Void, Session 9, The Babadook, The Autopsy of Jane Doe, The Others, The Witch, Mandy, Under the Shadow, Hereditary, The Lighthouse"
6005_recent_all_attributes_exclude_popular,"The Void, Session 9, The Poughkeepsie Tapes, The House of the Devil, Lake Mungo, The Reflecting Skin, The Last Horror Movie, The Borderlands, Pontypool, The Innkeepers"
6005_recent_all_attributes_indie_international,"The Babadook, Pontypool, The Void, Tigers Are Not Afraid, The Wailing, Goodnight Mommy, The Invitation, A Girl Walks Home Alone at Night, The Autopsy of Jane Doe, Noroi"
6005_recent_all_attributes_temporal_diverse,"The Babadook, Hereditary, The Others, Poltergeist, The Ring, Suspiria, The Witch, Candyman, Session 9, The Innocents"
6005_recent_all_attributes_obscure_theme,"The Reflecting Skin, The Void, The House of the Devil, Session 9, The Prowler, The House That Jack Built, The Babadook, The Invitation, The Last Horror Movie, The Canal"
6006_recent_neutral_baseline,"Beauty and the Beast, Aladdin, The Little Mermaid, Frozen, Moana, Cinderella, Pocahontas, Tangled, The Princess and the Frog, Sleeping Beauty"
6006_recent_neutral_niche_genre,"The Secret of Kells, Song of the Sea, The Gruffalo's Child, Kirikou and the Sorceress, The Little Prince, The Triplets of Belleville, The Tale of the Princess Kaguya, Anomalisa, Fantastic Mr. Fox, The Painting"
6006_recent_neutral_exclude_popular,"The Secret of NIMH, Anastasia: The Mystery of the Lost Crown, The Pebble and the Penguin, The Little Mermaid II: Return to the Sea, The Great Mouse Detective, The Rescuers Down Under, The Last Unicorn, The Adventures of the American Rabbit, The Phantom Tollbooth, The Magic Pudding"
6006_recent_neutral_indie_international,"Song of the Sea, The Secret of Kells, My Neighbor Totoro, The Triplets of Belleville, Waltz with Bashir, Persepolis, The Red Turtle, Kiki's Delivery Service, Ernest & Celestine, The Painting"
6006_recent_neutral_temporal_diverse,"The Secret of NIMH, Bedknobs and Broomsticks, The Little Mermaid, Mary Poppins, The Muppet Movie, An American Tail, The Rescuers, The Jungle Book, Oliver!, The Sound of Music"
6006_recent_neutral_obscure_theme,"The Secret of NIMH, The Thief and the Cobbler, The Little Mermaid (1989), The Pagemaster, The Iron Giant, The King and I, The Pebble and the Penguin, The Brave Little Toaster, The Great Mouse Detective, The Last Unicorn"
6006_recent_gender_age_only_baseline,"Beauty and the Beast, The Little Mermaid, Mulan, Frozen, Tangled, Moana, Cinderella, Alice in Wonderland, Pocahontas, The Princess and the Frog"
6006_recent_gender_age_only_niche_genre,"The Secret of NIMH, The Last Unicorn, Song of the Sea, The Iron Giant, Kiki's Delivery Service, My Neighbor Totoro, The Little Mermaid (1989), The Plague Dogs, FernGully: The Last Rainforest, The Tale of the Princess Kaguya"
6006_recent_gender_age_only_exclude_popular,"The Secret of Kells, Song of the Sea, The Little Prince, Kiki's Delivery Service, My Neighbor Totoro, The Tale of the Princess Kaguya, The Breadwinner, Anina, The Gruffalo's Child, The Gruffalo"
6006_recent_gender_age_only_indie_international,"Song of the Sea, The Secret of Kells, My Neighbor Totoro, Kiki's Delivery Service, The Breadwinner, Persepolis, Whisper of the Heart, A Silent Voice, The Girl Who Leapt Through Time, Ernest & Celestine"
6006_recent_gender_age_only_temporal_diverse,"Beauty and the Beast, The Little Mermaid, Ponyo, Moana, The Secret of NIMH, Annie, Hercules, The Princess and the Frog, Tangled, Kiki's Delivery Service"
6006_recent_gender_age_only_obscure_theme,"The Secret of Kells, Song of the Sea, The Little Prince, An American Tail, The Land Before Time, The Thief and the Cobbler, The Great Mouse Detective, The Pagemaster, The Pebble and the Penguin, The Swan Princess"
6006_recent_occupation_only_baseline,"Beauty and the Beast, The Little Mermaid, Aladdin, Frozen, Moana, Cinderella, The Secret of NIMH, The Iron Giant, Anastasia (1997), The Rescuers"
6006_recent_occupation_only_niche_genre,"The Secret of Kells, Song of the Sea, Kiki's Delivery Service, The Plague Dogs, The Last Unicorn, The Triplets of Belleville, Waking Life, The Iron Giant, Anomalisa, The Tale of the Princess Kaguya"
