custom_id,movies
3501_recent_occupation_only_temporal_diverse,"The Godfather, Casablanca, L.A. Confidential, The Hunt for Red October, All the President's Men, Braveheart, The Untouchables, Gladiator, The Silence of the Lambs, Chinatown"
3501_recent_occupation_only_obscure_theme,"The Whole Wide World, The Assassin, The Last Seduction, A Midnight Clear, The Proposition, The Eagle, The Way of the Gun, The Enforcer, The Keep, The River's Edge"
3501_recent_all_attributes_baseline,"Salt, Zero Dark Thirty, The Queen, The Imitation Game, Argo, The Post, Mission: Impossible – Fallout, The King's Speech, Jackie, Hidden Figures"
3501_recent_all_attributes_niche_genre,"Tinker Tailor Soldier Spy, The Assassin, A Ghost Story, The Fall, The Wind Rises, The Great Beauty, The Secret in Their Eyes, In the Mood for Love, The Lives of Others, Upstream Color"
3501_recent_all_attributes_exclude_popular,"The Long Good Friday, The Killing of a Sacred Deer, A Personal History of David Copperfield, The Secret in Their Eyes, Tinker Tailor Soldier Spy, The Assassin, In the Mood for Love, The White Ribbon, The Queen of Black Magic, The Conversation"
3501_recent_all_attributes_indie_international,"In the Mood for Love, The Lives of Others, A Separation, Run Lola Run, The Hunt, City of God, Toni Erdmann, Amélie, The Handmaiden, Borgman"
3501_recent_all_attributes_temporal_diverse,"All That Heaven Allows, The Queen, The Iron Lady, Michael Clayton, The American President, North by Northwest, The King’s Speech, Annie Hall, The Silence of the Lambs, Hidden Figures"
3501_recent_all_attributes_obscure_theme,"The Long Kiss Goodnight, The Keep, The Last Seduction, Kiss Kiss Bang Bang, The Assassination of Jesse James by the Coward Robert Ford, The Sweet Hereafter, The Constant Gardener, The Siege of Jadotville, The Quiet American, A Personal Journey"
3502_recent_neutral_baseline,"The Green Mile, The Godfather, Schindler's List, Forrest Gump, Saving Private Ryan, Inside Out, Up, Finding Nemo, Good Will Hunting, Requiem for a Dream"
3502_recent_neutral_niche_genre,"The Mirror, Come and See, The Holy Mountain, The Act of Killing, Waltz with Bashir, Grave of the Fireflies, Dogtooth, Stalker, The House That Jack Built, Enter the Void"
3502_recent_neutral_exclude_popular,"A Separation, The Hunt, The Diving Bell and the Butterfly, Grave of the Fireflies, The Last Black Man in San Francisco, Incendies, Pan's Labyrinth, The Kid with a Bike, Manchester by the Sea, The Secret in Their Eyes"
3502_recent_neutral_indie_international,"City of God, Paprika, A Separation, The Hunt, Pan's Labyrinth, In the Mood for Love, The Chaser, The Intouchables, Run Lola Run, The Secret in Their Eyes"
3502_recent_neutral_temporal_diverse,"12 Angry Men, Schindler's List, The Godfather, Pulp Fiction, The Silence of the Lambs, Gone with the Wind, E.T. the Extra-Terrestrial, The Green Mile, Finding Nemo, City of God"
3502_recent_neutral_obscure_theme,"The Killing of a Sacred Deer, A Prophet, The Celebration, The Fall, The Mirror, The Last Detail, The Vanishing, The Sweet Hereafter, The Proposition, The Station Agent"
3502_recent_gender_age_only_baseline,"The Green Mile, Forrest Gump, The Pursuit of Happyness, Inside Out, Up, Finding Nemo, The Help, Little Miss Sunshine, Dead Poets Society, A Beautiful Mind"
3502_recent_gender_age_only_niche_genre,"Blue Is the Warmest Color, Eternal Sunshine of the Spotless Mind, The Fall, Amélie, Pan's Labyrinth, The Secret of Kells, Whisper of the Heart, Crouching Tiger, Hidden Dragon, Persepolis, The Double Life of Veronique"
3502_recent_gender_age_only_exclude_popular,"The Fall, A Separation, The Secret in Their Eyes, Whisper of the Heart, The Diving Bell and the Butterfly, Ikiru, Lost in Translation, The Double Life of Veronique, The Wind Rises, Wild Strawberries"
3502_recent_gender_age_only_indie_international,"Amélie, Pan's Labyrinth, The Secret in Their Eyes, Boyhood, Persepolis, A Separation, The Intouchables, Roma, Wild Tales, The Lives of Others"
3502_recent_gender_age_only_temporal_diverse,"Pulp Fiction, Eternal Sunshine of the Spotless Mind, Amélie, The Breakfast Club, The Green Mile, Good Will Hunting, Cinema Paradiso, The Princess Bride, Little Miss Sunshine, Hidden Figures"
3502_recent_gender_age_only_obscure_theme,"The Girl Next Door, A Prophet, The Fall, The Kid with a Bike, The Intouchables, A Separation, The Station Agent, The Secret of Kells, The Hunt for the Wilderpeople, Waking Life"
3502_recent_occupation_only_baseline,"The Godfather, Schindler's List, Forrest Gump, The Green Mile, The Social Network, The Pursuit of Happyness, Good Will Hunting, A Beautiful Mind, The Imitation Game, Inside Out"
3502_recent_occupation_only_niche_genre,"The Hunt for Red October, Dead Man's Shoes, The Last of the Mohicans, The Proposition, The Fall, A Ghost Story, The Man Who Fell to Earth, The Wind Rises, The Proposition, The Assassination of Jesse James by the Coward Robert Ford"
3502_recent_occupation_only_exclude_popular,"A Serious Man, The Sweet Hereafter, The Proposition, The Sunset Limited, In the Mood for Love, The Kid with a Bike, The Man Who Shot Liberty Valance, Dogtooth, The Hunt, The Unknown Girl"
3502_recent_occupation_only_indie_international,"A Separation, The Hunt, Ikiru, The Secret in Their Eyes, Wild Tales, Run Lola Run, The Intouchables, City of God, Burning, The Lives of Others"
3502_recent_occupation_only_temporal_diverse,"12 Angry Men, Schindler's List, Good Will Hunting, The Godfather, The King's Speech, Finding Forrester, The Iron Giant, A Few Good Men, Dead Poets Society, The Social Network"
3502_recent_occupation_only_obscure_theme,"A Prophet, The Proposition, The Sunset Limited, The Hunt, The Man Who Knew Infinity, The Station Agent, The Sweet Hereafter, The Fall, The Kid With a Bike, The Kid"
3502_recent_all_attributes_baseline,"The King's Speech, Hidden Figures, The Pursuit of Happyness, A Beautiful Mind, The Iron Lady, Little Miss Sunshine, Inside Out, Up, The Social Network, Moneyball"
3502_recent_all_attributes_niche_genre,"The Great Beauty, A Ghost Story, Waking Life, The Fall, Eternal Sunshine of the Spotless Mind, The Secret in Their Eyes, Her, The Hunt, Lost in Translation, Pan's Labyrinth"
3502_recent_all_attributes_exclude_popular,"A Separation, In the Mood for Love, The Sweet Hereafter, The Assassination of Jesse James by the Coward Robert Ford, Ladri di biciclette, The Hunt, The Spirit of the Beehive, The Painted Veil, The Diving Bell and the Butterfly, Broken Flowers"
3502_recent_all_attributes_indie_international,"A Separation, The Intouchables, Amélie, The Hunt, Boyhood, In the Mood for Love, Wild Tales, The Lunchbox, Run Lola Run, The Secret in Their Eyes"
3502_recent_all_attributes_temporal_diverse,"12 Angry Men, The King's Speech, Her, Lost in Translation, The Grand Budapest Hotel, Scent of a Woman, The Social Network, Moonlight, The Iron Lady, The Queen"
3502_recent_all_attributes_obscure_theme,"A Prophet, The Fall, The Man Who Shot Liberty Valance, The Sweet Hereafter, The Station Agent, The Several Lives of Kit McClure, The Rocket, Wings of Desire, In the Mood for Love, The Kid with a Bike"
3503_recent_neutral_baseline,"Fellini's Satyricon, Pink Floyd: The Wall, Requiem for a Dream, Moulin Rouge!, The Holy Mountain, Eternal Sunshine of the Spotless Mind, The Cook, the Thief, His Wife & Her Lover, Pink Flamingos, Ladri di Biciclette, Happiness"
3503_recent_neutral_niche_genre,"Irreversible, The Holy Mountain, The Cook, the Thief, His Wife & Her Lover, Eraserhead, Twin Peaks: Fire Walk with Me, Pink Flamingos, The Reflecting Skin, Gummo, Naked Lunch, The Holy Mountain"
3503_recent_neutral_exclude_popular,"The Holy Mountain, The Spirit of the Beehive, The Last Wave, The Reflecting Skin, Fado, The Color of Pomegranates, Wings of Desire, Valhalla Rising, The Enigma of Kaspar Hauser, The Assassin"
3503_recent_neutral_indie_international,"Once, Broken Flowers, The Holy Mountain, In the Mood for Love, The Last Days of Disco, Wendy and Lucy, A Girl Walks Home Alone at Night, The Spirit of the Beehive, The Color of Pomegranates, Toni Erdmann"
3503_recent_neutral_temporal_diverse,"All That Jazz, The Umbrellas of Cherbourg, Cinema Paradiso, The Holy Mountain, Pink Floyd: The Wall, The Last Days of Disco, Happiness, The Cook, the Thief, His Wife & Her Lover, Merrily We Roll Along, Blue Velvet"
3503_recent_neutral_obscure_theme,"The Holy Mountain, Wings of Desire, Happiness, The Reflecting Skin, The Double Life of Veronique, A Ghost Story, The Last Days of Disco, The Arbor, The Spirit of the Beehive, The Man Who Fell to Earth"
3503_recent_gender_age_only_baseline,"Requiem for a Dream, Pink Floyd's The Wall, Trainspotting, Moulin Rouge!, Black Swan, Fight Club, American Psycho, The Wrestler, A Clockwork Orange, The Machinist"
3503_recent_gender_age_only_niche_genre,"Pink Flamingos, Happiness, The Holy Mountain, A Field in England, Eraserhead, The Lighthouse, Gummo, Enter the Void, Naked Lunch, The Cook, the Thief, His Wife & Her Lover"
3503_recent_gender_age_only_exclude_popular,"Happiness, The Last Days of Disco, Buffalo '66, Happiness, The Celebration, The Housemaid, The Last Wave, Time of the Gypsies, The Reflecting Skin, The Holy Mountain"
3503_recent_gender_age_only_indie_international,"Once, Amélie, The Holy Mountain, Toni Erdmann, The Lobster, Blue Velvet, Pan's Labyrinth, In the Mood for Love, The Fall, A Ghost Story"
3503_recent_gender_age_only_temporal_diverse,"Requiem for a Dream, The Party, Pink Floyd: The Wall, Harold and Maude, The Holy Mountain, A Clockwork Orange, The Umbrellas of Cherbourg, Eraserhead, The Cook, the Thief, His Wife & Her Lover, Pink Flamingos"
3503_recent_gender_age_only_obscure_theme,"Fellini's Casanova, The Holy Mountain, The Last Days of Disco, The Reflecting Skin, The Fall, Begotten, The Book of Life, The Spirit of the Beehive, The City of Lost Children, Pink Flamingos"
3503_recent_occupation_only_baseline,"Requiem for a Dream, Pink Flamingos, The Holy Mountain, Eternal Sunshine of the Spotless Mind, Trainspotting, The Wrestler, Blue Velvet, Mullholland Drive, Donnie Darko, American Psycho"
3503_recent_occupation_only_niche_genre,"Fellini's Satyricon, The Holy Mountain, Pink Flamingos, Eraserhead, The Cook, the Thief, His Wife & Her Lover, Valerie and Her Week of Wonders, The Reflecting Skin, The Holy Girl, Gummo, The Fall"
3503_recent_occupation_only_exclude_popular,"Happiness, The Last Days of Disco, Broken Flowers, The Spirit of the Beehive, In the Mood for Love, The Diary of a Teenage Girl, Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelles, Wings of Desire, The Killing of a Sacred Deer, Ordet"
3503_recent_occupation_only_indie_international,"Once, The Spirit of the Beehive, Blue Velvet, Amélie, A Taste of Cherry, The Holy Mountain, In the Mood for Love, The Lobster, Wings of Desire, Paris, Texas"
3503_recent_occupation_only_temporal_diverse,"Pink Floyd: The Wall, Harold and Maude, A Clockwork Orange, Requiem for a Dream, The Holy Mountain, The Cook, the Thief, His Wife & Her Lover, Blue Velvet, The Dreamers, Rebel Without a Cause, The Umbrellas of Cherbourg"
3503_recent_occupation_only_obscure_theme,"The Holy Mountain, Holy Motors, The Fall, Gummo, The Last Wave, The Spirit of the Beehive, The Act of Killing, Pink Flamingos, The Colour of Pomegranates, Eraserhead"
3503_recent_all_attributes_baseline,"Requiem for a Dream, Eternal Sunshine of the Spotless Mind, Fight Club, Donnie Darko, American Psycho, The Machinist, A Clockwork Orange, Trainspotting, The Holy Mountain, Pink Floyd The Wall"
3503_recent_all_attributes_niche_genre,"Pink Floyd The Wall, Happiness, The Holy Mountain, Eraserhead, Brazil, The Cook, the Thief, His Wife & Her Lover, The Act of Killing, Enter the Void, Gummo, Holy Motors"
3503_recent_all_attributes_exclude_popular,"Happiness, The Holy Mountain, The Last Days of Disco, Pink Flamingos, The Cook, the Thief, His Wife & Her Lover, Buffalo '66, A Taste of Cherry, Gummo, Wings of Desire, The Reflecting Skin"
3503_recent_all_attributes_indie_international,"Once, The Holy Mountain, Blue Valentine, Paris, Texas, The Spirit of the Beehive, In the Mood for Love, Requiem for a Dream, The Fall, Toni Erdmann, The Colour of Pomegranates"
3503_recent_all_attributes_temporal_diverse,"Requiem for a Dream, The Umbrellas of Cherbourg, A Clockwork Orange, Pink Floyd: The Wall, Harakiri, The Holy Mountain, The Cook, the Thief, His Wife & Her Lover, Pink Flamingos, Naked Lunch, The Last Wave"
3503_recent_all_attributes_obscure_theme,"Happiness, The Holy Mountain, The Fall, Pink Flamingos, The Last Days of Disco, Gummo, The Cook, the Thief, His Wife & Her Lover, Salo, or the 120 Days of Sodom, The Color of Pomegranates, The Fountain"
3504_recent_neutral_baseline,"The Joy Luck Club, Eat Drink Man Woman, Pillow Talk, Cinema Paradiso, Like Water for Chocolate, Chungking Express, In the Mood for Love, Amélie, The Secret Life of Words, The Straight Story"
3504_recent_neutral_niche_genre,"Eat Drink Man Woman, In the Mood for Love, The Color Purple, Crouching Tiger, Hidden Dragon, The Farewell, A Separation, The Spirit of the Beehive, The House of Flying Daggers, The Secret in Their Eyes, Toni Erdmann"
3504_recent_neutral_exclude_popular,"The Color of Paradise, In the Mood for Love, The Spirit of the Beehive, Distant, The Housemaid, Woman on the Beach, My Neighbor Totoro, The Illusionist, A Very Long Engagement, Cure"
3504_recent_neutral_indie_international,"In the Mood for Love, The Spirit of the Beehive, Run Lola Run, The Secret in Their Eyes, Cinema Paradiso, A Separation, Pan’s Labyrinth, The Double Life of Veronique, Toni Erdmann, The Umbrellas of Cherbourg"
3504_recent_neutral_temporal_diverse,"Cinema Paradiso, The House of the Flying Daggers, East of Eden, All About My Mother, The Umbrellas of Cherbourg, To Kill a Mockingbird, The Last Emperor, In the Mood for Love, The Piano, Fried Green Tomatoes"
3504_recent_neutral_obscure_theme,"The Color of Paradise, In the Mood for Love, The Spirit of the Beehive, Daughters of the Dust, Samsara, A Moment to Remember, The House of Flying Daggers, The White Balloon, Taste of Cherry, The Road Home"
3504_recent_gender_age_only_baseline,"The Kite Runner, Slumdog Millionaire, Cinema Paradiso, The Intouchables, Amélie, Good Will Hunting, The Pursuit of Happyness, Life is Beautiful, The Shawshank Redemption, A Beautiful Mind"
3504_recent_gender_age_only_niche_genre,"The Color Purple, In the Mood for Love, The Secret in Their Eyes, Like Someone in Love, Taste of Cherry, The Last Mistress, A Separation, The Wind Rises, The House of the Spirits, Wild Strawberries"
3504_recent_gender_age_only_exclude_popular,"The Spirit of the Beehive, In the Mood for Love, The Double Life of Veronique, Taste of Cherry, The Last Wave, The Secret in Their Eyes, A Brighter Summer Day, The House Is Black, The Piano Teacher, The Color of Paradise"
3504_recent_gender_age_only_indie_international,"In the Mood for Love, The Spirit of the Beehive, Amélie, Run Lola Run, The Lunchbox, A Separation, The Secret in Their Eyes, City of God, Paprika, The Wind Rises"
3504_recent_gender_age_only_temporal_diverse,"Cinema Paradiso, The Godfather, Amélie, Pan's Labyrinth, Oldboy, The Last Emperor, Run Lola Run, The Mission, The Night of the Hunter, City of God"
3504_recent_gender_age_only_obscure_theme,"The Color of Paradise, In the Mood for Love, The Taste of Cherry, The Queen of Black Magic, The Secret in Their Eyes, A Separation, The Wind Rises, Toni Erdmann, The Housemaid, The Memento"
3504_recent_occupation_only_baseline,"The Farewell, Lost in Translation, The Joy Luck Club (2003), Pride and Prejudice, The Queen, A Beautiful Mind, The King's Speech, Crouching Tiger, Hidden Dragon, Sense and Sensibility, Gosford Park"
3504_recent_occupation_only_niche_genre,"The Last Samurai, In the Mood for Love, The Painted Veil, Tampopo, The Assassin, A Personal Matter, The Spirit of the Beehive, Crouching Tiger, Hidden Dragon, The March of Fools, The Wind Rises"
3504_recent_occupation_only_exclude_popular,"In the Mood for Love, The Color of Paradise, The House of the Spirits, The Sweet Hereafter, The Last of the Mohicans, The Piano, Secrets and Lies, A Personal Journey with Martin Scorsese Through American Movies, The Double Life of Veronique, The Scent of Green Papaya"
3504_recent_occupation_only_indie_international,"In the Mood for Love, The Double Life of Veronique, Toni Erdmann, A Separation, The Secret in Their Eyes, Pan’s Labyrinth, The Lunchbox, Crouching Tiger, Hidden Dragon, The Headless Woman, Roma"
3504_recent_occupation_only_temporal_diverse,"Out of Africa, The Last Emperor, Gosford Park, The Queen, The Remains of the Day, To Kill a Mockingbird, The English Patient, Sense and Sensibility, The Age of Innocence, Cinema Paradiso"
3504_recent_occupation_only_obscure_theme,"The Celebration, The Spirit of the Beehive, In the Mood for Love, The Color of Paradise, The House is Black, The Wind Rises, Toni Erdmann, The Last Wave, A Touch of Sin, Sullivan's Travels"
3504_recent_all_attributes_baseline,"The Joy Luck Club, Like Water for Chocolate, Eat Pray Love, The Lunchbox, Lost in Translation, Her, The Queen of Black Magic, The Farewell, In the Mood for Love, The Last Samurai"
3504_recent_all_attributes_niche_genre,"In the Mood for Love, The Color of Paradise, Tampopo, The Spirit of the Beehive, A Simple Plan, The Secret in Their Eyes, Ikiru, The Last Emperor, The House of the Spirits, The Wind Rises"
3504_recent_all_attributes_exclude_popular,"The House of the Spirits, The Last Emperor, In the Mood for Love, The Double Life of Veronique, Tampopo, The Spirit of the Beehive, The Color of Paradise, A Personal Journey with Martin Scorsese Through American Movies, The River, The Last Wave"
3504_recent_all_attributes_indie_international,"In the Mood for Love, The Double Life of Véronique, A Separation, Taste of Cherry, The Secret in Their Eyes, Wild Strawberries, The Headless Woman, Toni Erdmann, The Man Who Left, Cure"
3504_recent_all_attributes_temporal_diverse,"The Joy Luck Club, Like Water for Chocolate, Cinema Paradiso, To Kill a Mockingbird, The Last Emperor, Out of Africa, The Breakfast Club, The English Patient, The Godfather, The Shawshank Redemption"
3504_recent_all_attributes_obscure_theme,"The Joy Luck Club, Like Water for Chocolate, The Last Emperor, The Spirit of the Beehive, The Secret in Their Eyes, In the Mood for Love, The House of the Spirits, Blissfully Yours, The Painted Veil, The Return"
3505_recent_neutral_baseline,"The Pink Panther, Superbad, Monty Python and the Holy Grail, Zelig, The Grand Budapest Hotel, Hot Fuzz, Blazing Saddles, The Naked Gun, Borat, The Hangover"
3505_recent_neutral_niche_genre,"The Last Laugh, The Party, Big Trouble in Little China, In the Loop, The Trip, Four Lions, Death at a Funeral, The Holy Mountain, Rubber, The Adventures of Buckaroo B.T.O."
3505_recent_neutral_exclude_popular,"The Death of Stalin, In the Loop, The Housemaid's Secret, The Last Days of Disco, The Dish, The Last Detail, The Triple Echo, The Wrong Box, The Ladykillers, A Touch of Sin"
3505_recent_neutral_indie_international,"In the Mood for Love, The Trip, Delicatessen, The Lobster, Amélie, The Great Beauty, Toni Erdmann, The Celebration, The Square, A Pure Formality"
3505_recent_neutral_temporal_diverse,"Some Like It Hot, Blazing Saddles, The Pink Panther, Monty Python and the Holy Grail, Young Frankenstein, Airplane!, The Producers, The Great Dictator, Duck Soup, The Party"
3505_recent_neutral_obscure_theme,"The Extraordinary Adventures of Adèle Blanc-Sec, In the Loop, The Death of Stalin, The Little Death, Four Lions, The Brand New Testament, A Pigeon Sat on a Branch Reflecting on Existence, The Dish, The Trip to Italy, What We Do in the Shadows"
3505_recent_gender_age_only_baseline,"Bridget Jones's Diary, Legally Blonde, The Grand Budapest Hotel, Easy A, Clueless, Mean Girls, The Princess Bride, Notting Hill, Crazy Rich Asians, The Devil Wears Prada"
3505_recent_gender_age_only_niche_genre,"In the Loop, The Death of Stalin, The Lobster, Death to Smoochy, Rubber, Four Lions, The Favourite, Borat, The Art of Self-Defense, The Wicker Man"
3505_recent_gender_age_only_exclude_popular,"In the Loop, The Extraordinary Adventures of Adèle Blanc-Sec, The Last Days of Disco, Toni Erdmann, The Art of Self-Defense, The Dish, Four Lions, The Little Death, The Party, Hunt for the Wilderpeople"
3505_recent_gender_age_only_indie_international,"Amélie, The Triplets of Belleville, In the Mood for Love, Paris, je t'aime, The Brand New Testament, Toni Erdmann, The Lobster, Y Tu Mamá También, Wild Tales, The Great Beauty"
3505_recent_gender_age_only_temporal_diverse,"Some Like It Hot, Bringing Up Baby, Clueless, The Grand Budapest Hotel, Amélie, The Pink Panther, Legally Blonde, Galaxy Quest, Easy A, The Favourite"
3505_recent_gender_age_only_obscure_theme,"In the Loop, The Last Days of Disco, Death to Smoochy, The Dish, The Hundred-Foot Journey, What We Do in the Shadows, The Party, The Grand Budapest Hotel, Burn After Reading, Toni Erdmann"
3505_recent_occupation_only_baseline,"The Grand Budapest Hotel, Burn After Reading, The Nice Guys, In Bruges, The Death of Stalin, Monty Python and the Holy Grail, Thank You for Smoking, The Big Lebowski, Clerks, Hot Fuzz"
3505_recent_occupation_only_niche_genre,"The Death of Stalin, In the Loop, The Congress, The Grand Budapest Hotel, Eternal Sunshine of the Spotless Mind, The Lobster, Swiss Army Man, Being John Malkovich, The Fall, Delicatessen"
3505_recent_occupation_only_exclude_popular,"The Death of Stalin, In the Loop, The Little Death, Four Lions, The Party, The Miser, A Pigeon Sat on a Branch Reflecting on Existence, The Taming of the Scoundrel, The Hundred-Year-Old Man Who Climbed Out the Window and Disappeared, The Trip to Italy"
3505_recent_occupation_only_indie_international,"The Celebration, In the Mood for Love, The Trip, The Man Who Fell to Earth, Delicatessen, The Spirit of the Beehive, The Brand New Testament, The Conformist, The Last Day of Summer, Toni Erdmann"
3505_recent_occupation_only_temporal_diverse,"His Girl Friday, The Apartment, Some Like It Hot, Bringing Up Baby, The Producers, Blazing Saddles, The Naked Gun, The Grand Budapest Hotel, Arsenic and Old Lace, The Pink Panther"
3505_recent_occupation_only_obscure_theme,"The Death of Stalin, In the Loop, The Guard, The Dish, The Little Death, Four Lions, Death at a Funeral, The Trip, What We Do in the Shadows, The Foot Fist Way"
3505_recent_all_attributes_baseline,"Bridget Jones's Diary, The Grand Budapest Hotel, Amélie, The Princess Bride, Notting Hill, Easy A, Little Miss Sunshine, The Devil Wears Prada, Clueless, Legally Blonde"
3505_recent_all_attributes_niche_genre,"The Death of Stalin, In the Loop, The Square, The Favourite, Toni Erdmann, The Lobster, Birdman, Swiss Army Man, Under the Silver Lake, The Congress"
3505_recent_all_attributes_exclude_popular,"The Death of Stalin, In the Loop, A Serious Man, The Trip, The Dish, The Last Days of Disco, The Extraordinary Adventures of Adèle Blanc-Sec, The Favourite, The Ghost Writer, The Station Agent"
3505_recent_all_attributes_indie_international,"In the Mood for Love, The Double Life of Véronique, Amélie, The Lobster, Toni Erdmann, Wild Tales, The Great Beauty, My Night at Maud's, A Separation, The Holy Mountain"
3505_recent_all_attributes_temporal_diverse,"Clueless, Amélie, The Grand Budapest Hotel, Legally Blonde, His Girl Friday, The Philadelphia Story, Bringing Up Baby, The Addams Family, Young Frankenstein, The Princess Bride"
3505_recent_all_attributes_obscure_theme,"The Extraordinary Adventures of Adèle Blanc-Sec, The Last Days of Disco, In the Loop, Death to Smoochy, The Party, The Wrong Guy, A Trip to the Moon, The Dish, The Little Hours, The Trip"
3506_recent_neutral_baseline,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, This Is Spinal Tap, Monty Python and the Holy Grail, The Great Dictator, Fargo, The Big Lebowski, Blazing Saddles, Waiting for Godot, The Princess Bride, The Truman Show"
3506_recent_neutral_niche_genre,"Eraserhead, Psychomania, The Spirit of the Beehive, The Holy Mountain, The Baxter, Pink Flamingos, The Last Movie, Santa Sangre, Hausu, The Reflecting Skin"
3506_recent_neutral_exclude_popular,"The Killing of a Chinese Bookie, The Last Days of Disco, My Dinner with Andre, A Ghost Story, The Heart of the World, The Housemaid, The Reflecting Skin, The Last Wave, The Spirit of the Beehive, Safe"
3506_recent_neutral_indie_international,"The Spirit of the Beehive, Man Bikinis, Toni Erdmann, The Great Beauty, In the Mood for Love, City of God, The Death of Mr. Lazarescu, A Pigeon Sat on a Branch Reflecting on Existence, The Lobster, 4 Months, 3 Weeks and 2 Days"
3506_recent_neutral_temporal_diverse,"Dr. Strangelove or How I Learned to Stop Worrying and Love the Bomb, Some Like It Hot, The Producers, M*A*S*H, Blazing Saddles, Murder by Death, The Great Escape, The Odd Couple, Harold and Maude, The Apartment"
3506_recent_neutral_obscure_theme,"The Last Movie, The Housemaid, The Reflection of Power, The Killers, The Spirit of the Beehive, The Last Wave, The Holy Mountain, The Killing of a Chinese Bookie, The Assassination of Jesse James by the Coward Robert Ford, The Public Eye"
3506_recent_gender_age_only_baseline,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, The Grand Budapest Hotel, Pineapple Express, The Big Lebowski, This Is Spinal Tap, Monty Python and the Holy Grail, The Mask, Fear and Loathing in Las Vegas, Zombieland, The Blues Brothers"
3506_recent_gender_age_only_niche_genre,"Eraserhead, The Holy Mountain, Pink Flamingos, The Brothers Bloom, The Fall, Brazil, The Adventures of Buckaroo Bondo, The Cook, the Thief, His Wife & Her Lover, The Holy Grail, Tetsuo: The Iron Man"
