custom_id,movies
1251_recent_all_attributes_exclude_popular,"The Dish, Lars and the Real Girl, In the Company of Men, The Station Agent, Little Miss Sunshine, The Way Way Back, The Last Days of Disco, The Absolutely True Diary of a Part-Time Indian, Sunshine Cleaning, The Fall"
1251_recent_all_attributes_indie_international,"In the Mood for Love, The Secret in Their Eyes, A Prophet, Toni Erdmann, The Lunchbox, The Hunt, Wild Tales, The Lives of Others, City of God, Incendies"
1251_recent_all_attributes_temporal_diverse,"The Social Network, Catch Me If You Can, The Grand Budapest Hotel, Office Space, The Devil Wears Prada, American Psycho, The Truman Show, Birdman, The Wolf of Wall Street, Night at the Museum"
1251_recent_all_attributes_obscure_theme,"The Foot Fist Way, The Dish, Kiss Kiss Bang Bang, In the Loop, The Guard, The Fall, The Nice Guys, The Little Hours, The Brothers Bloom, Big Trouble"
1252_recent_neutral_baseline,"The English Patient, Out of Africa, Sense and Sensibility, Pride and Prejudice, Bridges of Madison County, The Remains of the Day, A Room with a View, The Constant Gardener, Far from the Madding Crowd, Cold Mountain"
1252_recent_neutral_niche_genre,"The Sweet Hereafter, In the Mood for Love, The Painted Veil, Bright Star, The Last Station, Palme d'Or, The Spirit of the Beehive, The Double Life of Veronique, A Single Man, The Assassin"
1252_recent_neutral_exclude_popular,"The Heart of the Matter, A Month by the Lake, The English Patient, The Painted Veil, Bright Star, In the Mood for Love, The Heart is a Lonely Hunter, The Go-Between, The Go-Between, Paloma"
1252_recent_neutral_indie_international,"In the Mood for Love, The Diving Bell and the Butterfly, A Fantastic Woman, Son of Saul, The Hunt, The Secret in Their Eyes, Amour, The Wind Rises, Portrait of a Lady on Fire, Toni Erdmann"
1252_recent_neutral_temporal_diverse,"The English Patient, Out of Africa, Gigi, Casablanca, A Room with a View, Revolutionary Road, The Heiress, Sense and Sensibility, The Age of Innocence, The Remains of the Day"
1252_recent_neutral_obscure_theme,"The Spirit of the Beehive, A Month in the Country, The Draughtsman's Contract, The Go-Between, Little Dorrit, The Browning Version, The Last Station, The Heart of the Matter, The King of Marvin Gardens, The Killing of a Sacred Deer"
1252_recent_gender_age_only_baseline,"The English Patient, Out of Africa, Legends of the Fall, Bright Star, Atonement, The Remains of the Day, Sense and Sensibility, The Painted Veil, The Great Beauty, Cold Mountain"
1252_recent_gender_age_only_niche_genre,"The Heart of the Matter, The Painted Veil, The Constant Gardener, In the Mood for Love, The White Countess, The Last Station, A Single Man, The Emperor's Club, Bright Star, The Best Offer"
1252_recent_gender_age_only_exclude_popular,"The Painted Veil, An Angel at My Table, The Heart of the Matter, The Spirit of the Beehive, The Go-Between, The Deep Blue Sea, The Browning Version, The Lover, The Go-Between, The Innocents"
1252_recent_gender_age_only_indie_international,"In the Mood for Love, The Taste of Cherry, A Separation, Blue Is the Warmest Color, The Intouchables, Pan's Labyrinth, The Lives of Others, Cinema Paradiso, The Hunt, Toni Erdmann"
1252_recent_gender_age_only_temporal_diverse,"Casablanca, The English Patient, Out of Africa, The Remains of the Day, A Room with a View, Sense and Sensibility, The Great Escape, Giant, The Age of Innocence, The King's Speech"
1252_recent_gender_age_only_obscure_theme,"A Month by the Lake, The Purple Rose of Cairo, The Heart of the Matter, The Go-Between, The English Patient, The Ice Storm, The King of Masks, The Deep End, The Last Picture Show, The Claim"
1252_recent_occupation_only_baseline,"The King's Speech, Out of Africa, The Remains of the Day, Sense and Sensibility, Pride and Prejudice, Giant, The Age of Innocence, A Room with a View, The English Patient, An Affair to Remember"
1252_recent_occupation_only_niche_genre,"A Man Called Ove, The Painted Veil, The Lunchbox, The Secret in Their Eyes, The Third Man, In the Mood for Love, The Station Agent, The Best Exotic Marigold Hotel, Cinema Paradiso, The King's Speech"
1252_recent_occupation_only_exclude_popular,"The Heart of Me, A Month by the Lake, The Go-Between, The Railway Man, An Angel at My Table, The Quiet Passion, The Constant Gardener, The Last Station, The Painted Veil, The Railway Children"
1252_recent_occupation_only_indie_international,"Cinema Paradiso, The Umbrellas of Cherbourg, In the Mood for Love, The Secret in Their Eyes, A Man and a Woman, The Lives of Others, The Hours, The Song of Sparrows, The Lunchbox, The Great Beauty"
1252_recent_occupation_only_temporal_diverse,"To Kill a Mockingbird, Casablanca, An Affair to Remember, The Sound of Music, Giant, On Golden Pond, The Remains of the Day, Out of Africa, The English Patient, The King's Speech"
1252_recent_occupation_only_obscure_theme,"The Heart Is a Lonely Hunter, The Piano, A Month in the Country, The Shooting Party, The End of the Affair, The Go-Between, Little Dorrit, The Browning Version, The Last Metro, The Quiet Passion"
1252_recent_all_attributes_baseline,"The King's Speech, An Officer and a Gentleman, Gandhi, Out of Africa, The Remains of the Day, The English Patient, The Great Escape, The Queen, A Passage to India, Sense and Sensibility"
1252_recent_all_attributes_niche_genre,"The Painted Veil, The Go-Between, The Heart of the Matter, The Sea Inside, A Room with a View, The Browning Version, The English Patient, The Way We Live Now, The Song of Lunch, The Quiet Man"
1252_recent_all_attributes_exclude_popular,"The Last Station, The Painted Veil, The Innocent, The Whisperers, The Winter Guest, The Heart of Me, The Unbearable Lightness of Being, The Go-Between, The Sea Change, The Go-Between"
1252_recent_all_attributes_indie_international,"In the Mood for Love, The Diving Bell and the Butterfly, Cinema Paradiso, The Hunt, A Separation, The Lives of Others, Paterson, The Great Beauty, Toni Erdmann, The Secret in Their Eyes"
1252_recent_all_attributes_temporal_diverse,"Giant, Brief Encounter, The Sundowners, The Way We Were, On Golden Pond, In the Heat of the Night, Doctor Zhivago, The Remains of the Day, Out of Africa, A Passage to India"
1252_recent_all_attributes_obscure_theme,"The Heart of the Matter, A Month in the Country, The Go-Between, The Passenger, The Browning Version, The Servant, The Last Station, The Night of the Hunter, The Quiller Memorandum, The Killing Fields"
1253_recent_neutral_baseline,"Eternal Sunshine of the Spotless Mind, Big Fish, Lost in Translation, About Time, Amélie, Stranger Than Fiction, The Princess Bride, Harold and Maude, Being There, As Good as It Gets"
1253_recent_neutral_niche_genre,"Big Night, The Station Agent, Lars and the Real Girl, Waking Life, Safety Not Guaranteed, The Fall, Happiness, In the Mood for Love, Lost in Translation, Once"
1253_recent_neutral_exclude_popular,"Lars and the Real Girl, The Station Agent, Broken Flowers, Lost in Translation, Husbands and Wives, A Ghost Story, The Last Days of Disco, In the Mood for Love, The Way Way Back, Nebraska"
1253_recent_neutral_indie_international,"In the Mood for Love, Amélie, The Double Life of Véronique, Wings of Desire, Before Sunrise, A Ghost Story, The Lunchbox, The Secret in Their Eyes, Pan’s Labyrinth, The Hunt"
1253_recent_neutral_temporal_diverse,"Harold and Maude, It's a Wonderful Life, Some Like It Hot, The Apartment, Amélie, Big Fish, Being There, Moonstruck, Lost in Translation, The Philadelphia Story"
1253_recent_neutral_obscure_theme,"Lilya 4-Ever, The Fall, Big Night, The Station Agent, The Reflecting Skin, In the Mood for Love, The Last Days of Disco, Waking Life, Happiness, The Lost Honor of Katharina Blum"
1253_recent_gender_age_only_baseline,"About Time, Eternal Sunshine of the Spotless Mind, Amélie, Little Miss Sunshine, High Fidelity, The Intouchables, Crazy, Stupid, Love., 500 Days of Summer, Her, The Perks of Being a Wallflower"
1253_recent_gender_age_only_niche_genre,"Lars and the Real Girl, Eternal Sunshine of the Spotless Mind, Sing Street, Amélie, The Station Agent, Hunt for the Wilderpeople, Moonrise Kingdom, Paterson, Little Miss Sunshine, The Way Way Back"
1253_recent_gender_age_only_exclude_popular,"Lars and the Real Girl, Eternal Sunshine of the Spotless Mind, The Station Agent, In the Mood for Love, Lost in Translation, Begin Again, Once, Calendar Girls, Amélie, The Way Way Back"
1253_recent_gender_age_only_indie_international,"Amélie, In the Mood for Love, Frances Ha, The Lunchbox, Wild Tales, The Double Life of Veronique, Eternal Sunshine of the Spotless Mind, Toni Erdmann, A Fantastic Woman, The Secret in Their Eyes"
1253_recent_gender_age_only_temporal_diverse,"Amélie, Harold and Maude, Breakfast at Tiffany's, Eternal Sunshine of the Spotless Mind, Lost in Translation, Moonrise Kingdom, Singin' in the Rain, Her, The Princess Bride, Before Sunrise"
1253_recent_gender_age_only_obscure_theme,"Lars and the Real Girl, The Last Five Years, Sing Street, Eagle vs Shark, Begin Again, Safety Not Guaranteed, Hunt for the Wilderpeople, The Station Agent, Palindromes, In the Mood for Love"
1253_recent_occupation_only_baseline,"Being There, Eternal Sunshine of the Spotless Mind, Lost in Translation, Big Fish, The Royal Tenenbaums, Stranger Than Paradise, The Princess Bride, Amélie, Sideways, The Grand Budapest Hotel"
1253_recent_occupation_only_niche_genre,"Big Night, Lars and the Real Girl, The Station Agent, In the Mood for Love, Paterson, Wendy and Lucy, Lost in Translation, Once, Happiness, The Fall"
1253_recent_occupation_only_exclude_popular,"Lost in La Mancha, The Last Detail, The King of Marvin Gardens, Husbands and Wives, The Reflecting Skin, The Heart of the World, The Killing of a Sacred Deer, The Heartbreak Kid, The Draughtsman's Contract, A Ghost Story"
1253_recent_occupation_only_indie_international,"In the Mood for Love, Before Sunrise, The Double Life of Veronique, Amélie, Tokyo Story, Wings of Desire, The Spirit of the Beehive, Broken Flowers, My Summer of Love, A Ghost Story"
1253_recent_occupation_only_temporal_diverse,"Being There, Harold and Maude, The Apartment, His Girl Friday, The Philadelphia Story, Some Like It Hot, Mona Lisa, Local Hero, The Last Picture Show, Lost in America"
1253_recent_occupation_only_obscure_theme,"Lilya 4-Ever, The Station Agent, Big Night, The Last Detail, The Music Room, The Fall, In the Mood for Love, The Spirit of the Beehive, Hiroshima Mon Amour, The Saddest Music in the World"
1253_recent_all_attributes_baseline,"Eternal Sunshine of the Spotless Mind, Lost in Translation, Amélie, Little Miss Sunshine, Her, Before Sunrise, About Time, The Royal Tenenbaums, Garden State, The Perks of Being a Wallflower"
1253_recent_all_attributes_niche_genre,"Lars and the Real Girl, Eternal Sunshine of the Spotless Mind, The Fall, Amélie, Lost in Translation, Her, Submarine, The Secret of Kells, Begin Again, Frank"
1253_recent_all_attributes_exclude_popular,"Lars and the Real Girl, The Station Agent, Eternal Sunshine of the Spotless Mind, Before Sunrise, Lost in Translation, Frances Ha, Broken Flowers, Happiness, In the Mood for Love, Paterson"
1253_recent_all_attributes_indie_international,"Before Sunrise, In the Mood for Love, Amélie, Frances Ha, The Lunchbox, Paterson, Lost in Translation, A Ghost Story, Tiny Furniture, In the Fade"
1253_recent_all_attributes_temporal_diverse,"Harold and Maude, Lost in Translation, Moonstruck, Before Sunrise, Annie Hall, The Apartment, Eternal Sunshine of the Spotless Mind, Her, The Last Waltz, To Kill a Mockingbird"
1253_recent_all_attributes_obscure_theme,"Lars and the Real Girl, The Station Agent, Wonder Boys, About a Boy, The Last Days of Disco, In the Mood for Love, Husbands and Wives, The Little Prince, Ruby Sparks, The Dish"
1254_recent_neutral_baseline,"The Notebook, Serendipity, Notting Hill, Sleepless in Seattle, Crazy, Stupid, Love., Love Actually, Eternal Sunshine of the Spotless Mind, Pride & Prejudice, Before Sunrise, While You Were Sleeping"
1254_recent_neutral_niche_genre,"In the Mood for Love, Before Sunrise, Lost in Translation, Her, Eternal Sunshine of the Spotless Mind, The Science of Sleep, Once, Amélie, Submarine, The Fall"
1254_recent_neutral_exclude_popular,"The Way We Were, The Last Kiss, Before Sunset, The Prize Winner of Defiance, Ohio, The Deep End of the Ocean, The Matchmaker, Falling in Love, One True Thing, The Accidental Tourist, Lantana"
1254_recent_neutral_indie_international,"In the Mood for Love, Before Sunrise, Amélie, Once, The Intouchables, A Separation, Lost in Translation, The Lunchbox, Blue Is the Warmest Color, The Way He Looks"
1254_recent_neutral_temporal_diverse,"An Affair to Remember, Casablanca, The Way We Were, Before Sunrise, When Harry Met Sally, The Great Gatsby, Sense and Sensibility, Pride and Prejudice, Out of Africa, The Notebook"
1254_recent_neutral_obscure_theme,"In the Mood for Love, The Way We Live, The Last Kiss, Little Children, Before Sunrise, Once, The Deep End, Lantana, Clouds of Sils Maria, The Station Agent"
1254_recent_gender_age_only_baseline,"Notting Hill, The Notebook, Pride and Prejudice, Serendipity, Love Actually, Sweet Home Alabama, While You Were Sleeping, Crazy Rich Asians, The Proposal, Something's Gotta Give"
1254_recent_gender_age_only_niche_genre,"Eternal Sunshine of the Spotless Mind, In the Mood for Love, Lost in Translation, Before Sunrise, Her, The Science of Sleep, Moonrise Kingdom, Submarine, The Fall, Like Crazy"
1254_recent_gender_age_only_exclude_popular,"Once Upon a Time in the West, In the Mood for Love, Before Sunrise, The Painted Veil, Lost in Translation, The Secret Life of Words, A Ghost Story, Bright Star, The Deep Blue Sea, An Angel at My Table"
1254_recent_gender_age_only_indie_international,"Amélie, The Lunchbox, Eternal Sunshine of the Spotless Mind, In the Mood for Love, Frances Ha, Before Sunrise, The Intouchables, Persepolis, Lost in translation, A Separation"
1254_recent_gender_age_only_temporal_diverse,"Before Sunrise, Notting Hill, The Way We Were, Pride and Prejudice, Sleepless in Seattle, An Affair to Remember, Sense and Sensibility, Eternal Sunshine of the Spotless Mind, Love Actually, The Notebook"
1254_recent_gender_age_only_obscure_theme,"Once Around, The Shape of Things, The Love Letter, Martha Marcy May Marlene, In the Mood for Love, The Astronaut Farmer, The Secret Lives of Dentists, Lars and the Real Girl, The Words, A Late Quartet"
1254_recent_occupation_only_baseline,"The English Patient, Notting Hill, The Great Gatsby, Before Sunrise, Sense and Sensibility, An Affair to Remember, The Notebook, Pride and Prejudice, Love Actually, Casablanca"
1254_recent_occupation_only_niche_genre,"The Station Agent, In the Mood for Love, Lars and the Real Girl, The Fall, Her, The Double Life of Veronique, Before Sunrise, The Secret in Their Eyes, Lost in Translation, Eternal Sunshine of the Spotless Mind"
1254_recent_occupation_only_exclude_popular,"The Secret of Roan Inish, A Month in the Country, The Little Prince, The Heart of the Matter, The Razor's Edge, The Sweet Hereafter, The King of Masks, In the Mood for Love, The Station Agent, The Painted Veil"
1254_recent_occupation_only_indie_international,"In the Mood for Love, The Spirit of the Beehive, A Separation, The Lunchbox, The Wave, Toni Erdmann, Cinema Paradiso, The Method, The Hunt, The Lives of Others"
1254_recent_occupation_only_temporal_diverse,"Casablanca, Annie Hall, The Philadelphia Story, Sense and Sensibility, Harold and Maude, To Kill a Mockingbird, The Umbrellas of Cherbourg, Amélie, Wings of Desire, The Way We Were"
1254_recent_occupation_only_obscure_theme,"The Apostle, In the Mood for Love, The Sweet Hereafter, Lantana, The Station Agent, The Deep End, Lilya 4-Ever, Winter's Bone, The Man Who Fell to Earth, The Last Seduction"
1254_recent_all_attributes_baseline,"Her, About Time, The Lake House, Eternal Sunshine of the Spotless Mind, Notting Hill, The Before Trilogy, The Secret Life of Walter Mitty, Julie & Julia, Little Women, The Edge of Seventeen"
1254_recent_all_attributes_niche_genre,"The Secret of Kells, In the Mood for Love, The Fall, The Double Life of Veronique, Eternal Sunshine of the Spotless Mind, Only Lovers Left Alive, The Piano, An Angel at My Table, The Spirit of the Beehive, The Color of Pomegranates"
1254_recent_all_attributes_exclude_popular,"The Secret Life of Words, In the Mood for Love, Before Sunrise, Lost in Translation, A Single Man, The Sweet Hereafter, An Angel at My Table, The Brothers Bloom, Bright Star, The Deep End"
1254_recent_all_attributes_indie_international,"The Hunt for the Wilderpeople, Amélie, The Lunchbox, In the Mood for Love, Frances Ha, A Fantastic Woman, The Trip to Italy, Paterson, The Intouchables, Toni Erdmann"
1254_recent_all_attributes_temporal_diverse,"An Affair to Remember, The Umbrellas of Cherbourg, Sense and Sensibility, Harold and Maude, The Sound of Music, Pride and Prejudice, Out of Africa, Moonstruck, Lost in Translation, The English Patient"
1254_recent_all_attributes_obscure_theme,"The Secret Life of Words, The Sweet Hereafter, In the Mood for Love, The Love Letter, Lantana, Before the Rain, The Proposition, A Month by the Lake, The Way We Live, Bright Star"
1255_recent_neutral_baseline,"The Big Lebowski, Pulp Fiction, The Royal Tenenbaums, American Beauty, Requiem for a Dream, Memento, The Truman Show, Little Miss Sunshine, Fearless, The Pianist"
1255_recent_neutral_niche_genre,"The Killing of a Sacred Deer, Holy Motors, Blue Velvet, The Last Wave, Eraserhead, The Cook, the Thief, His Wife & Her Lover, A Ghost Story, Stalker, Enter the Void, The Holy Mountain"
1255_recent_neutral_exclude_popular,"The Last Detail, The Killing of a Sacred Deer, A Ghost Story, Happiness, The Celebration, The Assassination of Jesse James by the Coward Robert Ford, The Sweet Hereafter, In the Mood for Love, The Man Who Fell to Earth, The Reflecting Skin"
1255_recent_neutral_indie_international,"The Spirit of the Beehive, In the Mood for Love, The Last Wave, Paris, Texas, Wings of Desire, Toni Erdmann, Mysterious Skin, The Double Life of Veronique, A Ghost Story, The Headless Woman"
1255_recent_neutral_temporal_diverse,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, The Last Picture Show, M*A*S*H, Harold and Maude, The Killing of a Chinese Bookie, The King of Marvin Gardens, Being There, The Battle of Algiers, The Conversation, A Touch of Evil"
1255_recent_neutral_obscure_theme,"The Last Days of Disco, The Reflection of Fear, The Apostle, The Killing of a Sacred Deer, The House That Jack Built, The Fall, Come and See, The Devil and Daniel Webster, The Long Goodbye, The Celebration"
1255_recent_gender_age_only_baseline,"Fear and Loathing in Las Vegas, Eve's Bayou, Good Morning, Vietnam, Pineapple Express, The Big Lebowski, American History X, Requiem for a Dream, Fight Club, Scarface, Trainspotting"
1255_recent_gender_age_only_niche_genre,"Brazil, A Ghost Story, The Holy Mountain, Synecdoche, New York, The Last Wave, The Reflecting Skin, Stalker, Enter the Void, Blue Velvet, The Assassination of Jesse James by the Coward Robert Ford"
1255_recent_gender_age_only_exclude_popular,"The Last Days of Disco, A Ghost Story, The Holy Mountain, The Reflecting Skin, Happiness, The Killing of a Sacred Deer, Mysterious Skin, The Duke of Burgundy, The Mirror, Wendy and Lucy"
1255_recent_gender_age_only_indie_international,"The Fall, Blue Velvet, The Holy Mountain, City of God, In the Mood for Love, Pi, The Celebration, Toni Erdmann, Enter the Void, The Wind That Shakes the Barley"
1255_recent_gender_age_only_temporal_diverse,"The Big Lebowski, Pulp Fiction, Fight Club, Requiem for a Dream, The Breakfast Club, A Clockwork Orange, Scarface, The Shawshank Redemption, Taxi Driver, Platoon"
1255_recent_gender_age_only_obscure_theme,"The Last Black Man in San Francisco, A Ghost Story, The Fits, Kicking and Screaming, The Fall, The Man Who Fell to Earth, Buffalo '66, The Reflection of Power, Tiny Furniture, The Celebration"
1255_recent_occupation_only_baseline,"The Big Lebowski, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, Brazil, M*A*S*H, The Grand Budapest Hotel, Catch-22, The Man Who Would Be King, Full Metal Jacket, Seven Psychopaths, In the Loop"
1255_recent_occupation_only_niche_genre,"The Holy Mountain, Stalker, Brazil, Eraserhead, The Last Wave, The Reflecting Skin, Blue Velvet, The Killing of a Sacred Deer, Picnic at Hanging Rock, The Spirit of the Beehive"
1255_recent_occupation_only_exclude_popular,"The Last Detail, The Killing of a Chinese Bookie, A Touch of Sin, The King of Marvin Gardens, The Housemaid, The Reflecting Skin, The Saragossa Manuscript, The Quay Brothers' Institute Benjamenta, The Spirit of the Beehive, Man Bushing"
1255_recent_occupation_only_indie_international,"The Spirit of the Beehive, A Man and a Woman, Wings of Desire, The Cave of the Yellow Dog, In the Mood for Love, The Secret of Kells, City of God, The Wind Rises, The Man Who Left His Will on Film, The Headless Woman"
1255_recent_occupation_only_temporal_diverse,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, The Big Lebowski, Catch-22, M*A*S*H, The Breakfast Club, Being There, The Killing of a Sacred Deer, The Pink Panther, The Apartment, Memento"
1255_recent_occupation_only_obscure_theme,"The Last Detail, The Color of Money, The King of Marvin Gardens, The American Friend, The Killing of a Chinese Bookie, The Man Who Fell to Earth, The Reflection of a Man, The Legend of the Holy Drinker, The Lure, The Connection"
1255_recent_all_attributes_baseline,"The Big Lebowski, Seven Psychopaths, The Grand Budapest Hotel, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, Fight Club, American Psycho, The Royal Tenenbaums, Pineapple Express, Requiem for a Dream, The Wolf of Wall Street"
1255_recent_all_attributes_niche_genre,"Brazil, The Holy Mountain, Enter the Void, Stalker, Blade Runner, The Fountain, The Cook, the Thief, His Wife & Her Lover, Synecdoche, New York, The Fall, Waking Life"
1255_recent_all_attributes_exclude_popular,"Barfly, The Last Detail, The King of Marvin Gardens, The Man Who Fell to Earth, My Dinner with Andre, The Killing of a Chinese Bookie, A Zed & Two Noughts, The Conversation, The Spirit of the Beehive, The Reflecting Skin"
1255_recent_all_attributes_indie_international,"Pi, The Holy Mountain, City of God, Blue Velvet, The Act of Killing, Toni Erdmann, The Square, In the Mood for Love, The Fall, A Prophet"
1255_recent_all_attributes_temporal_diverse,"Brazil, The King of Comedy, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, The Last Detail, Catch-22, Being There, The Great Escape, The Breakfast Club, Harold and Maude, M*A*S*H"
1255_recent_all_attributes_obscure_theme,"The Last Days of Disco, In the Mouth of Madness, The King of Marvin Gardens, The Reflecting Skin, Brazil, The Halfway House, The American Friend, The Passenger, The Last Wave, Walker"
1256_recent_neutral_baseline,"Blade Runner, Se7en, Chinatown, The Silence of the Lambs, The Godfather, Heat, Oldboy, L.A. Confidential, Memento, Zodiac"
1256_recent_neutral_niche_genre,"Stalker, Blue Velvet, The Killing of a Sacred Deer, Primer, Pi, The Spirit of the Beehive, Night Moves, The Assassination of Jesse James by the Coward Robert Ford, Memories of Murder, The Vanishing"
1256_recent_neutral_exclude_popular,"The Conversation, Sorcerer, The Passenger, The Man from Earth, The Taking of Pelham One Two Three, Night Moves, The Last Wave, The Brood, Wages of Fear, The Killing of a Chinese Bookie"
1256_recent_neutral_indie_international,"The Spirit of the Beehive, City of God, Delicatessen, The Headless Woman, Elevator to the Gallows, The Man Who Fell to Earth, The Killing of a Sacred Deer, Memories of Murder, A Prophet, The Secret in Their Eyes"
1256_recent_neutral_temporal_diverse,"Chinatown, The Silence of the Lambs, Blade Runner, Se7en, The French Connection, Taxi Driver, 12 Angry Men, The Maltese Falcon, Heat, Memento"
1256_recent_neutral_obscure_theme,"The Conversation, Sorcerer, The Passenger, Night Moves, The Killers, Blue Velvet, The Taking of Pelham One Two Three, The Long Goodbye, The Friends of Eddie Coyle, The Enforcer"
1256_recent_gender_age_only_baseline,"Blade Runner, Se7en, Heat, Taxi Driver, The Shawshank Redemption, L.A. Confidential, No Country for Old Men, Oldboy, The Prestige, Memento"
1256_recent_gender_age_only_niche_genre,"Stalker, The Conversation, Blade Runner, The Killing of a Sacred Deer, Thief, Blue Velvet, Altered States, Pi, The Assassination of Jesse James by the Coward Robert Ford, Memento"
1256_recent_gender_age_only_exclude_popular,"The Conversation, The Killing of a Chinese Bookie, The Passenger, Night Moves, The Proposition, The Last Seduction, Thief, The Ice Storm, The Driver, Pierrot le Fou"
1256_recent_gender_age_only_indie_international,"Blue Velvet, The Assassin, In the Mood for Love, Memories of Murder, The Holy Mountain, Daughters of the Dust, A Prophet, The Spirit of the Beehive, City of God, Pierrot le Fou"
1256_recent_gender_age_only_temporal_diverse,"Blade Runner, Chinatown, Se7en, Heat, The Man Who Fell to Earth, The French Connection, Taxi Driver, L.A. Confidential, The Third Man, The Killing"
1256_recent_gender_age_only_obscure_theme,"The Conversation, The Taking of Pelham One Two Three, The Andromeda Strain, Night Moves, The French Connection II, The Insignificance, The House That Jack Built, The Parallax View, The American Friend, The Passenger"
1256_recent_occupation_only_baseline,"Blade Runner, Chinatown, The Conversation, Se7en, Taxi Driver, Heat, Seven Samurai, The Third Man, L.A. Confidential, The French Connection II"
